256.81238,45.258774,-0.6501511
257.26788,3.4404385,-0.5979453
257.724,1.4381124,-0.5754902
258.18103,0.6835399,-0.5585101
258.63828,0.31399837,-0.5474252
259.09573,0.09931185,-0.53391355
259.55365,-0.032965075,-0.52434975
260.01224,-0.118536465,-0.50996417
260.47174,-0.17958641,-0.4942894
260.93225,-0.22237562,-0.47964334
261.39355,-0.25269455,-0.46339378
261.85638,-0.27817872,-0.4463097
262.31903,-0.29642883,-0.42858937
262.78214,-0.30821645,-0.4102693
263.2458,-0.31648326,-0.3911828
263.71002,-0.32265314,-0.37135196
264.17487,-0.32600695,-0.34861
264.64084,-0.32870382,-0.32721207
265.10892,-0.32818356,-0.30543667
265.57742,-0.3253873,-0.28364334
266.04633,-0.32026902,-0.26076534
266.5157,-0.3137997,-0.23772705
266.9856,-0.30590054,-0.21683194
267.4558,-0.29467127,-0.19542678
267.9265,-0.28182206,-0.17445652
268.39902,-0.2703868,-0.15334977
268.87204,-0.25675595,-0.1334034
269.34494,-0.24175394,-0.11528801
269.81766,-0.22562565,-0.09726406
270.29004,-0.21115494,-0.081429206
270.76266,-0.1993156,-0.06456833
271.23624,-0.1885613,-0.04993485
271.71097,-0.17828284,-0.036687996
272.1853,-0.16989256,-0.024698064
272.6594,-0.16150951,-0.014279098
273.13327,-0.154516,-0.0048916037
273.60706,-0.1491614,0.002763335
274.08163,-0.14554739,0.011517167
274.55762,-0.14213315,0.02125749
275.03308,-0.13796662,0.028754076
275.50824,-0.1361162,0.036270596
275.98315,-0.13427728,0.042986337
276.458,-0.13366632,0.051099543
276.93414,-0.13176164,0.0591238
277.4108,-0.13274609,0.06945544
277.88727,-0.13286899,0.07726191
278.36322,-0.13271892,0.086748295
278.8391,-0.13294636,0.095980294
279.3146,-0.13356411,0.106080286
279.78998,-0.13492672,0.11596632
280.26608,-0.13686256,0.12540938
280.74268,-0.13888264,0.13642846
281.2186,-0.14089368,0.14606903
281.69406,-0.14299089,0.15629654
282.16907,-0.14536916,0.16744985
282.64383,-0.14831273,0.1776536
283.11923,-0.15082794,0.18746382
283.5945,-0.1537896,0.19723089
284.06924,-0.15711223,0.20685987
284.54364,-0.16047938,0.21580392
285.0177,-0.16429019,0.22442174
285.49167,-0.1682625,0.23319185
285.96655,-0.17304611,0.2407936
286.44174,-0.17754036,0.2485614
286.91663,-0.1820272,0.25583997
287.39124,-0.18783426,0.26264724
287.8656,-0.19341384,0.26930302
288.33994,-0.19999747,0.27542958
288.81516,-0.20736438,0.28116626
289.29013,-0.21405049,0.2866755
289.76413,-0.22224836,0.2917425
290.2366,-0.23076111,0.29675362
290.70782,-0.23982179,0.30142185
291.17755,-0.24903058,0.30610564
291.6461,-0.2593215,0.3108509
292.1135,-0.26964143,0.3160051
292.58005,-0.2800749,0.32057548
293.0464,-0.2914611,0.32535562
293.51236,-0.30210698,0.329897
293.97812,-0.31417242,0.33542383
294.44388,-0.3261653,0.34120288
294.90955,-0.33799735,0.34675583
295.37546,-0.3493403,0.35357964
295.842,-0.3619727,0.36177194
296.30957,-0.37299263,0.3686609
296.7776,-0.3832396,0.376498
297.24542,-0.39259896,0.3849441
297.71326,-0.40178466,0.39460692
298.1814,-0.41045108,0.40339315
298.6502,-0.4170406,0.41161132
299.11984,-0.42285073,0.42101872
299.58908,-0.42731652,0.42959782
300.058,-0.43026698,0.43684566
300.5273,-0.43118206,0.44518995
300.99774,-0.4316877,0.451244
301.46738,-0.43018433,0.4581127
301.93625,-0.42797688,0.4632214
302.4046,-0.42567626,0.46583664
302.87283,-0.4221805,0.46769848
303.3414,-0.4170506,0.46984863
303.81058,-0.41295695,0.46919224
304.2785,-0.407678,0.46855164
304.74564,-0.40278617,0.4662993
305.21228,-0.3978866,0.46260688
305.6791,-0.3916309,0.4585309
306.14682,-0.38654742,0.45303467
306.61362,-0.38144574,0.44751868
307.0795,-0.37648472,0.4414377
307.54492,-0.37228918,0.43415514
308.01056,-0.36755648,0.4269675
308.4769,-0.36336088,0.41843963
308.9442,-0.35956892,0.41007063
309.41064,-0.3566581,0.40114582
309.87665,-0.35388887,0.3922563
310.3427,-0.3514212,0.38299945
310.80954,-0.349568,0.37347984
311.27777,-0.3478038,0.36437723
311.7454,-0.34623185,0.35542688
312.2125,-0.34537527,0.34622207
312.6797,-0.34449938,0.33732602
313.14737,-0.3437849,0.32840925
313.6161,-0.3430315,0.3199512
314.08615,-0.34275445,0.31121784
314.5557,-0.34242943,0.30292895
315.02533,-0.3425993,0.29453725
315.49542,-0.3425741,0.2866996
315.9671,-0.3425553,0.27905342
316.4398,-0.34263003,0.27176252
316.9121,-0.34268522,0.26471332
317.38422,-0.34288833,0.25806066
317.8562,-0.34279227,0.2517528
318.32858,-0.3427197,0.2455409
318.80212,-0.34233797,0.23923941
319.27567,-0.34226897,0.23340501
319.74905,-0.34190464,0.22791845
320.22256,-0.34140265,0.22236703
320.69653,-0.3407631,0.21712857
321.17133,-0.33973297,0.21170866
321.64737,-0.3386487,0.20665662
322.12296,-0.33785406,0.20166361
322.5982,-0.33708355,0.19709776
323.0734,-0.33617225,0.1924321
323.54895,-0.33508214,0.18785714
324.02515,-0.33421424,0.18340491
324.50247,-0.33309403,0.17887251
324.9791,-0.33203232,0.17485063
325.45547,-0.3307137,0.1709969
325.93195,-0.32942232,0.16729021
326.40897,-0.3280483,0.16347148
326.88678,-0.32674843,0.15991367
327.36505,-0.32537523,0.15644816
327.8428,-0.32419848,0.15355422
328.3206,-0.32270393,0.15033324
328.79892,-0.32126775,0.14740758
329.27835,-0.31955025,0.1445487
329.7582,-0.31781036,0.14207537
330.23788,-0.3162203,0.1396875
330.7174,-0.31449804,0.13760772
331.19705,-0.31259614,0.1354696
331.67685,-0.31082836,0.13358144
332.15692,-0.30879727,0.13147502
332.63788,-0.30644175,0.1294797
333.11795,-0.30444902,0.12785323
333.5974,-0.30203173,0.1265147
334.0767,-0.2996946,0.12499345
334.5561,-0.29722467,0.123556525
335.03586,-0.2946694,0.122147106
335.5157,-0.2919219,0.12087094
335.99472,-0.28925738,0.11983422
336.4735,-0.2859443,0.11854797
336.9523,-0.28250143,0.117394514
337.43158,-0.2792437,0.11611149
337.91125,-0.27522013,0.115025975
338.3904,-0.27124286,0.11389214
338.86902,-0.26713142,0.11318568
339.3476,-0.26262552,0.11231732
339.82623,-0.25829753,0.11134838
340.30518,-0.25308493,0.11032658
340.78455,-0.24795993,0.10941326
341.26337,-0.24265628,0.108580716
341.7419,-0.23683585,0.10800365
342.22052,-0.23053843,0.10730731
342.6992,-0.22386758,0.106572546
343.17813,-0.21658485,0.10563782
343.65784,-0.20926237,0.1048445
344.1369,-0.20149998,0.104530506
344.61563,-0.19349535,0.104086585
345.0943,-0.18492208,0.10359341
345.57327,-0.17604573,0.10325524
346.0532,-0.1669817,0.10242605
346.53323,-0.1566519,0.102055095
347.01273,-0.14643405,0.10241244
347.4925,-0.13581327,0.10282905
347.97275,-0.124628514,0.10295677
348.45364,-0.112892695,0.10299674
348.93506,-0.10064294,0.10304924
349.41644,-0.08778888,0.10284517
349.89673,-0.07453584,0.102654696
350.37708,-0.061113838,0.10189962
350.85803,-0.047628462,0.101534344
351.34006,-0.033513688,0.10177498
351.82278,-0.02015814,0.10098665
352.30505,-0.0057657077,0.10101795
352.78748,0.009334165,0.100567274
353.27045,0.024534851,0.10051311
353.75403,0.039653767,0.09989355
354.2383,0.056040842,0.09883464
354.7237,0.072233334,0.09797936
355.20898,0.08830559,0.0970475
355.6944,0.104595594,0.09602634
356.1802,0.12068498,0.09437796
356.66638,0.13669857,0.09302118
357.1532,0.1527226,0.09085765
357.6419,0.16913883,0.08821875
358.13037,0.18472297,0.08404532
358.61942,0.20078766,0.0803638
359.10892,0.21666266,0.07490052
359.5995,0.23252428,0.069865555
360.0915,0.2468508,0.06331074
360.5851,0.26166573,0.056338113
361.0794,0.27383894,0.048769847
361.5743,0.28754795,0.041189667
362.0702,0.2987956,0.031681787
