1.0,-8.666682,4.9742856
1.6182101,-3.080347,1.5809342
2.2312014,-2.24783,1.0651156
2.8353064,-2.0034087,0.90465647
3.4307516,-1.9704093,0.8481142
4.014148,-1.9775552,0.7946426
4.5922174,-2.004296,0.7783391
5.1547146,-2.051189,0.77626467
5.702724,-2.0802717,0.7508611
6.232233,-2.1088207,0.75221926
6.746576,-2.1222508,0.7416932
7.258078,-2.126199,0.71543366
7.7545023,-2.1477206,0.6919115
8.232076,-2.1845667,0.65214807
8.696427,-2.1891744,0.6491429
9.148489,-2.2019932,0.62458676
9.597463,-2.1943357,0.6259662
10.040205,-2.1991432,0.60809547
10.4693985,-2.225145,0.58013767
10.891027,-2.2451715,0.56334704
11.304016,-2.2537024,0.5558917
11.71214,-2.2645872,0.53600794
12.119133,-2.2668583,0.5380056
12.523979,-2.273988,0.5222106
12.921215,-2.3005517,0.5086476
13.313936,-2.3239553,0.4991777
13.697515,-2.3564475,0.49103978
14.078557,-2.3803957,0.48117086
14.459197,-2.3999631,0.4681114
14.839441,-2.4239619,0.4538598
15.22097,-2.4463634,0.44161308
15.5974865,-2.4858568,0.408873
15.966481,-2.5289538,0.39223802
16.333786,-2.5537302,0.3729113
16.700903,-2.578419,0.3559513
17.063643,-2.6195903,0.33053175
17.425154,-2.6410964,0.2989356
17.790571,-2.662398,0.27261445
18.158249,-2.688228,0.23917584
18.525808,-2.7179325,0.19377239
18.890291,-2.7622464,0.16600852
19.252022,-2.780345,0.13722374
19.613121,-2.8240545,0.09516242
19.976912,-2.8308754,0.046152998
20.34007,-2.867485,0.0035897505
20.705458,-2.8859608,-0.04474165
21.075989,-2.9102657,-0.092743225
21.45001,-2.9278786,-0.14567994
21.828955,-2.9495342,-0.19560333
22.21149,-2.9652545,-0.26195773
22.59309,-2.9900506,-0.31200513
22.97644,-2.9985583,-0.37556472
23.36452,-2.9917135,-0.45265177
23.747849,-3.024648,-0.5317336
24.124586,-3.0396907,-0.5853067
24.49389,-3.0472286,-0.64426076
24.857334,-3.02699,-0.70816255
25.213305,-3.0458772,-0.7777408
25.563116,-3.0275335,-0.8543226
25.909092,-3.018878,-0.9010823
26.249153,-3.0014026,-0.9575133
26.582333,-2.9968498,-0.9985447
26.912289,-2.9782274,-1.0465106
27.23865,-2.9788504,-1.0955174
27.559166,-2.9597042,-1.150559
27.876436,-2.9561837,-1.1714586
28.192661,-2.9342165,-1.2149533
28.50417,-2.930868,-1.2501901
28.812542,-2.9218872,-1.2582127
29.119753,-2.893575,-1.2955287
29.425571,-2.8841617,-1.3346554
29.729616,-2.8907528,-1.3321673
30.029787,-2.8853652,-1.3523763
30.32698,-2.874328,-1.3775595
30.622108,-2.872159,-1.3698606
30.91697,-2.851428,-1.3683605
31.212715,-2.8433387,-1.3623155
31.506874,-2.8343866,-1.3786249
31.799335,-2.840704,-1.3567713
32.090168,-2.838333,-1.3487034
32.38148,-2.8134153,-1.3418808
32.674366,-2.8207304,-1.3210728
32.96493,-2.810417,-1.3043514
33.25527,-2.8199632,-1.2643118
33.547318,-2.8033314,-1.2430671
33.842724,-2.796121,-1.2002026
34.138317,-2.807143,-1.1705827
34.434364,-2.7846978,-1.1304076
34.73163,-2.791157,-1.1045867
35.03157,-2.7654028,-1.0479286
35.336014,-2.7731974,-0.9946325
35.640068,-2.7708454,-0.94693446
35.94537,-2.781367,-0.90648127
36.25445,-2.751504,-0.8554497
36.569633,-2.7458105,-0.7966547
36.88838,-2.7307003,-0.7435365
37.21021,-2.735473,-0.6721807
37.53672,-2.7156067,-0.62199384
37.86976,-2.7087536,-0.55413264
38.210773,-2.6917303,-0.49980366
38.553867,-2.6985652,-0.4415754
38.901947,-2.6898959,-0.3829049
39.25793,-2.6866436,-0.31103846
39.623947,-2.6558485,-0.25709483
40.000153,-2.6571662,-0.19662738
40.382305,-2.6368802,-0.14806958
40.771362,-2.619047,-0.090752274
41.154316,-2.6209993,-0.03434875
41.52304,-2.623362,0.027323233
41.883026,-2.6236708,0.075925164
42.235268,-2.5795748,0.13094439
42.582775,-2.5561879,0.16958266
42.924118,-2.5328202,0.21398385
43.261208,-2.5071027,0.24712306
43.594696,-2.4781601,0.26863575
43.925056,-2.4460986,0.3088672
44.253803,-2.4155223,0.329549
44.578854,-2.3894637,0.35465166
44.902603,-2.3730638,0.37625372
45.227165,-2.3367615,0.4031261
45.54825,-2.324321,0.40865874
