haato,haachama,sensor,fish,vortex_id,min_distance,max_vorticity,label
9,8,S2,True,8,53.08483775994799,0.24657892609534637,not relevant
9,8,S2,True,9,1.4142135623730951,0.4417992083112263,not relevant
9,8,S2,True,10,41.10960958218893,0.32716808744635706,match
9,8,S2,True,11,59.0592922409336,0.23605152081838676,not relevant
9,8,S4,True,0,52.61178575186362,0.4565266379601283,not relevant
9,8,S4,True,1,52.009614495783374,0.3396317513314854,not relevant
9,8,S4,True,2,33.37663853655727,0.3409434964507516,not relevant
9,8,S4,True,3,25.079872407968907,0.7230157058764362,not relevant
9,8,S4,True,4,41.43669871020132,0.20414736179471377,not relevant
9,8,S4,True,5,38.0,0.2451956905061085,not relevant
9,8,S4,True,6,15.811388300841896,0.8787561458910251,not relevant
9,8,S4,True,7,23.706539182259394,0.2660382696220678,not relevant
9,8,S4,True,8,38.01315561749642,0.24657892609534637,not relevant
9,8,S4,True,9,58.249463516842795,0.4417992083112263,not relevant
9,8,S4,True,10,25.0,0.32716808744635706,not relevant
9,8,S4,True,11,12.041594578792296,0.23605152081838676,not relevant
8,10,S1,True,0,50.99019513592785,0.17610352091337567,not relevant
8,10,S1,True,1,26.019223662515376,0.6313872784265233,not relevant
8,10,S1,True,2,38.05259518088089,0.3799129569441192,not relevant
8,10,S1,True,3,23.021728866442675,0.3344947930215325,not relevant
8,10,S1,True,4,18.439088914585774,0.3195416443632876,not relevant
8,10,S1,True,5,25.495097567963924,0.41097225530016984,not relevant
8,7,S4,False,0,5.0,0.43588992376256064,not relevant
8,7,S4,False,1,6.324555320336759,0.6626648249894693,not relevant
8,7,S4,False,2,4.242640687119285,0.7916601364739126,no match
8,7,S4,False,3,35.35533905932738,0.4752751112087495,not relevant
8,7,S4,False,4,57.21887800367987,0.38109966024884473,match
15,5,S1,False,0,3.0,0.38967250463350844,not relevant
15,5,S1,False,1,5.385164807134504,0.42600659478719993,not relevant
15,5,S1,False,2,32.14031735997639,0.3550563998296371,not relevant
15,5,S1,False,3,51.24451190127583,0.41293059641114394,match
17,5,S2,True,0,52.0,0.6693527422877379,match
17,5,S2,True,1,54.08326913195984,0.6619110462718869,not relevant
17,5,S2,True,2,47.38143096192854,0.45177258100537676,match
17,5,S2,True,3,7.211102550927978,0.410686661421663,match
17,5,S2,True,4,3.0,0.6086945308171279,no match
17,5,S2,True,5,6.4031242374328485,0.5034782105068126,not relevant
17,5,S2,True,6,57.30619512757761,0.22229253405194055,not relevant
17,5,S2,True,7,2.23606797749979,0.19108154830389004,not relevant
1,26,S2,False,0,37.21558813185679,0.6979632420231252,not relevant
1,26,S2,False,1,21.93171219946131,0.7779910946644053,not relevant
1,26,S2,False,2,35.12833614050059,0.7831306048357469,not relevant
1,26,S2,False,3,35.90264614203248,0.5370471512415587,not relevant
8,3,S2,False,0,66.88796603276258,0.3929461311351133,not relevant
8,3,S2,False,1,20.0,0.4556316533745066,not relevant
8,3,S2,False,2,47.634021455258214,0.3629585302244691,not relevant
8,3,S2,False,3,26.476404589747453,0.5460605732940689,not relevant
8,3,S2,False,4,35.0,0.3762327981291048,not relevant
8,3,S2,False,5,30.265491900843113,0.4198990505094338,not relevant
10,9,S2,True,0,31.016124838541646,0.2454378920575308,not relevant
10,9,S2,True,1,59.20304046246274,0.31004058106034305,not relevant
8,3,S2,True,0,69.33974329343886,0.30086025850841125,not relevant
8,3,S2,True,1,52.630789467763066,0.44969391627539684,not relevant
8,3,S2,True,2,28.178005607210743,0.5394794551345543,not relevant
8,3,S2,True,3,35.12833614050059,0.37171426271753616,not relevant
8,3,S2,True,4,9.0,0.8470530965575681,not relevant
8,3,S2,True,5,32.2490309931942,0.20697280089056974,match
8,3,S2,True,6,27.459060435491963,0.1922599999220908,not relevant
8,3,S2,True,7,39.319206502675,0.38448574598265506,not relevant
8,3,S2,True,8,37.013511046643494,0.41750749163179324,not relevant
8,3,S2,True,9,65.45991139621256,0.21077017047505014,not relevant
23,8,S4,False,0,55.54277630799526,0.5386161919879429,no match
23,8,S4,False,1,10.816653826391969,0.6201539795141667,no match
23,8,S4,False,2,5.0990195135927845,0.5542596153827954,not relevant
16,2,S1,False,0,10.0,0.5178708621766592,not relevant
16,2,S1,False,1,8.06225774829855,0.4264678626933061,not relevant
16,2,S1,False,2,5.0,0.7585478917150617,not relevant
16,2,S1,False,3,7.810249675906654,0.6977038989313843,not relevant
1,23,S4,False,0,76.48529270389177,8.676016191699037e+18,not relevant
1,23,S4,False,1,14.142135623730951,3.7671424741689485e+17,not relevant
1,23,S4,False,2,33.06055050963308,1.0624220336700705e+18,not relevant
10,11,S4,True,0,44.181444068749045,0.49754837416368936,not relevant
10,11,S4,True,1,44.14748010928823,0.32177705766236775,not relevant
10,11,S4,True,2,46.010868281309364,0.2549177407418129,not relevant
10,11,S4,True,3,6.4031242374328485,0.4597982380554306,not relevant
14,12,S4,True,0,63.13477647065839,0.3453315426595106,not relevant
14,12,S4,True,1,54.644304369257,0.35943044377604055,not relevant
14,12,S4,True,2,38.3275357934736,0.7668789255002648,not relevant
14,12,S4,True,3,40.049968789001575,0.30270630056128417,not relevant
14,12,S4,True,4,65.80273550544841,0.11734690232699535,not relevant
14,12,S4,True,5,31.144823004794873,0.28708645980606085,not relevant
8,6,S1,True,0,30.066592756745816,0.30596888239661,not relevant
8,6,S1,True,1,34.132096331752024,0.3149236396150362,not relevant
8,6,S1,True,2,61.587336360651285,0.20308964571304755,not relevant
8,6,S1,True,3,65.0,0.934502564096243,not relevant
8,6,S1,True,4,26.1725046566048,0.12932104856611315,not relevant
8,6,S1,True,5,51.54609587543949,0.6235091627791274,not relevant
8,6,S1,True,6,41.48493702538308,0.30966673141824064,not relevant
8,6,S1,True,7,42.1070065428546,0.2362000760034931,not relevant
8,6,S1,True,8,51.03920062069938,0.17708263978244176,not relevant
8,6,S1,True,9,61.326992425847855,0.15877351082467847,not relevant
8,6,S1,True,10,46.32493928760188,0.1621244411505595,not relevant
8,10,S4,True,0,60.53924347066124,0.17610352091337567,not relevant
8,10,S4,True,1,6.082762530298219,0.6313872784265233,not relevant
8,10,S4,True,2,2.23606797749979,0.3799129569441192,no match
8,10,S4,True,3,4.242640687119285,0.3344947930215325,match
8,10,S4,True,4,21.18962010041709,0.3195416443632876,match
8,10,S4,True,5,13.416407864998739,0.41097225530016984,not relevant
3,5,S4,True,0,32.01562118716424,0.18337105024947492,not relevant
3,5,S4,True,1,32.984845004941285,0.19933608783814544,not relevant
3,5,S4,True,2,61.773780845922005,0.3444315509304185,not relevant
3,5,S4,True,3,66.37017402418047,0.4295907327341393,not relevant
15,7,S4,True,0,27.202941017470888,0.47649491188910276,not relevant
15,7,S4,True,1,31.25699921617557,0.45920819790430234,not relevant
15,7,S4,True,2,33.0,0.5523524369192414,not relevant
15,7,S4,True,3,30.265491900843113,0.17308318823346797,not relevant
15,7,S4,True,4,63.13477647065839,0.29192560588730165,not relevant
15,7,S4,True,5,67.23094525588644,0.316095572496741,not relevant
6,18,S1,False,0,55.54277630799526,0.43765217615968466,match
6,18,S1,False,1,29.274562336608895,0.4272074077776801,match
6,18,S1,False,2,7.280109889280518,0.447796419302803,match
6,18,S1,False,3,12.36931687685298,0.37643306810614857,not relevant
6,18,S1,False,4,12.529964086141668,0.4671849397157463,not relevant
6,18,S1,False,5,10.198039027185569,0.3256948585442433,not relevant
6,9,S1,True,0,30.805843601498726,0.3642882843374221,not relevant
6,9,S1,True,1,33.24154027718932,0.45310535669922936,not relevant
6,9,S1,True,2,53.823786563191554,0.24826169104149104,not relevant
6,9,S1,True,3,57.8013840664737,0.4323223426563522,not relevant
6,9,S1,True,4,63.631753079732135,0.22097045290000333,not relevant
10,5,S2,False,0,45.221676218380054,0.4861465308919798,semi match
10,5,S2,False,1,34.785054261852174,0.4682490731593243,semi match
10,5,S2,False,2,5.0,0.5426876572972741,not relevant
10,5,S2,False,3,7.810249675906654,0.4308020321262003,not relevant
9,4,S4,True,0,30.0,0.4650309435580728,not relevant
9,4,S4,True,1,39.6232255123179,0.28243169310871125,not relevant
9,4,S4,True,2,34.23448553724738,0.21327901854530135,not relevant
9,4,S4,True,3,57.982756057296896,0.31222833908401404,not relevant
9,4,S4,True,4,62.16912416947821,0.2373207891127768,not relevant
14,1,S1,False,0,58.872744118140105,0.474821294856696,not relevant
14,1,S1,False,1,48.60041152089147,0.5152291947977128,not relevant
14,1,S1,False,2,59.07622195096772,0.5351139455772104,not relevant
14,1,S1,False,3,33.24154027718932,0.4960784132992968,not relevant
14,1,S1,False,4,32.0624390837628,0.5346786221764102,not relevant
8,6,S1,False,0,25.495097567963924,0.42425549832633036,not relevant
8,6,S1,False,1,32.7566787083184,0.3947297165093606,not relevant
8,6,S1,False,2,36.76955262170047,0.361584152509642,not relevant
8,6,S1,False,3,28.635642126552707,0.25215092307572634,not relevant
8,6,S1,False,4,47.4236228055175,0.44808944178128957,not relevant
8,6,S1,False,5,55.072679252057455,0.24500721075851736,not relevant
8,6,S1,False,6,59.941638282582836,0.2769088399051237,not relevant
8,6,S1,False,7,30.4138126514911,0.4520034087144012,not relevant
3,8,S2,True,0,3.1622776601683795,0.40643191593616124,not relevant
3,8,S2,True,1,5.656854249492381,0.397150396500504,not relevant
3,8,S2,True,2,53.150729063673246,0.24051495317156832,not relevant
3,8,S2,True,3,45.27692569068709,0.3005380572905247,no match
3,8,S2,True,4,49.040799340956916,0.22052500994779672,no match
40,9,S4,False,0,61.032778078668514,0.679559253876744,not relevant
40,9,S4,False,1,49.20365840057018,0.6832133694776781,not relevant
40,9,S4,False,2,32.38826948140329,0.6465129636703422,not relevant
27,8,S2,True,0,49.73932046178355,0.353698554394544,not relevant
27,8,S2,True,1,50.44799302251776,0.422734046577507,not relevant
27,8,S2,True,2,25.019992006393608,0.2682979481902473,not relevant
27,8,S2,True,3,67.23094525588644,0.11354207583683669,match
27,8,S2,True,4,14.317821063276353,0.22020834163741337,no match
27,8,S2,True,5,5.0,0.2947906182015326,not relevant
27,8,S2,True,6,4.47213595499958,0.22719678668200494,not relevant
27,8,S2,True,7,47.92702786528704,0.19785284183823487,not relevant
27,8,S2,True,8,50.0,0.20433059411061344,not relevant
27,8,S2,True,9,51.97114584074513,0.12959403611314385,not relevant
18,11,S1,False,0,52.952809179494906,0.5054581889777789,not relevant
18,11,S1,False,1,31.38470965295043,1.1877649657748994,not relevant
18,11,S1,False,2,7.280109889280518,0.5726807439128195,not relevant
18,11,S1,False,3,6.708203932499369,0.45206443043981576,match
18,11,S1,False,4,4.47213595499958,0.4037025414731342,match
18,11,S1,False,5,84.31488599292535,0.5779555210787253,match
18,11,S1,False,6,12.649110640673518,3.5127527757826345,not relevant
18,11,S1,False,7,63.12685640834652,1.9396042232895867,not relevant
30,3,S2,True,0,44.77722635447622,0.2985767304260195,match
30,3,S2,True,1,42.720018726587654,0.34344430865529507,match
30,3,S2,True,2,57.07889277132134,0.14292418013830513,not relevant
30,3,S2,True,3,2.0,0.3267842656718639,not relevant
30,3,S2,True,4,5.656854249492381,0.3902214847857688,not relevant
10,2,S1,True,0,50.00999900019995,0.10746555294700448,not relevant
10,2,S1,True,1,56.142675390472796,0.494969774899475,not relevant
10,2,S1,True,2,47.095647357266465,0.37281804155796694,not relevant
10,2,S1,True,3,0.0,0.19751627989256965,not relevant
10,2,S1,True,4,5.656854249492381,0.3629821200671274,not relevant
10,2,S1,True,5,6.4031242374328485,0.31433080222228155,not relevant
6,10,S2,True,0,10.0,1.0506209221727691,not relevant
6,10,S2,True,1,13.038404810405298,0.32611894066334296,not relevant
6,10,S2,True,2,1.0,0.47594026257075206,not relevant
6,10,S2,True,3,55.0,0.2995834916690865,semi match
6,10,S2,True,4,47.042533945356304,0.3768304368755302,not relevant
6,10,S2,True,5,59.53990258641679,0.16158978623066458,not relevant
40,4,S2,False,0,57.07889277132134,0.5451760415374989,not relevant
40,4,S2,False,1,15.524174696260024,0.5568592974405913,match
40,4,S2,False,2,29.154759474226502,0.6194919759282166,match
40,4,S2,False,3,11.180339887498949,0.6043147595043554,not relevant
40,4,S2,False,4,5.830951894845301,0.47773072705272784,not relevant
40,4,S2,False,5,7.0,0.5355793441076527,not relevant
40,4,S2,False,6,5.0,0.473555643196023,not relevant
14,4,S2,True,0,50.80354318352215,0.31865003165678646,match
14,4,S2,True,1,57.14017850864661,0.4387415923356005,match
14,4,S2,True,2,37.0,0.32173257261681854,not relevant
14,4,S2,True,3,41.23105625617661,0.40842546731113233,match
14,4,S2,True,4,2.8284271247461903,0.4417648697858389,not relevant
14,4,S2,True,5,4.242640687119285,0.42904863581765945,not relevant
14,4,S2,True,6,4.47213595499958,0.22366235623514147,not relevant
14,4,S2,True,7,2.23606797749979,0.11860008474487584,not relevant
15,4,S2,True,0,4.123105625617661,0.21600944753832307,not relevant
15,4,S2,True,1,3.1622776601683795,0.4406072536707202,not relevant
15,4,S2,True,2,53.150729063673246,0.5465267881967659,no match
15,4,S2,True,3,51.24451190127583,0.6952442138805469,not relevant
14,8,S1,False,0,7.0710678118654755,0.34908724362679944,not relevant
14,8,S1,False,1,35.510561809129406,0.35155927908957707,not relevant
14,8,S1,False,2,46.2709412050371,0.3395973901525041,not relevant
3,7,S1,False,0,3.605551275463989,0.39876001937476757,not relevant
3,7,S1,False,1,4.0,0.3297233198009968,match
3,7,S1,False,2,1.0,0.22196776758701559,match
3,7,S1,False,3,43.41658669218482,0.48271878084171294,no match
9,7,S4,False,0,6.0,0.6061567087153248,not relevant
9,7,S4,False,1,8.0,0.6643263844434377,not relevant
9,7,S4,False,2,3.0,0.25434187237717754,not relevant
9,7,S4,False,3,5.0,0.17595814050566483,not relevant
9,7,S4,False,4,40.607881008493905,0.48696483623915787,match
9,7,S4,False,5,34.52535300326414,0.37415929054905817,match
9,7,S4,False,6,51.088159097779204,0.2484571717734969,match
9,7,S4,False,7,33.24154027718932,0.16817602516227909,match
25,5,S4,False,0,60.21627686929839,0.3839242294085894,not relevant
25,5,S4,False,1,49.20365840057018,0.45333055426194246,not relevant
25,5,S4,False,2,33.06055050963308,0.3894804066358434,not relevant
25,5,S4,False,3,37.12142238654117,0.37562050673478964,not relevant
16,6,S1,True,0,51.088159097779204,0.4853364302928819,not relevant
16,6,S1,True,1,48.010415536631214,0.2469596367856102,not relevant
16,6,S1,True,2,5.830951894845301,0.5914783056627247,not relevant
16,6,S1,True,3,5.830951894845301,0.2300068799345637,not relevant
3,6,S2,False,0,9.433981132056603,0.47600972400092245,not relevant
3,6,S2,False,1,52.773099207835045,0.5958627812913906,not relevant
33,11,S4,False,0,37.21558813185679,0.3596373015531332,not relevant
33,11,S4,False,1,38.118237105091836,0.32386107248908413,not relevant
33,11,S4,False,2,41.182520563948,0.40478409749226474,not relevant
33,11,S4,False,3,48.104053883222775,0.38957494384922897,not relevant
33,11,S4,False,4,67.4166151627327,0.36557332095462514,not relevant
18,13,S4,True,0,38.118237105091836,0.27183541903843167,not relevant
18,13,S4,True,1,29.732137494637012,0.462978681353703,not relevant
18,13,S4,True,2,64.07027391856539,0.2799924828988363,not relevant
18,13,S4,True,3,59.941638282582836,0.41658465802142153,not relevant
18,13,S4,True,4,26.68332812825267,0.13989050574422723,not relevant
18,13,S4,True,5,29.068883707497267,0.1014376758380798,not relevant
17,3,S2,True,0,50.00999900019995,0.10308310017556946,match
17,3,S2,True,1,47.01063709417264,0.27441713874669715,not relevant
17,3,S2,True,2,11.704699910719626,0.4500868493135355,not relevant
17,3,S2,True,3,4.0,0.5383572935991787,not relevant
16,8,S2,False,0,3.605551275463989,0.4051231210737348,not relevant
16,8,S2,False,1,5.0990195135927845,0.398515906691582,not relevant
16,8,S2,False,2,41.593268686170845,0.44003495494617406,not relevant
16,8,S2,False,3,48.16637831516918,0.375887475585821,not relevant
16,8,S2,False,4,46.09772228646444,0.2875261352917945,not relevant
16,8,S2,False,5,55.00909015790027,0.10407341422615639,not relevant
16,8,S2,False,6,58.05170109479997,0.19718065334921334,not relevant
16,8,S2,False,7,62.12889826803627,0.27788861143719257,semi match
16,8,S2,False,8,65.60487786742691,0.1367987246596862,semi match
30,3,S1,True,0,2.0,0.2985767304260195,not relevant
30,3,S1,True,1,5.656854249492381,0.34344430865529507,not relevant
30,3,S1,True,2,5.830951894845301,0.14292418013830513,not relevant
30,3,S1,True,3,52.03844732503075,0.3267842656718639,not relevant
30,3,S1,True,4,56.142675390472796,0.3902214847857688,not relevant
30,6,S1,True,0,49.040799340956916,0.5416484687175163,not relevant
30,6,S1,True,1,47.67598976424087,0.31634198663769963,not relevant
30,6,S1,True,2,57.07889277132134,0.1749748893730361,not relevant
30,6,S1,True,3,5.0990195135927845,0.38869819751387824,not relevant
30,6,S1,True,4,3.1622776601683795,0.12033390845371437,not relevant
30,6,S1,True,5,5.0990195135927845,0.352934151284173,not relevant
11,3,S2,False,0,40.162171256046406,0.37512354025058625,match
11,3,S2,False,1,50.35871324805669,0.3881056294991305,match
11,3,S2,False,2,8.48528137423857,0.4620699911535079,not relevant
11,3,S2,False,3,5.0,0.44976671429230275,not relevant
11,15,S2,True,0,38.600518131237564,0.27548649186419455,match
11,15,S2,True,1,50.35871324805669,0.31283136323647043,not relevant
11,15,S2,True,2,56.04462507680822,0.48106444852518254,no match
11,15,S2,True,3,49.16299421312742,0.44351094077313014,match
11,15,S2,True,4,34.828149534535996,0.2835749415337525,match
11,15,S2,True,5,57.271284253105414,0.40108873246451626,not relevant
11,15,S2,True,6,51.24451190127583,0.5276735370878469,not relevant
11,15,S2,True,7,41.88078318274385,0.28215205608652894,not relevant
11,15,S2,True,8,30.610455730027933,0.32900883082180143,not relevant
11,15,S2,True,9,63.8200595424354,0.23537915977282273,not relevant
11,15,S2,True,10,14.560219778561036,0.4978801526065876,not relevant
11,15,S2,True,11,69.6419413859206,0.20604337058949743,not relevant
11,15,S2,True,12,13.038404810405298,0.3503313293646869,not relevant
11,15,S2,True,13,22.0,0.25421672273931045,not relevant
11,15,S2,True,14,9.848857801796104,0.43038916476286815,not relevant
11,15,S2,True,15,8.0,0.29199022348129844,not relevant
11,15,S2,True,16,1.0,0.2182299689732709,not relevant
11,15,S2,True,17,69.63476143421474,0.147751792415983,not relevant
11,15,S2,True,18,2.23606797749979,0.22479497251431885,not relevant
14,13,S2,False,0,59.665735560705194,0.5849179875856496,match
14,13,S2,False,1,36.40054944640259,0.6438855721373831,match
14,13,S2,False,2,48.05205510693585,0.3380155818750148,not relevant
14,13,S2,False,3,11.661903789690601,0.5700749004181419,not relevant
14,13,S2,False,4,5.0,0.4947546692882996,not relevant
14,13,S2,False,5,5.0,0.5765218654581714,not relevant
22,2,S1,True,0,56.142675390472796,0.2889161516785633,match
22,2,S1,True,1,51.15662224971465,0.48652026350890726,match
22,2,S1,True,2,5.0,0.24400988763965764,not relevant
22,2,S1,True,3,5.385164807134504,0.41745680581171796,not relevant
11,7,S1,True,0,4.0,0.3334818191554731,not relevant
11,7,S1,True,1,8.246211251235321,0.427328012078437,not relevant
11,7,S1,True,2,2.0,0.33019338047887403,not relevant
11,7,S1,True,3,6.4031242374328485,0.4334094697148265,not relevant
11,7,S1,True,4,41.43669871020132,0.24993632517041042,not relevant
11,7,S1,True,5,45.17742799230607,0.33553043671087046,match
11,7,S1,True,6,4.242640687119285,0.15074609208621176,not relevant
11,7,S1,True,7,54.037024344425184,0.33754639673574904,not relevant
11,7,S1,True,8,56.568542494923804,0.38029606818122685,match
11,7,S1,True,9,53.665631459994955,0.5195169397374575,match
11,7,S1,True,10,57.30619512757761,0.6405964246321667,match
11,7,S1,True,11,36.49657518178932,0.4604525452173781,match
3,5,S2,False,0,17.0,0.5694386701523697,no match
3,5,S2,False,1,13.45362404707371,0.36394438634624676,not relevant
3,5,S2,False,2,12.041594578792296,0.5051373214207805,not relevant
3,5,S2,False,3,4.0,0.5168264538130738,not relevant
23,11,S4,True,0,61.587336360651285,0.20259027775974275,not relevant
23,11,S4,True,1,59.135437767890075,0.5840888043045266,not relevant
23,11,S4,True,2,50.92150822589606,0.4160675354891491,match
23,11,S4,True,3,54.120236510939236,0.5301289602663213,not relevant
23,11,S4,True,4,60.40695324215582,0.11316744658125932,not relevant
23,11,S4,True,5,1.0,0.4062903878606205,not relevant
23,11,S4,True,6,7.0710678118654755,0.2696696394210229,not relevant
23,11,S4,True,7,4.123105625617661,0.40779737496773033,not relevant
2,6,S4,False,0,38.63935817272331,0.2386605095754154,not relevant
2,6,S4,False,1,54.74486277268398,0.22516058141043263,not relevant
2,6,S4,False,2,58.215118311311535,0.11005240242263692,not relevant
2,6,S4,False,3,8.06225774829855,0.2918264346624442,not relevant
2,6,S4,False,4,9.219544457292887,0.2900230826175621,not relevant
15,6,S4,True,0,66.37017402418047,0.3747634534947806,not relevant
15,6,S4,True,1,37.33630940518894,0.43027952922606083,not relevant
15,6,S4,True,2,38.3275357934736,0.4494140260107571,not relevant
15,6,S4,True,3,36.22154055254967,0.5014711449159375,not relevant
15,6,S4,True,4,42.04759208325728,0.1796248474644695,not relevant
30,4,S2,False,0,8.06225774829855,0.495932959395211,not relevant
30,4,S2,False,1,6.708203932499369,0.4181902883076539,not relevant
30,4,S2,False,2,47.16990566028302,0.35707666720756936,match
30,4,S2,False,3,58.54912467321779,0.3699096361188682,not relevant
30,6,S2,True,0,3.605551275463989,0.5416484687175163,not relevant
30,6,S2,True,1,4.47213595499958,0.31634198663769963,not relevant
30,6,S2,True,2,5.830951894845301,0.1749748893730361,not relevant
30,6,S2,True,3,46.09772228646444,0.38869819751387824,match
30,6,S2,True,4,55.00909015790027,0.12033390845371437,not relevant
30,6,S2,True,5,51.24451190127583,0.352934151284173,not relevant
24,10,S1,False,0,5.0,0.4135739310114631,not relevant
24,10,S1,False,1,22.80350850198276,0.27303036866924746,not relevant
24,10,S1,False,2,45.044422518220834,0.2110279221130261,not relevant
24,10,S1,False,3,50.48762224545735,0.29487334852536173,match
32,20,S4,False,0,60.74537019394976,0.5113799957494863,not relevant
32,20,S4,False,1,29.068883707497267,0.5253252783277667,not relevant
3,16,S4,True,0,66.06814663663572,0.15149137873994567,not relevant
3,16,S4,True,1,65.30696746902278,0.3448542718353331,not relevant
3,16,S4,True,2,58.82176467941097,0.24760994913274426,not relevant
15,2,S1,False,0,48.08326112068523,0.3607236703333706,match
15,2,S1,False,1,40.496913462633174,0.3386271209546511,not relevant
15,2,S1,False,2,6.0,0.34462145800932253,not relevant
15,8,S2,True,0,2.8284271247461903,0.97889467105443,not relevant
15,8,S2,True,1,49.0,0.2692498606779208,not relevant
15,8,S2,True,2,46.010868281309364,0.30806081808084584,not relevant
7,3,S2,True,0,57.0087712549569,0.26914641715097826,not relevant
7,3,S2,True,1,60.01666435249463,0.37791225058906486,match
7,3,S2,True,2,56.0357029044876,0.2941123895457395,match
7,3,S2,True,3,43.73785545725808,0.22911275918952662,not relevant
7,3,S2,True,4,1.0,0.2310915957356844,not relevant
7,3,S2,True,5,6.4031242374328485,0.3965819334794652,not relevant
7,3,S2,True,6,5.0,0.3942563215045457,not relevant
3,16,S4,False,0,56.302753041036986,0.7453747785847997,not relevant
3,16,S4,False,1,41.773197148410844,0.7692072361082443,not relevant
3,16,S4,False,2,52.32590180780452,0.5211014179560203,not relevant
3,16,S4,False,3,37.05401462729781,0.6030556798741015,not relevant
3,16,S4,False,4,34.058772731852805,0.5799115897684057,not relevant
15,7,S2,True,0,55.10898293381942,0.47649491188910276,match
15,7,S2,True,1,55.44366510251645,0.45920819790430234,match
15,7,S2,True,2,51.088159097779204,0.5523524369192414,not relevant
15,7,S2,True,3,59.033888572581766,0.17308318823346797,not relevant
15,7,S2,True,4,2.23606797749979,0.29192560588730165,not relevant
15,7,S2,True,5,6.708203932499369,0.316095572496741,not relevant
14,11,S4,False,0,36.0,0.3031039965983957,not relevant
14,11,S4,False,1,50.91168824543142,0.36711671342286717,not relevant
14,11,S4,False,2,62.68173577685928,0.3376259551960792,not relevant
