haato,haachama,sensor,fish,vortex_id,min_distance,max_vorticity,label,duration,displacement,avg_speed,max_speed,mean_vorticity,std_vorticity
1,21,S1,True,1,5.0,0.3160735007085204,semi match,236,27.85677655436824,0.11803718878969592,1.4142135623730951,0.359734832845231,0.03207809552391395
1,21,S1,True,2,5.0,0.221352410300259,semi match,227,13.601470508735444,0.05991837228517817,1.4142135623730951,0.12168988823169212,0.015475572306857335
1,21,S2,False,5,55.731499172371095,0.4378882423847213,no match,191,26.1725046566048,0.13702882019164817,1.4142135623730951,0.6636575098653803,0.08506982347781973
1,21,S2,False,6,5.0990195135927845,0.1457661722584987,no match,179,22.847319317591726,0.12763865540554037,4.242640687119285,0.34580819179774486,0.12503512467366862
1,21,S2,True,2,48.0936586256442,0.221352410300259,match,227,13.601470508735444,0.05991837228517817,1.4142135623730951,0.12168988823169212,0.015475572306857335
1,26,S4,False,2,44.40720662234904,0.7831306048357469,no match,212,46.09772228646444,0.21744208625690772,1.4142135623730951,0.48966229140899936,0.12358890548906117
1,26,S4,False,3,40.311288741492746,0.5370471512415587,match,210,45.617978911828175,0.2172284710087056,4.0,0.6497938496784011,0.06394381680526408
1,26,S4,True,0,3.605551275463989,0.1217358148204276,match,265,20.518284528683193,0.07742748878748375,4.47213595499958,0.34838859215056867,0.07736245468273173
1,27,S4,False,0,52.46903848937962,0.7012118788707551,match,200,26.92582403567252,0.1346291201783626,1.4142135623730951,0.570752192217915,0.08901623950929911
1,27,S4,False,2,22.80350850198276,0.7857718912487439,match,172,24.041630560342615,0.13977692186245705,3.0,0.36572348859668824,0.2552140845639782
2,5,S2,False,0,58.215118311311535,0.3053017124620748,match,4,1.0,0.25,1.0,0.1866625607482011,0.0034206273650226465
2,5,S4,True,4,38.47076812334269,0.1191349880021282,match,9,1.0,0.1111111111111111,1.0,0.106049784257649,0.003184719131611272
2,6,S4,True,0,50.08991914547278,0.5800286703766961,no match,19,1.4142135623730951,0.0744322927564787,1.0,0.4429917825646989,0.08412791993700675
2,7,S1,False,1,51.61395160225576,0.3085549133608872,match,16,3.605551275463989,0.22534695471649932,3.605551275463989,0.18840796346811875,0.14810154069024734
2,7,S1,True,13,50.08991914547278,0.2701591413807316,match,602,53.0,0.08803986710963455,3.605551275463989,0.19520841217162407,0.11261773869621242
2,7,S1,True,14,55.00909015790027,0.3397583737751569,match,41,3.1622776601683795,0.07712872341874097,2.23606797749979,0.22061787158207438,0.09094866148754162
2,7,S4,True,8,2.8284271247461903,0.2583141412193623,no match,657,33.13608305156178,0.05043543843464503,4.47213595499958,0.18203731891402042,0.09831968647591281
2,8,S4,False,0,47.53945729601885,0.2384826846653145,match,26,5.385164807134504,0.20712172335132706,2.23606797749979,0.33098243245445386,0.024331193080255425
2,8,S4,False,1,55.731499172371095,0.2451740532893116,semi match,22,5.0,0.22727272727272727,1.0,0.33063428675384315,0.027426441603985188
2,9,S2,True,2,63.60031446463138,0.1985065962912203,match,424,12.083045973594572,0.028497749937723048,4.47213595499958,0.170451815060031,0.10052735887618768
2,9,S4,False,2,6.0,0.3170228357157583,match,342,30.01666203960727,0.08776801765967038,3.605551275463989,0.2388927873065359,0.13524833874360942
2,9,S4,True,9,52.69724850502159,0.4522326884289678,match,78,10.198039027185569,0.13074409009212268,4.47213595499958,0.2563445903626982,0.17429010028852648
2,9,S4,True,10,56.824290580701486,0.2620389637039412,no match,17,3.0,0.17647058823529413,1.0,0.1364050880386968,0.003941653425422598
2,9,S4,True,11,65.5133574166368,0.3015491460560838,match,271,8.94427190999916,0.03300469339483084,3.1622776601683795,0.1697925996084266,0.028989611453481806
3,2,S2,True,1,4.0,0.375138766518,semi match,111,4.47213595499958,0.04028951310810432,4.123105625617661,0.12169049770737102,0.006253805991669692
3,2,S2,True,2,52.773099207835045,0.3181307123202582,no match,338,9.899494936611665,0.02928844655802268,4.242640687119285,0.19602983265102664,0.11010988585412801
3,3,S1,False,3,41.77319714841085,0.3755231555181543,no match,2,0.0,0.0,0.0,0.1004793208615744,0.00014996379112717367
3,3,S1,True,3,7.810249675906654,0.2392761915854024,match,372,4.47213595499958,0.012021870846773064,4.242640687119285,0.14312289151262614,0.016215402549936076
3,3,S1,True,5,56.56854249492381,0.4365118116249503,no match,194,23.021728866442675,0.11866870549712719,1.4142135623730951,0.1268737662593181,0.013919553687779274
3,3,S2,False,1,53.9351462406472,0.3909253243899662,match,208,15.811388300841896,0.07601628990789373,4.47213595499958,0.14569651548876753,0.0716788973851246
3,3,S2,False,4,5.0,0.4239835737609419,match,195,22.20360331117452,0.11386463236499753,1.4142135623730951,0.23815598497983662,0.03458295656617501
3,3,S2,True,0,43.41658669218482,0.2624143503385086,match,386,19.209372712298546,0.04976521428056618,1.4142135623730951,0.25351235636797037,0.044397365431219006
3,3,S2,True,1,55.22680508593631,0.3002391867986627,match,375,26.076809620810597,0.06953815898882826,4.0,0.3322831933397667,0.2705011698025255
3,4,S1,False,0,47.67598976424087,0.4688385426452366,match,236,26.076809620810597,0.11049495602038388,1.4142135623730951,0.27697665171976316,0.04952999701418
3,4,S1,True,0,50.24937810560445,0.387403914013626,match,3,1.0,0.3333333333333333,1.0,0.11085096519425035,0.004141275466018673
3,4,S2,False,1,50.039984012787215,0.4199515383123182,match,208,34.132096331752024,0.16409661697957703,1.4142135623730951,0.41497858687467426,0.10788300567813561
3,4,S2,True,1,47.38143096192854,0.5558916775963991,match,269,18.110770276274835,0.06732628355492504,4.47213595499958,0.23711907509684063,0.040140015286320045
3,5,S1,False,3,49.16299421312742,0.5168264538130738,no match,117,12.041594578792296,0.10291961178454953,4.47213595499958,0.3173782868207707,0.23358343632569256
3,5,S1,True,2,51.03920062069938,0.3444315509304185,match,261,17.804493814764857,0.0682164513975665,3.1622776601683795,0.44678548338950314,0.10420077955867639
3,5,S2,False,0,17.0,0.5694386701523697,no match,229,44.10215414239989,0.1925858259493445,4.123105625617661,0.40957661936215556,0.13263768766451506
3,6,S2,True,1,2.8284271247461903,0.2742366631579235,no match,13,3.0,0.23076923076923078,1.0,0.11451885955314431,0.00498164297679884
3,7,S1,False,1,4.0,0.3297233198009968,match,10,2.23606797749979,0.223606797749979,1.4142135623730951,0.4007352820813998,0.005721952268134233
3,7,S1,False,2,1.0,0.2219677675870155,match,291,26.076809620810597,0.08961102962477868,3.605551275463989,0.1962500684919492,0.20973569223576954
3,7,S1,False,3,43.41658669218482,0.4827187808417129,no match,270,25.317977802344327,0.09377028815683085,1.4142135623730951,0.2518967750098705,0.037692936842998695
3,7,S2,False,0,33.95585369269929,0.3987600193747675,no match,337,1.0,0.002967359050445104,2.8284271247461903,0.17603487957606923,0.04605801828332904
3,8,S1,False,1,33.24154027718932,0.7575235191844849,match,219,35.510561809129406,0.16214868405995161,3.0,0.5319702907146283,0.10494082928263863
3,8,S1,True,1,47.09564735726647,0.397150396500504,no match,220,6.0,0.02727272727272727,1.4142135623730951,0.19715533622204098,0.09184206762792538
3,8,S2,False,3,47.09564735726647,0.4864989151681205,match,193,25.179356624028344,0.13046298768926604,4.47213595499958,0.5032572017299793,0.4827655196299201
3,8,S2,False,4,56.56854249492381,0.5501367092251641,match,39,16.0,0.41025641025641024,1.4142135623730951,0.6213421628983329,0.04429495738065719
3,8,S2,True,3,45.27692569068709,0.3005380572905247,no match,220,2.8284271247461903,0.0128564869306645,2.23606797749979,0.33735252681550043,0.125575395320116
3,8,S2,True,4,49.04079934095692,0.2205250099477967,no match,40,6.0,0.15,3.0,0.20766938661932496,0.04075702215836925
3,9,S1,False,2,45.39823785126467,0.5314152065184845,no match,26,7.0710678118654755,0.2719641466102106,1.4142135623730951,0.4820069982077676,0.027937651610826265
3,9,S1,False,3,50.35871324805669,0.5804251460055376,no match,187,27.80287754891569,0.14867848956639407,2.23606797749979,0.5145008802699659,0.028501260875257537
3,9,S1,True,1,3.605551275463989,0.456819352080331,match,30,1.0,0.03333333333333333,1.0,0.11728753483600622,0.011935533975572694
3,9,S1,True,4,3.1622776601683795,0.1205047493832112,match,21,1.0,0.047619047619047616,1.0,0.12176187081953445,0.012535640409731348
3,9,S1,True,5,47.09564735726647,0.1202224979085807,match,237,8.602325267042627,0.036296731084568046,3.605551275463989,0.13014886520043142,0.12681314246564948
3,9,S2,False,0,22.80350850198276,0.5291938967231296,no match,7,2.0,0.2857142857142857,1.0,0.5881665476525002,0.00919958770663604
3,9,S2,False,1,52.08646657242167,0.525010691146623,no match,200,33.015148038438355,0.16507574019219176,4.242640687119285,0.2822093706916555,0.11889029884759675
3,9,S2,True,0,46.57252408878007,0.2978438055926948,semi match,267,16.278820596099706,0.06096936552846332,1.4142135623730951,0.23442822544048622,0.0413429534287861
3,9,S2,True,2,2.23606797749979,0.3703099303031645,match,258,6.082762530298219,0.02357659895464426,3.605551275463989,0.1947028063847944,0.10201201483100363
3,10,S2,False,1,7.0,0.6642147081565789,semi match,61,34.132096331752024,0.559542562815607,1.4142135623730951,0.6630027646483634,0.031538862707336475
3,10,S2,False,2,50.15974481593781,0.5655864351521926,match,185,29.614185789921695,0.1600766799455227,4.47213595499958,0.49986579672812875,0.49339734312864864
3,11,S1,False,2,35.22782990761707,0.6098405543341938,semi match,201,28.861739379323623,0.14359074318071455,1.4142135623730951,0.2779910013608757,0.052599975221827126
3,11,S1,False,3,53.33854141237835,0.5185930585947174,semi match,200,20.808652046684813,0.10404326023342407,1.4142135623730951,0.5368636515043967,0.05258565783949465
3,11,S1,True,3,42.190046219457976,0.3179947602099919,match,246,5.830951894845301,0.02370305648311098,3.605551275463989,0.22759285850220867,0.22321269093869972
3,11,S1,True,4,49.25444142409901,0.4855554382912135,no match,123,6.708203932499369,0.05453824335365341,1.4142135623730951,0.3851685265905971,0.054273513014425394
3,11,S2,False,0,39.56008088970496,0.602851296977139,semi match,5,1.0,0.2,1.0,0.659109355138839,0.0016323070555670205
3,11,S2,False,1,26.570660511172846,0.3895214801022326,semi match,215,25.709920264364882,0.11958102448541806,1.4142135623730951,0.47278971034572503,0.06880800749344602
3,11,S2,True,0,55.02726596879042,0.3362093308538225,no match,268,18.601075237738275,0.06940699715573984,4.0,0.3139449688485054,0.14850169409864147
3,12,S1,False,1,38.3275357934736,0.6149698634738102,no match,59,18.027756377319946,0.3055551928359313,4.123105625617661,0.662310095758476,0.049937374139011934
3,12,S2,False,3,56.1426753904728,0.5094352229944954,no match,186,21.93171219946131,0.11791243117989951,3.1622776601683795,0.4849550428894389,0.3551000794976339
3,13,S1,True,3,1.0,0.3501228755759395,semi match,157,0.0,0.0,0.0,0.11716548278396056,0.10627805049037507
3,13,S1,True,5,43.01162633521314,0.3473947316371227,semi match,284,3.605551275463989,0.01269560308261968,4.47213595499958,0.16969567864109258,0.1707897159833539
3,13,S1,True,6,4.47213595499958,0.1767918420353547,no match,141,4.123105625617661,0.0292418838696288,1.0,0.2677740288208895,0.039215467939097866
3,13,S2,False,1,39.6232255123179,0.3487659382793302,match,286,27.202941017470888,0.09511517838276534,4.47213595499958,0.32078949004777485,0.06173060143950982
3,14,S1,False,0,53.31041174104736,0.5812801589345276,no match,65,28.0178514522438,0.43104386849605847,3.0,0.5473415694421212,0.04306491879156713
3,14,S2,False,2,44.7213595499958,0.5886290381995107,semi match,274,29.068883707497267,0.10609081645071995,4.242640687119285,0.3760684054793094,0.3353675820299165
3,14,S2,True,2,5.385164807134504,0.2993586372026575,match,10,4.242640687119285,0.42426406871192845,3.0,0.1537837685156826,0.09514118909649509
3,16,S2,False,3,45.09988913511872,0.6030556798741015,no match,174,16.278820596099706,0.09355644020746957,4.123105625617661,0.45363708219725446,0.025724959984347966
3,16,S2,False,4,54.3323108288245,0.5799115897684057,no match,54,21.0,0.3888888888888889,1.4142135623730951,0.5789355303638195,0.06454925732797157
3,18,S2,True,1,8.06225774829855,0.284809726786014,no match,17,6.4031242374328485,0.3766543669078146,4.123105625617661,0.1683189292559718,0.12504240401991834
3,18,S2,True,2,49.16299421312742,0.4982741796728828,no match,142,5.385164807134504,0.03792369582489087,4.123105625617661,0.13559279529817336,0.016314782722775843
6,2,S1,False,0,43.965895873961216,0.5778963779928508,no match,12,2.23606797749979,0.18633899812498247,1.4142135623730951,0.4884909089884256,0.00997092911189141
6,2,S1,False,1,49.36598018878993,0.3710241452404053,no match,214,10.0,0.04672897196261682,4.47213595499958,0.3483473218844349,0.09504115842463264
6,2,S2,False,4,54.45181356024793,0.2329413053299223,match,199,20.615528128088304,0.10359561873411208,2.0,0.2134373907965914,0.049336052874768124
6,3,S2,True,0,64.4980619863884,0.4235302917509939,match,237,4.123105625617661,0.017397070150285486,1.4142135623730951,0.1670442095261916,0.01876557939843771
6,3,S2,True,2,22.0,0.9299005718314042,match,209,10.295630140987,0.04926138823438756,1.4142135623730951,0.2803487083569917,0.026062339655871417
6,3,S4,True,6,55.15432893255071,0.1498371049519776,no match,173,13.601470508735444,0.07862121681349968,4.242640687119285,0.4976521659254279,0.3209416555263892
6,3,S4,True,7,62.20128616033595,0.3500045072712586,no match,166,6.324555320336759,0.03809973084540216,1.4142135623730951,0.34832883744220244,0.04597934573274354
6,4,S1,False,1,42.72001872658765,0.4755931180155601,no match,233,26.1725046566048,0.11232834616568584,1.4142135623730951,0.28816540781336164,0.03440834257336966
6,4,S2,False,2,51.03920062069938,0.3914105556305904,match,59,16.1245154965971,0.27329687282367965,3.1622776601683795,0.22194118706454963,0.009315929813078203
6,4,S2,True,3,58.215118311311535,0.3839005886881021,no match,279,3.605551275463989,0.012923122851125408,3.0,0.19409882960613054,0.16508120188945005
6,5,S4,False,2,1.0,0.174917716068962,semi match,291,34.058772731852805,0.11704045612320552,4.123105625617661,0.2712428677699105,0.2514045956595919
6,5,S4,False,3,50.48762224545735,0.402895766843638,semi match,282,30.805843601498726,0.10924058014715861,2.23606797749979,0.14929014998165918,0.019178272191826225
6,5,S4,False,4,46.2709412050371,0.3823120395018883,semi match,29,3.1622776601683795,0.1090440572471855,1.0,0.3384654919539106,0.015768174258091558
6,6,S1,True,0,51.24451190127583,0.547623880756388,match,291,23.600847442411894,0.08110256853062506,4.47213595499958,0.29104265029596044,0.07849559721149724
6,6,S1,True,2,9.433981132056603,0.9115862142709296,no match,284,19.697715603592208,0.06935815353377538,1.0,0.1623675536216721,0.034782055583707214
6,6,S2,False,5,50.69516742254631,0.4365190401526688,match,259,32.0,0.12355212355212356,4.242640687119285,0.2615423090840491,0.2793698734858288
6,6,S2,False,6,60.166435825965294,0.3063549440136731,match,244,39.81205847478876,0.16316417407700312,4.47213595499958,0.46894144562674256,0.415015958791662
6,6,S2,True,3,61.98386886924694,0.335084166800233,match,267,9.433981132056603,0.03533326266687866,4.123105625617661,0.2665319406584067,0.04923871678474256
6,8,S1,True,1,33.13608305156178,0.4236358066860785,semi match,544,26.0,0.04779411764705882,1.4142135623730951,0.3574360017351181,0.09769146956476932
6,8,S2,False,1,58.82176467941097,0.3300607298110911,no match,524,52.172789842982326,0.09956639283011894,3.0,0.3486730817474785,0.049456692702952436
6,8,S2,True,3,38.05259518088089,0.1494152874641799,semi match,499,12.041594578792296,0.024131452061708008,1.4142135623730951,0.16780229820107725,0.0451372903629857
6,8,S2,True,4,4.0,0.5416920507830871,match,89,5.0990195135927845,0.057292354085312185,2.23606797749979,0.20561985845182373,0.0340250908268004
6,8,S4,False,6,26.476404589747453,0.3451344466822908,semi match,153,34.23448553724738,0.22375480743298942,4.123105625617661,0.26794260153291316,0.04479808135973231
6,9,S4,False,4,57.21887800367987,0.429339537515642,semi match,109,2.8284271247461903,0.02594887270409349,2.23606797749979,0.20076561859614173,0.22120507972996686
6,10,S1,False,2,49.64876634922564,0.547519102692274,no match,318,31.78049716414141,0.09993867032748871,3.605551275463989,0.4165285691013885,0.06160635370584432
6,10,S1,True,1,52.630789467763066,0.3261189406633429,no match,349,10.0,0.02865329512893983,4.47213595499958,0.39779924329541044,0.07765815040835293
6,10,S1,True,2,30.4138126514911,0.475940262570752,no match,6,3.0,0.5,2.0,0.21216581421592426,0.05520046020585727
6,10,S2,False,0,16.0312195418814,0.5018254752294813,semi match,348,39.81205847478876,0.1144024668815769,1.4142135623730951,0.500261974141938,0.0815878579794803
6,10,S2,False,3,40.44749683231337,0.4690389189667713,match,293,13.45362404707371,0.04591680562141198,3.1622776601683795,0.29835057756954486,0.08448271404224392
6,10,S2,False,4,53.46026561849464,0.4577043199318057,match,2,1.0,0.5,1.0,0.5525425924066341,0.10955763078809358
6,10,S2,True,3,55.0,0.2995834916690865,semi match,112,7.280109889280518,0.06500098115429034,1.0,0.6444991454824877,0.13165244229484843
6,11,S4,False,8,25.0,0.1369022608743401,match,314,34.20526275297414,0.10893395781201956,1.4142135623730951,0.1844748373665854,0.02310117447753608
6,11,S4,False,9,37.33630940518894,0.1330054362066705,match,13,1.0,0.07692307692307693,1.0,0.10227328193946783,0.0013721494924117943
6,12,S4,False,5,32.984845004941285,0.4486967423954029,match,252,28.0178514522438,0.11118195020731667,4.0,0.43844326143988777,0.046535178625316746
6,12,S4,False,6,37.8549864614954,0.5288185288229429,match,240,32.2490309931942,0.13437096247164249,3.605551275463989,0.2940234494699558,0.07407256032849804
6,12,S4,False,7,6.082762530298219,0.224390766237278,no match,1,0.0,0.0,0.0,0.4399428110504308,0.0
6,12,S4,True,4,53.14132102234569,0.1731273033267753,match,312,16.15549442140351,0.051780430837831765,4.242640687119285,0.23724207497599753,0.08368985343982674
6,13,S1,False,1,37.33630940518894,0.4939504888222695,match,38,12.041594578792296,0.31688406786295514,2.23606797749979,0.4937950722363448,0.03162337567784456
6,13,S1,False,2,51.03920062069938,0.3766945856424293,match,250,19.6468827043885,0.078587530817554,4.0,0.37435570098236587,0.036363374385732596
6,13,S1,True,2,4.0,0.7443546929868756,no match,259,22.80350850198276,0.0880444343705898,1.4142135623730951,0.2707852475245351,0.048830062893799916
6,13,S2,False,5,55.90169943749474,0.4631110591184328,no match,15,2.0,0.13333333333333333,1.0,0.22460232377470168,0.00504066524598782
6,13,S2,True,4,58.215118311311535,0.2910678090617276,no match,246,9.219544457292887,0.03747782299712556,2.23606797749979,0.16606479314155817,0.03846602709276988
6,16,S2,False,2,44.553338819890925,0.4833242568237758,no match,180,26.019223662515376,0.14455124256952986,1.0,0.3224097673957829,0.10121617832230097
6,16,S2,False,3,57.706152185014034,0.3880061861686126,match,169,19.924858845171276,0.11789857304835075,1.4142135623730951,0.5131722867222541,0.0545587565969358
6,16,S2,True,1,5.656854249492381,0.3695863087782525,match,233,16.76305461424021,0.07194444040446442,1.4142135623730951,0.34298768442533745,0.07446516059553701
6,16,S2,True,2,50.35871324805669,0.3524836934190398,match,227,24.698178070456937,0.10880254656588959,2.0,0.2845768779670897,0.07729380490303527
6,18,S1,False,0,55.54277630799526,0.4376521761596846,match,8,2.0,0.25,1.0,0.6011787237759686,0.009763584897237013
6,18,S1,False,1,29.27456233660889,0.4272074077776801,match,221,27.018512172212592,0.12225571118648232,4.47213595499958,0.2759287082370475,0.14344685685680866
6,18,S1,False,2,7.280109889280518,0.447796419302803,match,22,5.0990195135927845,0.23177361425421747,1.4142135623730951,0.48031339454792743,0.023736423416353576
6,18,S1,True,0,47.8539444560216,0.2140095118592528,match,270,11.40175425099138,0.04222871944811622,2.23606797749979,0.35748913968223633,0.08036313180821542
6,18,S2,False,4,46.32493928760188,0.4671849397157463,match,181,25.942243542145693,0.14332731238754526,4.242640687119285,0.3293339540603908,0.3109115974721911
6,18,S2,True,2,54.230987451824994,0.1872156025873247,match,221,11.045361017187261,0.04997900912754417,3.1622776601683795,0.15779150383508864,0.0668958651738893
7,2,S2,True,6,49.76946855251722,0.2893637259614117,no match,17,2.0,0.11764705882352941,1.0,0.11159627164099235,0.004267005855861696
7,2,S2,True,7,56.72741841473134,1.0190242443703257,no match,268,11.40175425099138,0.04254385914549022,4.47213595499958,0.2504304426903134,0.1103661223247173
7,2,S2,True,8,62.68173577685928,1.6645036883680655,no match,384,19.235384061671343,0.05009214599393579,1.4142135623730951,0.29866921192729917,0.0822879393334707
7,2,S4,True,2,55.80322571321482,0.386991549517872,match,21,2.23606797749979,0.10647942749999,1.4142135623730951,0.2410963198964348,0.030249292787448978
7,2,S4,True,5,25.29822128134704,0.2308704602079566,match,44,5.656854249492381,0.128564869306645,3.605551275463989,0.169961649997492,0.07912714026015162
7,3,S1,False,2,46.17358552246078,0.3444572571046714,match,292,17.0,0.05821917808219178,4.47213595499958,0.22952596891151092,0.08051758152588447
7,3,S1,True,6,48.0936586256442,0.3942563215045457,semi match,75,2.23606797749979,0.0298142396999972,1.4142135623730951,0.11403532767112677,0.00978580288480559
7,3,S2,True,1,60.01666435249463,0.3779122505890648,match,115,13.601470508735444,0.1182736565976995,3.1622776601683795,0.19182251783674023,0.04686549294999217
7,3,S2,True,2,56.0357029044876,0.2941123895457395,match,92,3.605551275463989,0.03919077473330423,4.123105625617661,0.43360650754977764,0.03824809110890286
8,3,S2,True,5,32.2490309931942,0.2069728008905697,match,213,11.045361017187261,0.05185615501026883,4.123105625617661,0.13536736519905976,0.05999482277470531
8,3,S4,False,3,35.510561809129406,0.5460605732940689,match,166,23.0,0.13855421686746988,1.0,0.2133694673285928,0.0824423502453889
8,3,S4,False,4,44.28317965096906,0.3762327981291048,no match,319,9.848857801796104,0.03087416238807556,4.47213595499958,0.36709977056260507,0.21009732675516127
8,3,S4,True,0,5.0,0.3008602585084112,match,448,9.055385138137417,0.02021291325477102,4.47213595499958,0.17620000646572942,0.1311695904583423
8,3,S4,True,9,4.0,0.2107701704750501,match,363,3.1622776601683795,0.008711508705698015,4.0,0.1614744199794768,0.12559846097176797
8,4,S1,False,4,36.6742416417845,0.3712004986245372,match,21,5.0,0.23809523809523808,1.0,0.34462265407565384,0.020740350268168225
8,4,S1,False,5,50.08991914547278,0.2726315754735082,match,258,36.68787265568828,0.14220105680499334,1.4142135623730951,0.25400310764342726,0.03479955593352649
8,4,S1,False,6,44.01136216933077,0.1374321107531889,match,251,27.784887978899608,0.11069676485617373,2.23606797749979,0.3256268939044009,0.02436642648398405
8,4,S1,True,2,8.54400374531753,0.2292002200952556,no match,23,2.23606797749979,0.09722034684781695,1.4142135623730951,0.26013103666037823,0.013206513727951856
