dataset,model,experiment,snapshot,sensor_id,sensor_x,sensor_y,start_frame,end_frame,length,track_path,pressure_path
full,cylinder,25,6,2,200.0,39.0,37,37,1,D:\full_files\25\6\circle_vortex_tracks.csv,D:\full_files\25\6\circle_pressure_map.csv
full,cylinder,27,6,0,146.0,80.0,228,440,213,D:\full_files\27\6\circle_vortex_tracks.csv,D:\full_files\27\6\circle_pressure_map.csv
full,cylinder,27,6,1,198.0,80.0,161,440,280,D:\full_files\27\6\circle_vortex_tracks.csv,D:\full_files\27\6\circle_pressure_map.csv
full,cylinder,27,6,2,200.0,39.0,128,312,185,D:\full_files\27\6\circle_vortex_tracks.csv,D:\full_files\27\6\circle_pressure_map.csv
full,cylinder,27,8,0,146.0,80.0,197,384,188,D:\full_files\27\8\circle_vortex_tracks.csv,D:\full_files\27\8\circle_pressure_map.csv
full,cylinder,27,8,1,198.0,80.0,357,384,28,D:\full_files\27\8\circle_vortex_tracks.csv,D:\full_files\27\8\circle_pressure_map.csv
full,cylinder,27,8,2,200.0,39.0,73,374,302,D:\full_files\27\8\circle_vortex_tracks.csv,D:\full_files\27\8\circle_pressure_map.csv
full,cylinder,27,9,0,146.0,80.0,272,275,4,D:\full_files\27\9\circle_vortex_tracks.csv,D:\full_files\27\9\circle_pressure_map.csv
full,cylinder,27,9,0,146.0,80.0,285,285,1,D:\full_files\27\9\circle_vortex_tracks.csv,D:\full_files\27\9\circle_pressure_map.csv
full,cylinder,27,9,0,146.0,80.0,292,373,82,D:\full_files\27\9\circle_vortex_tracks.csv,D:\full_files\27\9\circle_pressure_map.csv
full,cylinder,27,9,1,198.0,80.0,304,307,4,D:\full_files\27\9\circle_vortex_tracks.csv,D:\full_files\27\9\circle_pressure_map.csv
full,cylinder,27,9,1,198.0,80.0,310,318,9,D:\full_files\27\9\circle_vortex_tracks.csv,D:\full_files\27\9\circle_pressure_map.csv
full,cylinder,27,9,1,198.0,80.0,344,373,30,D:\full_files\27\9\circle_vortex_tracks.csv,D:\full_files\27\9\circle_pressure_map.csv
full,cylinder,27,9,2,200.0,39.0,110,373,264,D:\full_files\27\9\circle_vortex_tracks.csv,D:\full_files\27\9\circle_pressure_map.csv
full,cylinder,28,7,0,146.0,80.0,193,195,3,D:\full_files\28\7\circle_vortex_tracks.csv,D:\full_files\28\7\circle_pressure_map.csv
full,cylinder,28,7,0,146.0,80.0,222,330,109,D:\full_files\28\7\circle_vortex_tracks.csv,D:\full_files\28\7\circle_pressure_map.csv
full,cylinder,28,7,1,198.0,80.0,143,143,1,D:\full_files\28\7\circle_vortex_tracks.csv,D:\full_files\28\7\circle_pressure_map.csv
full,cylinder,28,7,1,198.0,80.0,145,301,157,D:\full_files\28\7\circle_vortex_tracks.csv,D:\full_files\28\7\circle_pressure_map.csv
full,cylinder,28,7,2,200.0,39.0,324,330,7,D:\full_files\28\7\circle_vortex_tracks.csv,D:\full_files\28\7\circle_pressure_map.csv
full,cylinder,29,4,0,146.0,80.0,295,376,82,D:\full_files\29\4\circle_vortex_tracks.csv,D:\full_files\29\4\circle_pressure_map.csv
full,cylinder,29,4,1,198.0,80.0,330,400,71,D:\full_files\29\4\circle_vortex_tracks.csv,D:\full_files\29\4\circle_pressure_map.csv
full,cylinder,29,4,2,200.0,39.0,99,99,1,D:\full_files\29\4\circle_vortex_tracks.csv,D:\full_files\29\4\circle_pressure_map.csv
full,cylinder,29,4,2,200.0,39.0,102,400,299,D:\full_files\29\4\circle_vortex_tracks.csv,D:\full_files\29\4\circle_pressure_map.csv
full,cylinder,29,7,0,146.0,80.0,183,306,124,D:\full_files\29\7\circle_vortex_tracks.csv,D:\full_files\29\7\circle_pressure_map.csv
full,cylinder,29,7,1,198.0,80.0,142,142,1,D:\full_files\29\7\circle_vortex_tracks.csv,D:\full_files\29\7\circle_pressure_map.csv
full,cylinder,29,7,1,198.0,80.0,144,301,158,D:\full_files\29\7\circle_vortex_tracks.csv,D:\full_files\29\7\circle_pressure_map.csv
full,cylinder,29,10,0,146.0,80.0,141,275,135,D:\full_files\29\10\circle_vortex_tracks.csv,D:\full_files\29\10\circle_pressure_map.csv
full,cylinder,29,10,1,198.0,80.0,85,275,191,D:\full_files\29\10\circle_vortex_tracks.csv,D:\full_files\29\10\circle_pressure_map.csv
full,cylinder,29,15,0,146.0,80.0,142,142,1,D:\full_files\29\15\circle_vortex_tracks.csv,D:\full_files\29\15\circle_pressure_map.csv
full,cylinder,29,15,0,146.0,80.0,144,287,144,D:\full_files\29\15\circle_vortex_tracks.csv,D:\full_files\29\15\circle_pressure_map.csv
full,cylinder,29,15,1,198.0,80.0,97,287,191,D:\full_files\29\15\circle_vortex_tracks.csv,D:\full_files\29\15\circle_pressure_map.csv
full,cylinder,29,19,0,146.0,80.0,139,234,96,D:\full_files\29\19\circle_vortex_tracks.csv,D:\full_files\29\19\circle_pressure_map.csv
full,cylinder,29,19,1,198.0,80.0,220,234,15,D:\full_files\29\19\circle_vortex_tracks.csv,D:\full_files\29\19\circle_pressure_map.csv
full,cylinder,29,20,0,146.0,80.0,98,183,86,D:\full_files\29\20\circle_vortex_tracks.csv,D:\full_files\29\20\circle_pressure_map.csv
full,cylinder,29,20,1,198.0,80.0,61,183,123,D:\full_files\29\20\circle_vortex_tracks.csv,D:\full_files\29\20\circle_pressure_map.csv
full,cylinder,30,3,0,146.0,80.0,195,333,139,D:\full_files\30\3\circle_vortex_tracks.csv,D:\full_files\30\3\circle_pressure_map.csv
full,cylinder,30,3,1,198.0,80.0,119,333,215,D:\full_files\30\3\circle_vortex_tracks.csv,D:\full_files\30\3\circle_pressure_map.csv
full,cylinder,30,4,0,146.0,80.0,79,295,217,D:\full_files\30\4\circle_vortex_tracks.csv,D:\full_files\30\4\circle_pressure_map.csv
full,cylinder,30,4,1,198.0,80.0,170,196,27,D:\full_files\30\4\circle_vortex_tracks.csv,D:\full_files\30\4\circle_pressure_map.csv
full,cylinder,30,4,1,198.0,80.0,200,295,96,D:\full_files\30\4\circle_vortex_tracks.csv,D:\full_files\30\4\circle_pressure_map.csv
full,cylinder,30,5,0,146.0,80.0,180,270,91,D:\full_files\30\5\circle_vortex_tracks.csv,D:\full_files\30\5\circle_pressure_map.csv
full,cylinder,30,5,1,198.0,80.0,142,144,3,D:\full_files\30\5\circle_vortex_tracks.csv,D:\full_files\30\5\circle_pressure_map.csv
full,cylinder,30,5,1,198.0,80.0,146,270,125,D:\full_files\30\5\circle_vortex_tracks.csv,D:\full_files\30\5\circle_pressure_map.csv
full,cylinder,30,6,0,146.0,80.0,82,82,1,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,6,0,146.0,80.0,84,111,28,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,6,0,146.0,80.0,115,145,31,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,6,0,146.0,80.0,155,254,100,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,6,1,198.0,80.0,180,181,2,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,6,1,198.0,80.0,183,185,3,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,6,1,198.0,80.0,187,188,2,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,6,1,198.0,80.0,197,218,22,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,6,1,198.0,80.0,223,254,32,D:\full_files\30\6\circle_vortex_tracks.csv,D:\full_files\30\6\circle_pressure_map.csv
full,cylinder,30,18,0,146.0,80.0,110,612,503,D:\full_files\30\18\circle_vortex_tracks.csv,D:\full_files\30\18\circle_pressure_map.csv
full,cylinder,30,18,1,198.0,80.0,211,612,402,D:\full_files\30\18\circle_vortex_tracks.csv,D:\full_files\30\18\circle_pressure_map.csv
full,cylinder,30,18,2,200.0,39.0,398,612,215,D:\full_files\30\18\circle_vortex_tracks.csv,D:\full_files\30\18\circle_pressure_map.csv
full,cylinder,30,20,1,198.0,80.0,86,101,16,D:\full_files\30\20\circle_vortex_tracks.csv,D:\full_files\30\20\circle_pressure_map.csv
full,cylinder,30,20,1,198.0,80.0,103,104,2,D:\full_files\30\20\circle_vortex_tracks.csv,D:\full_files\30\20\circle_pressure_map.csv
full,cylinder,30,20,1,198.0,80.0,110,133,24,D:\full_files\30\20\circle_vortex_tracks.csv,D:\full_files\30\20\circle_pressure_map.csv
full,cylinder,31,2,0,146.0,80.0,145,321,177,D:\full_files\31\2\circle_vortex_tracks.csv,D:\full_files\31\2\circle_pressure_map.csv
full,cylinder,31,2,1,198.0,80.0,61,62,2,D:\full_files\31\2\circle_vortex_tracks.csv,D:\full_files\31\2\circle_pressure_map.csv
full,cylinder,31,2,1,198.0,80.0,80,321,242,D:\full_files\31\2\circle_vortex_tracks.csv,D:\full_files\31\2\circle_pressure_map.csv
full,cylinder,31,13,0,146.0,80.0,63,64,2,D:\full_files\31\13\circle_vortex_tracks.csv,D:\full_files\31\13\circle_pressure_map.csv
full,cylinder,31,13,2,200.0,39.0,63,64,2,D:\full_files\31\13\circle_vortex_tracks.csv,D:\full_files\31\13\circle_pressure_map.csv
full,cylinder,32,20,0,146.0,80.0,77,80,4,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,0,146.0,80.0,83,86,4,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,0,146.0,80.0,98,123,26,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,0,146.0,80.0,125,125,1,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,0,146.0,80.0,127,128,2,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,0,146.0,80.0,142,149,8,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,0,146.0,80.0,153,242,90,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,1,198.0,80.0,162,172,11,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,1,198.0,80.0,190,190,1,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,1,198.0,80.0,201,201,1,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,1,198.0,80.0,203,203,1,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,1,198.0,80.0,208,209,2,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,32,20,1,198.0,80.0,226,242,17,D:\full_files\32\20\circle_vortex_tracks.csv,D:\full_files\32\20\circle_pressure_map.csv
full,cylinder,33,11,0,146.0,80.0,172,173,2,D:\full_files\33\11\circle_vortex_tracks.csv,D:\full_files\33\11\circle_pressure_map.csv
full,cylinder,33,11,0,146.0,80.0,182,296,115,D:\full_files\33\11\circle_vortex_tracks.csv,D:\full_files\33\11\circle_pressure_map.csv
full,cylinder,33,11,1,198.0,80.0,126,126,1,D:\full_files\33\11\circle_vortex_tracks.csv,D:\full_files\33\11\circle_pressure_map.csv
full,cylinder,33,11,1,198.0,80.0,128,186,59,D:\full_files\33\11\circle_vortex_tracks.csv,D:\full_files\33\11\circle_pressure_map.csv
full,cylinder,33,11,1,198.0,80.0,190,195,6,D:\full_files\33\11\circle_vortex_tracks.csv,D:\full_files\33\11\circle_pressure_map.csv
full,cylinder,33,11,1,198.0,80.0,201,205,5,D:\full_files\33\11\circle_vortex_tracks.csv,D:\full_files\33\11\circle_pressure_map.csv
full,cylinder,33,11,1,198.0,80.0,215,217,3,D:\full_files\33\11\circle_vortex_tracks.csv,D:\full_files\33\11\circle_pressure_map.csv
full,cylinder,35,11,0,146.0,80.0,129,129,1,D:\full_files\35\11\circle_vortex_tracks.csv,D:\full_files\35\11\circle_pressure_map.csv
full,cylinder,35,11,0,146.0,80.0,131,291,161,D:\full_files\35\11\circle_vortex_tracks.csv,D:\full_files\35\11\circle_pressure_map.csv
full,cylinder,35,11,1,198.0,80.0,247,291,45,D:\full_files\35\11\circle_vortex_tracks.csv,D:\full_files\35\11\circle_pressure_map.csv
full,cylinder,35,12,0,146.0,80.0,170,323,154,D:\full_files\35\12\circle_vortex_tracks.csv,D:\full_files\35\12\circle_pressure_map.csv
full,cylinder,35,12,1,198.0,80.0,85,323,239,D:\full_files\35\12\circle_vortex_tracks.csv,D:\full_files\35\12\circle_pressure_map.csv
full,cylinder,40,1,0,146.0,80.0,336,519,184,D:\full_files\40\1\circle_vortex_tracks.csv,D:\full_files\40\1\circle_pressure_map.csv
full,cylinder,40,1,1,198.0,80.0,35,338,304,D:\full_files\40\1\circle_vortex_tracks.csv,D:\full_files\40\1\circle_pressure_map.csv
full,cylinder,40,1,2,200.0,39.0,127,519,393,D:\full_files\40\1\circle_vortex_tracks.csv,D:\full_files\40\1\circle_pressure_map.csv
full,cylinder,40,3,0,146.0,80.0,143,235,93,D:\full_files\40\3\circle_vortex_tracks.csv,D:\full_files\40\3\circle_pressure_map.csv
full,cylinder,40,3,1,198.0,80.0,226,235,10,D:\full_files\40\3\circle_vortex_tracks.csv,D:\full_files\40\3\circle_pressure_map.csv
full,cylinder,40,4,0,146.0,80.0,149,266,118,D:\full_files\40\4\circle_vortex_tracks.csv,D:\full_files\40\4\circle_pressure_map.csv
full,cylinder,40,4,1,198.0,80.0,72,266,195,D:\full_files\40\4\circle_vortex_tracks.csv,D:\full_files\40\4\circle_pressure_map.csv
full,cylinder,40,9,0,146.0,80.0,77,203,127,D:\full_files\40\9\circle_vortex_tracks.csv,D:\full_files\40\9\circle_pressure_map.csv
full,cylinder,40,9,1,198.0,80.0,139,203,65,D:\full_files\40\9\circle_vortex_tracks.csv,D:\full_files\40\9\circle_pressure_map.csv
full,cylinder,40,10,0,146.0,80.0,140,167,28,D:\full_files\40\10\circle_vortex_tracks.csv,D:\full_files\40\10\circle_pressure_map.csv
full,cylinder,40,10,1,198.0,80.0,90,90,1,D:\full_files\40\10\circle_vortex_tracks.csv,D:\full_files\40\10\circle_pressure_map.csv
full,cylinder,40,10,1,198.0,80.0,92,167,76,D:\full_files\40\10\circle_vortex_tracks.csv,D:\full_files\40\10\circle_pressure_map.csv
