dataset,model,experiment,snapshot,sensor_id,sensor_x,sensor_y,start_frame,end_frame,length,track_path,pressure_path
nadia,fish,14,3,0,146.0,80.0,193,253,61,D:\crop_nadia\14\3\vortex_tracks.csv,D:\crop_nadia\14\3\pressure_map.csv
nadia,fish,14,3,2,200.0,39.0,164,168,5,D:\crop_nadia\14\3\vortex_tracks.csv,D:\crop_nadia\14\3\pressure_map.csv
nadia,fish,14,3,2,200.0,39.0,174,186,13,D:\crop_nadia\14\3\vortex_tracks.csv,D:\crop_nadia\14\3\pressure_map.csv
nadia,fish,14,3,2,200.0,39.0,189,189,1,D:\crop_nadia\14\3\vortex_tracks.csv,D:\crop_nadia\14\3\pressure_map.csv
nadia,fish,14,3,2,200.0,39.0,197,243,47,D:\crop_nadia\14\3\vortex_tracks.csv,D:\crop_nadia\14\3\pressure_map.csv
nadia,fish,14,3,2,200.0,39.0,247,253,7,D:\crop_nadia\14\3\vortex_tracks.csv,D:\crop_nadia\14\3\pressure_map.csv
nadia,fish,14,4,0,146.0,80.0,158,177,20,D:\crop_nadia\14\4\vortex_tracks.csv,D:\crop_nadia\14\4\pressure_map.csv
nadia,fish,14,4,0,146.0,80.0,187,348,162,D:\crop_nadia\14\4\vortex_tracks.csv,D:\crop_nadia\14\4\pressure_map.csv
nadia,fish,14,4,1,198.0,80.0,69,348,280,D:\crop_nadia\14\4\vortex_tracks.csv,D:\crop_nadia\14\4\pressure_map.csv
nadia,fish,14,5,0,146.0,80.0,240,288,49,D:\crop_nadia\14\5\vortex_tracks.csv,D:\crop_nadia\14\5\pressure_map.csv
nadia,fish,14,5,2,200.0,39.0,195,195,1,D:\crop_nadia\14\5\vortex_tracks.csv,D:\crop_nadia\14\5\pressure_map.csv
nadia,fish,14,5,2,200.0,39.0,239,245,7,D:\crop_nadia\14\5\vortex_tracks.csv,D:\crop_nadia\14\5\pressure_map.csv
nadia,fish,14,5,2,200.0,39.0,247,247,1,D:\crop_nadia\14\5\vortex_tracks.csv,D:\crop_nadia\14\5\pressure_map.csv
nadia,fish,14,5,2,200.0,39.0,253,254,2,D:\crop_nadia\14\5\vortex_tracks.csv,D:\crop_nadia\14\5\pressure_map.csv
nadia,fish,14,5,2,200.0,39.0,264,268,5,D:\crop_nadia\14\5\vortex_tracks.csv,D:\crop_nadia\14\5\pressure_map.csv
nadia,fish,14,5,2,200.0,39.0,271,271,1,D:\crop_nadia\14\5\vortex_tracks.csv,D:\crop_nadia\14\5\pressure_map.csv
nadia,fish,14,5,2,200.0,39.0,273,288,16,D:\crop_nadia\14\5\vortex_tracks.csv,D:\crop_nadia\14\5\pressure_map.csv
nadia,fish,14,7,0,146.0,80.0,93,93,1,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,7,0,146.0,80.0,95,147,53,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,7,0,146.0,80.0,155,156,2,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,7,0,146.0,80.0,174,198,25,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,7,0,146.0,80.0,220,233,14,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,7,2,200.0,39.0,139,146,8,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,7,2,200.0,39.0,150,210,61,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,7,2,200.0,39.0,219,223,5,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,7,2,200.0,39.0,228,233,6,D:\crop_nadia\14\7\vortex_tracks.csv,D:\crop_nadia\14\7\pressure_map.csv
nadia,fish,14,8,0,146.0,80.0,165,348,184,D:\crop_nadia\14\8\vortex_tracks.csv,D:\crop_nadia\14\8\pressure_map.csv
nadia,fish,14,8,1,198.0,80.0,52,348,297,D:\crop_nadia\14\8\vortex_tracks.csv,D:\crop_nadia\14\8\pressure_map.csv
nadia,fish,14,9,0,146.0,80.0,82,112,31,D:\crop_nadia\14\9\vortex_tracks.csv,D:\crop_nadia\14\9\pressure_map.csv
nadia,fish,14,9,0,146.0,80.0,116,144,29,D:\crop_nadia\14\9\vortex_tracks.csv,D:\crop_nadia\14\9\pressure_map.csv
nadia,fish,14,9,0,146.0,80.0,155,654,500,D:\crop_nadia\14\9\vortex_tracks.csv,D:\crop_nadia\14\9\pressure_map.csv
nadia,fish,14,9,1,198.0,80.0,146,654,509,D:\crop_nadia\14\9\vortex_tracks.csv,D:\crop_nadia\14\9\pressure_map.csv
nadia,fish,14,9,2,200.0,39.0,221,654,434,D:\crop_nadia\14\9\vortex_tracks.csv,D:\crop_nadia\14\9\pressure_map.csv
nadia,fish,14,10,2,200.0,39.0,154,175,22,D:\crop_nadia\14\10\vortex_tracks.csv,D:\crop_nadia\14\10\pressure_map.csv
nadia,fish,14,10,2,200.0,39.0,183,185,3,D:\crop_nadia\14\10\vortex_tracks.csv,D:\crop_nadia\14\10\pressure_map.csv
nadia,fish,14,10,2,200.0,39.0,189,195,7,D:\crop_nadia\14\10\vortex_tracks.csv,D:\crop_nadia\14\10\pressure_map.csv
nadia,fish,14,10,2,200.0,39.0,204,206,3,D:\crop_nadia\14\10\vortex_tracks.csv,D:\crop_nadia\14\10\pressure_map.csv
nadia,fish,14,10,2,200.0,39.0,210,217,8,D:\crop_nadia\14\10\vortex_tracks.csv,D:\crop_nadia\14\10\pressure_map.csv
nadia,fish,14,10,2,200.0,39.0,227,240,14,D:\crop_nadia\14\10\vortex_tracks.csv,D:\crop_nadia\14\10\pressure_map.csv
nadia,fish,14,11,0,146.0,80.0,230,398,169,D:\crop_nadia\14\11\vortex_tracks.csv,D:\crop_nadia\14\11\pressure_map.csv
nadia,fish,14,11,1,198.0,80.0,94,398,305,D:\crop_nadia\14\11\vortex_tracks.csv,D:\crop_nadia\14\11\pressure_map.csv
nadia,fish,14,12,0,146.0,80.0,73,77,5,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,0,146.0,80.0,79,80,2,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,0,146.0,80.0,136,136,1,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,0,146.0,80.0,138,138,1,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,0,146.0,80.0,140,288,149,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,1,198.0,80.0,167,169,3,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,1,198.0,80.0,174,174,1,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,1,198.0,80.0,180,180,1,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,1,198.0,80.0,183,190,8,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,12,1,198.0,80.0,230,288,59,D:\crop_nadia\14\12\vortex_tracks.csv,D:\crop_nadia\14\12\pressure_map.csv
nadia,fish,14,13,0,146.0,80.0,138,298,161,D:\crop_nadia\14\13\vortex_tracks.csv,D:\crop_nadia\14\13\pressure_map.csv
nadia,fish,14,13,1,198.0,80.0,59,298,240,D:\crop_nadia\14\13\vortex_tracks.csv,D:\crop_nadia\14\13\pressure_map.csv
nadia,fish,15,2,0,146.0,80.0,126,131,6,D:\crop_nadia\15\2\vortex_tracks.csv,D:\crop_nadia\15\2\pressure_map.csv
nadia,fish,15,2,0,146.0,80.0,147,150,4,D:\crop_nadia\15\2\vortex_tracks.csv,D:\crop_nadia\15\2\pressure_map.csv
nadia,fish,15,2,0,146.0,80.0,152,152,1,D:\crop_nadia\15\2\vortex_tracks.csv,D:\crop_nadia\15\2\pressure_map.csv
nadia,fish,15,2,0,146.0,80.0,161,169,9,D:\crop_nadia\15\2\vortex_tracks.csv,D:\crop_nadia\15\2\pressure_map.csv
nadia,fish,15,2,0,146.0,80.0,190,193,4,D:\crop_nadia\15\2\vortex_tracks.csv,D:\crop_nadia\15\2\pressure_map.csv
nadia,fish,15,2,0,146.0,80.0,230,230,1,D:\crop_nadia\15\2\vortex_tracks.csv,D:\crop_nadia\15\2\pressure_map.csv
nadia,fish,15,2,0,146.0,80.0,251,428,178,D:\crop_nadia\15\2\vortex_tracks.csv,D:\crop_nadia\15\2\pressure_map.csv
nadia,fish,15,2,1,198.0,80.0,381,428,48,D:\crop_nadia\15\2\vortex_tracks.csv,D:\crop_nadia\15\2\pressure_map.csv
nadia,fish,15,3,2,200.0,39.0,63,398,336,D:\crop_nadia\15\3\vortex_tracks.csv,D:\crop_nadia\15\3\pressure_map.csv
nadia,fish,15,4,0,146.0,80.0,74,94,21,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,0,146.0,80.0,96,110,15,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,0,146.0,80.0,145,157,13,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,0,146.0,80.0,180,200,21,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,0,146.0,80.0,206,206,1,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,0,146.0,80.0,208,210,3,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,0,146.0,80.0,216,303,88,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,1,198.0,80.0,186,187,2,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,1,198.0,80.0,206,212,7,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,1,198.0,80.0,227,233,7,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,1,198.0,80.0,259,279,21,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,1,198.0,80.0,281,293,13,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,4,1,198.0,80.0,295,298,4,D:\crop_nadia\15\4\vortex_tracks.csv,D:\crop_nadia\15\4\pressure_map.csv
nadia,fish,15,5,0,146.0,80.0,193,373,181,D:\crop_nadia\15\5\vortex_tracks.csv,D:\crop_nadia\15\5\pressure_map.csv
nadia,fish,15,5,1,198.0,80.0,61,373,313,D:\crop_nadia\15\5\vortex_tracks.csv,D:\crop_nadia\15\5\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,76,112,37,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,114,114,1,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,116,117,2,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,119,130,12,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,132,133,2,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,142,146,5,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,155,160,6,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,165,174,10,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,181,187,7,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,193,200,8,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,0,146.0,80.0,204,298,95,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,1,198.0,80.0,197,228,32,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,1,198.0,80.0,240,254,15,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,6,1,198.0,80.0,257,291,35,D:\crop_nadia\15\6\vortex_tracks.csv,D:\crop_nadia\15\6\pressure_map.csv
nadia,fish,15,7,0,146.0,80.0,112,298,187,D:\crop_nadia\15\7\vortex_tracks.csv,D:\crop_nadia\15\7\pressure_map.csv
nadia,fish,15,7,1,198.0,80.0,25,298,274,D:\crop_nadia\15\7\vortex_tracks.csv,D:\crop_nadia\15\7\pressure_map.csv
nadia,fish,15,8,0,146.0,80.0,95,100,6,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,0,146.0,80.0,120,123,4,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,0,146.0,80.0,134,137,4,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,0,146.0,80.0,140,152,13,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,0,146.0,80.0,161,196,36,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,0,146.0,80.0,210,348,139,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,1,198.0,80.0,214,223,10,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,1,198.0,80.0,226,226,1,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,1,198.0,80.0,230,230,1,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,1,198.0,80.0,278,279,2,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,1,198.0,80.0,300,306,7,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,8,1,198.0,80.0,315,348,34,D:\crop_nadia\15\8\vortex_tracks.csv,D:\crop_nadia\15\8\pressure_map.csv
nadia,fish,15,9,0,146.0,80.0,168,348,181,D:\crop_nadia\15\9\vortex_tracks.csv,D:\crop_nadia\15\9\pressure_map.csv
nadia,fish,15,9,1,198.0,80.0,65,348,284,D:\crop_nadia\15\9\vortex_tracks.csv,D:\crop_nadia\15\9\pressure_map.csv
nadia,fish,15,10,0,146.0,80.0,312,341,30,D:\crop_nadia\15\10\vortex_tracks.csv,D:\crop_nadia\15\10\pressure_map.csv
nadia,fish,15,10,0,146.0,80.0,344,499,156,D:\crop_nadia\15\10\vortex_tracks.csv,D:\crop_nadia\15\10\pressure_map.csv
nadia,fish,15,10,1,198.0,80.0,291,304,14,D:\crop_nadia\15\10\vortex_tracks.csv,D:\crop_nadia\15\10\pressure_map.csv
nadia,fish,15,10,1,198.0,80.0,382,382,1,D:\crop_nadia\15\10\vortex_tracks.csv,D:\crop_nadia\15\10\pressure_map.csv
nadia,fish,15,10,1,198.0,80.0,386,387,2,D:\crop_nadia\15\10\vortex_tracks.csv,D:\crop_nadia\15\10\pressure_map.csv
nadia,fish,15,10,1,198.0,80.0,490,499,10,D:\crop_nadia\15\10\vortex_tracks.csv,D:\crop_nadia\15\10\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,79,87,9,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,112,126,15,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,132,134,3,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,145,146,2,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,148,152,5,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,158,164,7,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,169,186,18,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,197,216,20,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,0,146.0,80.0,219,318,100,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,2,1,198.0,80.0,207,309,103,D:\crop_nadia\16\2\vortex_tracks.csv,D:\crop_nadia\16\2\pressure_map.csv
nadia,fish,16,3,0,146.0,80.0,192,398,207,D:\crop_nadia\16\3\vortex_tracks.csv,D:\crop_nadia\16\3\pressure_map.csv
nadia,fish,16,3,1,198.0,80.0,74,398,325,D:\crop_nadia\16\3\vortex_tracks.csv,D:\crop_nadia\16\3\pressure_map.csv
nadia,fish,16,4,0,146.0,80.0,83,98,16,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,0,146.0,80.0,104,105,2,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,0,146.0,80.0,108,112,5,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,0,146.0,80.0,118,123,6,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,0,146.0,80.0,125,127,3,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,0,146.0,80.0,130,131,2,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,0,146.0,80.0,145,253,109,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,1,198.0,80.0,173,177,5,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,1,198.0,80.0,180,181,2,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,1,198.0,80.0,187,189,3,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,1,198.0,80.0,225,238,14,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,4,1,198.0,80.0,240,241,2,D:\crop_nadia\16\4\vortex_tracks.csv,D:\crop_nadia\16\4\pressure_map.csv
nadia,fish,16,5,0,146.0,80.0,178,178,1,D:\crop_nadia\16\5\vortex_tracks.csv,D:\crop_nadia\16\5\pressure_map.csv
nadia,fish,16,5,0,146.0,80.0,180,182,3,D:\crop_nadia\16\5\vortex_tracks.csv,D:\crop_nadia\16\5\pressure_map.csv
nadia,fish,16,5,0,146.0,80.0,195,423,229,D:\crop_nadia\16\5\vortex_tracks.csv,D:\crop_nadia\16\5\pressure_map.csv
nadia,fish,16,5,1,198.0,80.0,62,423,362,D:\crop_nadia\16\5\vortex_tracks.csv,D:\crop_nadia\16\5\pressure_map.csv
nadia,fish,16,6,0,146.0,80.0,116,161,46,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,0,146.0,80.0,166,313,148,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,167,172,6,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,190,193,4,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,198,200,3,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,204,204,1,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,206,206,1,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,208,223,16,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,230,237,8,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,242,248,7,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,257,261,5,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,285,287,3,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,304,307,4,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,6,1,198.0,80.0,311,313,3,D:\crop_nadia\16\6\vortex_tracks.csv,D:\crop_nadia\16\6\pressure_map.csv
nadia,fish,16,7,0,146.0,80.0,238,449,212,D:\crop_nadia\16\7\vortex_tracks.csv,D:\crop_nadia\16\7\pressure_map.csv
nadia,fish,16,7,1,198.0,80.0,101,449,349,D:\crop_nadia\16\7\vortex_tracks.csv,D:\crop_nadia\16\7\pressure_map.csv
nadia,fish,16,8,0,146.0,80.0,187,187,1,D:\crop_nadia\16\8\vortex_tracks.csv,D:\crop_nadia\16\8\pressure_map.csv
nadia,fish,16,8,0,146.0,80.0,189,764,576,D:\crop_nadia\16\8\vortex_tracks.csv,D:\crop_nadia\16\8\pressure_map.csv
nadia,fish,16,8,1,198.0,80.0,311,311,1,D:\crop_nadia\16\8\vortex_tracks.csv,D:\crop_nadia\16\8\pressure_map.csv
nadia,fish,16,8,1,198.0,80.0,313,764,452,D:\crop_nadia\16\8\vortex_tracks.csv,D:\crop_nadia\16\8\pressure_map.csv
nadia,fish,16,8,2,200.0,39.0,622,638,17,D:\crop_nadia\16\8\vortex_tracks.csv,D:\crop_nadia\16\8\pressure_map.csv
nadia,fish,16,8,2,200.0,39.0,640,721,82,D:\crop_nadia\16\8\vortex_tracks.csv,D:\crop_nadia\16\8\pressure_map.csv
nadia,fish,16,8,2,200.0,39.0,723,764,42,D:\crop_nadia\16\8\vortex_tracks.csv,D:\crop_nadia\16\8\pressure_map.csv
nadia,fish,17,2,2,200.0,39.0,151,151,1,D:\crop_nadia\17\2\vortex_tracks.csv,D:\crop_nadia\17\2\pressure_map.csv
nadia,fish,17,2,2,200.0,39.0,153,164,12,D:\crop_nadia\17\2\vortex_tracks.csv,D:\crop_nadia\17\2\pressure_map.csv
nadia,fish,17,2,2,200.0,39.0,167,243,77,D:\crop_nadia\17\2\vortex_tracks.csv,D:\crop_nadia\17\2\pressure_map.csv
nadia,fish,17,3,0,146.0,80.0,192,373,182,D:\crop_nadia\17\3\vortex_tracks.csv,D:\crop_nadia\17\3\pressure_map.csv
nadia,fish,17,3,1,198.0,80.0,104,373,270,D:\crop_nadia\17\3\vortex_tracks.csv,D:\crop_nadia\17\3\pressure_map.csv
nadia,fish,17,3,2,200.0,39.0,359,368,10,D:\crop_nadia\17\3\vortex_tracks.csv,D:\crop_nadia\17\3\pressure_map.csv
nadia,fish,17,3,2,200.0,39.0,373,373,1,D:\crop_nadia\17\3\vortex_tracks.csv,D:\crop_nadia\17\3\pressure_map.csv
nadia,fish,17,4,0,146.0,80.0,127,136,10,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,0,146.0,80.0,138,149,12,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,0,146.0,80.0,152,191,40,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,0,146.0,80.0,194,307,114,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,1,198.0,80.0,204,210,7,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,1,198.0,80.0,213,214,2,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,1,198.0,80.0,223,225,3,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,1,198.0,80.0,227,278,52,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,1,198.0,80.0,280,299,20,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,4,1,198.0,80.0,307,307,1,D:\crop_nadia\17\4\vortex_tracks.csv,D:\crop_nadia\17\4\pressure_map.csv
nadia,fish,17,5,0,146.0,80.0,108,298,191,D:\crop_nadia\17\5\vortex_tracks.csv,D:\crop_nadia\17\5\pressure_map.csv
nadia,fish,17,5,1,198.0,80.0,26,298,273,D:\crop_nadia\17\5\vortex_tracks.csv,D:\crop_nadia\17\5\pressure_map.csv
nadia,fish,17,5,2,200.0,39.0,146,166,21,D:\crop_nadia\17\5\vortex_tracks.csv,D:\crop_nadia\17\5\pressure_map.csv
nadia,fish,17,5,2,200.0,39.0,168,169,2,D:\crop_nadia\17\5\vortex_tracks.csv,D:\crop_nadia\17\5\pressure_map.csv
