dataset,model,experiment,snapshot,sensor_id,sensor_x,sensor_y,start_frame,end_frame,length,track_path,pressure_path
full,fish,16,7,1,198.0,80.0,119,120,2,D:\full_files\16\7\vortex_tracks.csv,D:\full_files\16\7\pressure_map.csv
full,fish,16,7,1,198.0,80.0,122,122,1,D:\full_files\16\7\vortex_tracks.csv,D:\full_files\16\7\pressure_map.csv
full,fish,16,7,1,198.0,80.0,141,394,254,D:\full_files\16\7\vortex_tracks.csv,D:\full_files\16\7\pressure_map.csv
full,fish,16,8,0,146.0,80.0,171,424,254,D:\full_files\16\8\vortex_tracks.csv,D:\full_files\16\8\pressure_map.csv
full,fish,16,8,1,198.0,80.0,309,677,369,D:\full_files\16\8\vortex_tracks.csv,D:\full_files\16\8\pressure_map.csv
full,fish,16,8,2,200.0,39.0,635,670,36,D:\full_files\16\8\vortex_tracks.csv,D:\full_files\16\8\pressure_map.csv
full,fish,17,2,2,200.0,39.0,183,240,58,D:\full_files\17\2\vortex_tracks.csv,D:\full_files\17\2\pressure_map.csv
full,fish,17,3,0,146.0,80.0,183,369,187,D:\full_files\17\3\vortex_tracks.csv,D:\full_files\17\3\pressure_map.csv
full,fish,17,3,1,198.0,80.0,84,331,248,D:\full_files\17\3\vortex_tracks.csv,D:\full_files\17\3\pressure_map.csv
full,fish,17,3,2,200.0,39.0,310,369,60,D:\full_files\17\3\vortex_tracks.csv,D:\full_files\17\3\pressure_map.csv
full,fish,17,4,0,146.0,80.0,35,185,151,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,4,0,146.0,80.0,187,188,2,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,4,0,146.0,80.0,196,196,1,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,4,0,146.0,80.0,206,207,2,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,4,0,146.0,80.0,214,227,14,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,4,1,198.0,80.0,169,178,10,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,4,1,198.0,80.0,180,210,31,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,4,1,198.0,80.0,213,213,1,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,4,1,198.0,80.0,222,222,1,D:\full_files\17\4\vortex_tracks.csv,D:\full_files\17\4\pressure_map.csv
full,fish,17,5,0,146.0,80.0,103,287,185,D:\full_files\17\5\vortex_tracks.csv,D:\full_files\17\5\pressure_map.csv
full,fish,17,5,1,198.0,80.0,19,287,269,D:\full_files\17\5\vortex_tracks.csv,D:\full_files\17\5\pressure_map.csv
full,fish,17,6,0,146.0,80.0,70,177,108,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,6,0,146.0,80.0,179,662,484,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,6,1,198.0,80.0,165,233,69,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,6,1,198.0,80.0,241,244,4,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,6,1,198.0,80.0,246,281,36,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,6,1,198.0,80.0,311,482,172,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,6,1,198.0,80.0,484,485,2,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,6,1,198.0,80.0,487,662,176,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,6,2,200.0,39.0,649,662,14,D:\full_files\17\6\vortex_tracks.csv,D:\full_files\17\6\pressure_map.csv
full,fish,17,7,0,146.0,80.0,261,356,96,D:\full_files\17\7\vortex_tracks.csv,D:\full_files\17\7\pressure_map.csv
full,fish,17,7,0,146.0,80.0,359,398,40,D:\full_files\17\7\vortex_tracks.csv,D:\full_files\17\7\pressure_map.csv
full,fish,17,7,0,146.0,80.0,453,536,84,D:\full_files\17\7\vortex_tracks.csv,D:\full_files\17\7\pressure_map.csv
full,fish,17,7,0,146.0,80.0,539,705,167,D:\full_files\17\7\vortex_tracks.csv,D:\full_files\17\7\pressure_map.csv
full,fish,17,7,1,198.0,80.0,403,708,306,D:\full_files\17\7\vortex_tracks.csv,D:\full_files\17\7\pressure_map.csv
full,fish,17,7,2,200.0,39.0,136,708,573,D:\full_files\17\7\vortex_tracks.csv,D:\full_files\17\7\pressure_map.csv
full,fish,18,3,0,146.0,80.0,216,465,250,D:\full_files\18\3\vortex_tracks.csv,D:\full_files\18\3\pressure_map.csv
full,fish,18,3,1,198.0,80.0,71,72,2,D:\full_files\18\3\vortex_tracks.csv,D:\full_files\18\3\pressure_map.csv
full,fish,18,3,1,198.0,80.0,76,465,390,D:\full_files\18\3\vortex_tracks.csv,D:\full_files\18\3\pressure_map.csv
full,fish,18,4,0,146.0,80.0,88,113,26,D:\full_files\18\4\vortex_tracks.csv,D:\full_files\18\4\pressure_map.csv
full,fish,18,4,0,146.0,80.0,115,157,43,D:\full_files\18\4\vortex_tracks.csv,D:\full_files\18\4\pressure_map.csv
full,fish,18,4,0,146.0,80.0,159,265,107,D:\full_files\18\4\vortex_tracks.csv,D:\full_files\18\4\pressure_map.csv
full,fish,18,5,0,146.0,80.0,235,443,209,D:\full_files\18\5\vortex_tracks.csv,D:\full_files\18\5\pressure_map.csv
full,fish,18,5,1,198.0,80.0,75,443,369,D:\full_files\18\5\vortex_tracks.csv,D:\full_files\18\5\pressure_map.csv
full,fish,18,6,0,146.0,80.0,107,233,127,D:\full_files\18\6\vortex_tracks.csv,D:\full_files\18\6\pressure_map.csv
full,fish,18,6,0,146.0,80.0,237,238,2,D:\full_files\18\6\vortex_tracks.csv,D:\full_files\18\6\pressure_map.csv
full,fish,18,6,1,198.0,80.0,223,223,1,D:\full_files\18\6\vortex_tracks.csv,D:\full_files\18\6\pressure_map.csv
full,fish,18,6,1,198.0,80.0,231,312,82,D:\full_files\18\6\vortex_tracks.csv,D:\full_files\18\6\pressure_map.csv
full,fish,18,6,1,198.0,80.0,324,355,32,D:\full_files\18\6\vortex_tracks.csv,D:\full_files\18\6\pressure_map.csv
full,fish,18,7,0,146.0,80.0,199,402,204,D:\full_files\18\7\vortex_tracks.csv,D:\full_files\18\7\pressure_map.csv
full,fish,18,7,1,198.0,80.0,69,402,334,D:\full_files\18\7\vortex_tracks.csv,D:\full_files\18\7\pressure_map.csv
full,fish,18,8,0,146.0,80.0,129,401,273,D:\full_files\18\8\vortex_tracks.csv,D:\full_files\18\8\pressure_map.csv
full,fish,18,8,1,198.0,80.0,255,336,82,D:\full_files\18\8\vortex_tracks.csv,D:\full_files\18\8\pressure_map.csv
full,fish,18,8,1,198.0,80.0,358,401,44,D:\full_files\18\8\vortex_tracks.csv,D:\full_files\18\8\pressure_map.csv
full,fish,18,11,0,146.0,80.0,98,98,1,D:\full_files\18\11\vortex_tracks.csv,D:\full_files\18\11\pressure_map.csv
full,fish,18,11,1,198.0,80.0,98,98,1,D:\full_files\18\11\vortex_tracks.csv,D:\full_files\18\11\pressure_map.csv
full,fish,18,11,2,200.0,39.0,98,98,1,D:\full_files\18\11\vortex_tracks.csv,D:\full_files\18\11\pressure_map.csv
full,fish,18,13,0,146.0,80.0,140,378,239,D:\full_files\18\13\vortex_tracks.csv,D:\full_files\18\13\pressure_map.csv
full,fish,18,13,1,198.0,80.0,40,378,339,D:\full_files\18\13\vortex_tracks.csv,D:\full_files\18\13\pressure_map.csv
full,fish,22,1,0,146.0,80.0,206,414,209,D:\full_files\22\1\vortex_tracks.csv,D:\full_files\22\1\pressure_map.csv
full,fish,22,1,1,198.0,80.0,147,414,268,D:\full_files\22\1\vortex_tracks.csv,D:\full_files\22\1\pressure_map.csv
full,fish,22,1,2,200.0,39.0,94,414,321,D:\full_files\22\1\vortex_tracks.csv,D:\full_files\22\1\pressure_map.csv
full,fish,22,2,0,146.0,80.0,62,62,1,D:\full_files\22\2\vortex_tracks.csv,D:\full_files\22\2\pressure_map.csv
full,fish,22,2,0,146.0,80.0,66,191,126,D:\full_files\22\2\vortex_tracks.csv,D:\full_files\22\2\pressure_map.csv
full,fish,22,3,0,146.0,80.0,161,285,125,D:\full_files\22\3\vortex_tracks.csv,D:\full_files\22\3\pressure_map.csv
full,fish,22,3,1,198.0,80.0,53,285,233,D:\full_files\22\3\vortex_tracks.csv,D:\full_files\22\3\pressure_map.csv
full,fish,22,4,0,146.0,80.0,71,222,152,D:\full_files\22\4\vortex_tracks.csv,D:\full_files\22\4\pressure_map.csv
full,fish,22,4,1,198.0,80.0,194,222,29,D:\full_files\22\4\vortex_tracks.csv,D:\full_files\22\4\pressure_map.csv
full,fish,22,6,0,146.0,80.0,90,90,1,D:\full_files\22\6\vortex_tracks.csv,D:\full_files\22\6\pressure_map.csv
full,fish,22,6,0,146.0,80.0,93,211,119,D:\full_files\22\6\vortex_tracks.csv,D:\full_files\22\6\pressure_map.csv
full,fish,22,6,0,146.0,80.0,233,253,21,D:\full_files\22\6\vortex_tracks.csv,D:\full_files\22\6\pressure_map.csv
full,fish,23,8,0,146.0,80.0,169,177,9,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,0,146.0,80.0,181,185,5,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,0,146.0,80.0,191,193,3,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,0,146.0,80.0,195,197,3,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,0,146.0,80.0,202,203,2,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,0,146.0,80.0,210,211,2,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,0,146.0,80.0,221,221,1,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,0,146.0,80.0,224,361,138,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,2,200.0,39.0,252,252,1,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,2,200.0,39.0,256,267,12,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,8,2,200.0,39.0,314,361,48,D:\full_files\23\8\vortex_tracks.csv,D:\full_files\23\8\pressure_map.csv
full,fish,23,11,0,146.0,80.0,129,129,1,D:\full_files\23\11\vortex_tracks.csv,D:\full_files\23\11\pressure_map.csv
full,fish,23,11,0,146.0,80.0,133,133,1,D:\full_files\23\11\vortex_tracks.csv,D:\full_files\23\11\pressure_map.csv
full,fish,23,11,0,146.0,80.0,135,162,28,D:\full_files\23\11\vortex_tracks.csv,D:\full_files\23\11\pressure_map.csv
full,fish,23,11,0,146.0,80.0,164,321,158,D:\full_files\23\11\vortex_tracks.csv,D:\full_files\23\11\pressure_map.csv
full,fish,23,11,2,200.0,39.0,199,230,32,D:\full_files\23\11\vortex_tracks.csv,D:\full_files\23\11\pressure_map.csv
full,fish,23,11,2,200.0,39.0,273,321,49,D:\full_files\23\11\vortex_tracks.csv,D:\full_files\23\11\pressure_map.csv
full,fish,23,20,0,146.0,80.0,129,129,1,D:\full_files\23\20\vortex_tracks.csv,D:\full_files\23\20\pressure_map.csv
full,fish,23,20,0,146.0,80.0,135,259,125,D:\full_files\23\20\vortex_tracks.csv,D:\full_files\23\20\pressure_map.csv
full,fish,23,20,1,198.0,80.0,217,259,43,D:\full_files\23\20\vortex_tracks.csv,D:\full_files\23\20\pressure_map.csv
full,fish,24,10,0,146.0,80.0,283,497,215,D:\full_files\24\10\vortex_tracks.csv,D:\full_files\24\10\pressure_map.csv
full,fish,24,10,1,198.0,80.0,67,67,1,D:\full_files\24\10\vortex_tracks.csv,D:\full_files\24\10\pressure_map.csv
full,fish,24,10,1,198.0,80.0,80,80,1,D:\full_files\24\10\vortex_tracks.csv,D:\full_files\24\10\pressure_map.csv
full,fish,24,10,1,198.0,80.0,82,497,416,D:\full_files\24\10\vortex_tracks.csv,D:\full_files\24\10\pressure_map.csv
full,fish,25,4,0,146.0,80.0,37,37,1,D:\full_files\25\4\vortex_tracks.csv,D:\full_files\25\4\pressure_map.csv
full,fish,25,4,1,198.0,80.0,36,37,2,D:\full_files\25\4\vortex_tracks.csv,D:\full_files\25\4\pressure_map.csv
full,fish,25,4,2,200.0,39.0,24,26,3,D:\full_files\25\4\vortex_tracks.csv,D:\full_files\25\4\pressure_map.csv
full,fish,25,4,2,200.0,39.0,28,28,1,D:\full_files\25\4\vortex_tracks.csv,D:\full_files\25\4\pressure_map.csv
full,fish,25,4,2,200.0,39.0,32,35,4,D:\full_files\25\4\vortex_tracks.csv,D:\full_files\25\4\pressure_map.csv
full,fish,25,4,2,200.0,39.0,37,37,1,D:\full_files\25\4\vortex_tracks.csv,D:\full_files\25\4\pressure_map.csv
full,fish,25,5,0,146.0,80.0,202,202,1,D:\full_files\25\5\vortex_tracks.csv,D:\full_files\25\5\pressure_map.csv
full,fish,25,5,0,146.0,80.0,204,400,197,D:\full_files\25\5\vortex_tracks.csv,D:\full_files\25\5\pressure_map.csv
full,fish,25,5,1,198.0,80.0,317,400,84,D:\full_files\25\5\vortex_tracks.csv,D:\full_files\25\5\pressure_map.csv
full,fish,25,6,0,146.0,80.0,40,40,1,D:\full_files\25\6\vortex_tracks.csv,D:\full_files\25\6\pressure_map.csv
full,fish,25,6,1,198.0,80.0,36,39,4,D:\full_files\25\6\vortex_tracks.csv,D:\full_files\25\6\pressure_map.csv
full,fish,25,6,2,200.0,39.0,40,40,1,D:\full_files\25\6\vortex_tracks.csv,D:\full_files\25\6\pressure_map.csv
full,fish,27,6,0,146.0,80.0,226,440,215,D:\full_files\27\6\vortex_tracks.csv,D:\full_files\27\6\pressure_map.csv
full,fish,27,6,1,198.0,80.0,154,440,287,D:\full_files\27\6\vortex_tracks.csv,D:\full_files\27\6\pressure_map.csv
full,fish,27,6,2,200.0,39.0,83,83,1,D:\full_files\27\6\vortex_tracks.csv,D:\full_files\27\6\pressure_map.csv
full,fish,27,6,2,200.0,39.0,86,440,355,D:\full_files\27\6\vortex_tracks.csv,D:\full_files\27\6\pressure_map.csv
full,fish,27,8,0,146.0,80.0,205,248,44,D:\full_files\27\8\vortex_tracks.csv,D:\full_files\27\8\pressure_map.csv
full,fish,27,8,0,146.0,80.0,270,273,4,D:\full_files\27\8\vortex_tracks.csv,D:\full_files\27\8\pressure_map.csv
full,fish,27,8,0,146.0,80.0,275,384,110,D:\full_files\27\8\vortex_tracks.csv,D:\full_files\27\8\pressure_map.csv
full,fish,27,8,1,198.0,80.0,351,351,1,D:\full_files\27\8\vortex_tracks.csv,D:\full_files\27\8\pressure_map.csv
full,fish,27,8,1,198.0,80.0,357,384,28,D:\full_files\27\8\vortex_tracks.csv,D:\full_files\27\8\pressure_map.csv
full,fish,27,8,2,200.0,39.0,42,42,1,D:\full_files\27\8\vortex_tracks.csv,D:\full_files\27\8\pressure_map.csv
full,fish,27,8,2,200.0,39.0,44,384,341,D:\full_files\27\8\vortex_tracks.csv,D:\full_files\27\8\pressure_map.csv
full,fish,27,9,0,146.0,80.0,272,274,3,D:\full_files\27\9\vortex_tracks.csv,D:\full_files\27\9\pressure_map.csv
full,fish,27,9,0,146.0,80.0,282,373,92,D:\full_files\27\9\vortex_tracks.csv,D:\full_files\27\9\pressure_map.csv
full,fish,27,9,2,200.0,39.0,77,77,1,D:\full_files\27\9\vortex_tracks.csv,D:\full_files\27\9\pressure_map.csv
full,fish,27,9,2,200.0,39.0,79,132,54,D:\full_files\27\9\vortex_tracks.csv,D:\full_files\27\9\pressure_map.csv
full,fish,27,9,2,200.0,39.0,134,134,1,D:\full_files\27\9\vortex_tracks.csv,D:\full_files\27\9\pressure_map.csv
full,fish,27,9,2,200.0,39.0,147,373,227,D:\full_files\27\9\vortex_tracks.csv,D:\full_files\27\9\pressure_map.csv
full,fish,28,7,0,146.0,80.0,239,330,92,D:\full_files\28\7\vortex_tracks.csv,D:\full_files\28\7\pressure_map.csv
full,fish,28,7,1,198.0,80.0,62,62,1,D:\full_files\28\7\vortex_tracks.csv,D:\full_files\28\7\pressure_map.csv
full,fish,28,7,1,198.0,80.0,77,330,254,D:\full_files\28\7\vortex_tracks.csv,D:\full_files\28\7\pressure_map.csv
full,fish,29,4,2,200.0,39.0,77,77,1,D:\full_files\29\4\vortex_tracks.csv,D:\full_files\29\4\pressure_map.csv
full,fish,29,4,2,200.0,39.0,79,400,322,D:\full_files\29\4\vortex_tracks.csv,D:\full_files\29\4\pressure_map.csv
full,fish,29,7,0,146.0,80.0,192,306,115,D:\full_files\29\7\vortex_tracks.csv,D:\full_files\29\7\pressure_map.csv
full,fish,29,7,1,198.0,80.0,58,58,1,D:\full_files\29\7\vortex_tracks.csv,D:\full_files\29\7\pressure_map.csv
full,fish,29,7,1,198.0,80.0,60,306,247,D:\full_files\29\7\vortex_tracks.csv,D:\full_files\29\7\pressure_map.csv
full,fish,29,10,0,146.0,80.0,133,275,143,D:\full_files\29\10\vortex_tracks.csv,D:\full_files\29\10\pressure_map.csv
full,fish,29,10,1,198.0,80.0,59,275,217,D:\full_files\29\10\vortex_tracks.csv,D:\full_files\29\10\pressure_map.csv
full,fish,29,15,0,146.0,80.0,140,287,148,D:\full_files\29\15\vortex_tracks.csv,D:\full_files\29\15\pressure_map.csv
full,fish,29,15,1,198.0,80.0,63,287,225,D:\full_files\29\15\vortex_tracks.csv,D:\full_files\29\15\pressure_map.csv
full,fish,29,19,0,146.0,80.0,72,72,1,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,19,0,146.0,80.0,74,91,18,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,19,0,146.0,80.0,93,93,1,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,19,0,146.0,80.0,102,112,11,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,19,0,146.0,80.0,116,116,1,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,19,0,146.0,80.0,121,129,9,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,19,0,146.0,80.0,131,132,2,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,19,0,146.0,80.0,134,234,101,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,19,1,198.0,80.0,207,234,28,D:\full_files\29\19\vortex_tracks.csv,D:\full_files\29\19\pressure_map.csv
full,fish,29,20,0,146.0,80.0,107,112,6,D:\full_files\29\20\vortex_tracks.csv,D:\full_files\29\20\pressure_map.csv
full,fish,29,20,0,146.0,80.0,119,119,1,D:\full_files\29\20\vortex_tracks.csv,D:\full_files\29\20\pressure_map.csv
full,fish,29,20,0,146.0,80.0,123,183,61,D:\full_files\29\20\vortex_tracks.csv,D:\full_files\29\20\pressure_map.csv
full,fish,29,20,1,198.0,80.0,24,183,160,D:\full_files\29\20\vortex_tracks.csv,D:\full_files\29\20\pressure_map.csv
full,fish,30,3,0,146.0,80.0,192,333,142,D:\full_files\30\3\vortex_tracks.csv,D:\full_files\30\3\pressure_map.csv
full,fish,30,3,1,198.0,80.0,75,77,3,D:\full_files\30\3\vortex_tracks.csv,D:\full_files\30\3\pressure_map.csv
full,fish,30,3,1,198.0,80.0,80,333,254,D:\full_files\30\3\vortex_tracks.csv,D:\full_files\30\3\pressure_map.csv
full,fish,30,4,0,146.0,80.0,66,66,1,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,4,0,146.0,80.0,68,186,119,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,4,0,146.0,80.0,195,201,7,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,4,0,146.0,80.0,211,240,30,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,4,0,146.0,80.0,273,295,23,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,4,1,198.0,80.0,161,238,78,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,4,1,198.0,80.0,244,244,1,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,4,1,198.0,80.0,247,251,5,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,4,1,198.0,80.0,264,295,32,D:\full_files\30\4\vortex_tracks.csv,D:\full_files\30\4\pressure_map.csv
full,fish,30,5,0,146.0,80.0,184,270,87,D:\full_files\30\5\vortex_tracks.csv,D:\full_files\30\5\pressure_map.csv
full,fish,30,5,1,198.0,80.0,58,270,213,D:\full_files\30\5\vortex_tracks.csv,D:\full_files\30\5\pressure_map.csv
full,fish,30,6,0,146.0,80.0,73,73,1,D:\full_files\30\6\vortex_tracks.csv,D:\full_files\30\6\pressure_map.csv
full,fish,30,6,0,146.0,80.0,77,254,178,D:\full_files\30\6\vortex_tracks.csv,D:\full_files\30\6\pressure_map.csv
full,fish,30,6,1,198.0,80.0,176,199,24,D:\full_files\30\6\vortex_tracks.csv,D:\full_files\30\6\pressure_map.csv
full,fish,30,6,1,198.0,80.0,201,201,1,D:\full_files\30\6\vortex_tracks.csv,D:\full_files\30\6\pressure_map.csv
full,fish,30,6,1,198.0,80.0,218,254,37,D:\full_files\30\6\vortex_tracks.csv,D:\full_files\30\6\pressure_map.csv
full,fish,30,18,0,146.0,80.0,103,612,510,D:\full_files\30\18\vortex_tracks.csv,D:\full_files\30\18\pressure_map.csv
full,fish,30,18,1,198.0,80.0,209,612,404,D:\full_files\30\18\vortex_tracks.csv,D:\full_files\30\18\pressure_map.csv
full,fish,30,18,2,200.0,39.0,399,612,214,D:\full_files\30\18\vortex_tracks.csv,D:\full_files\30\18\pressure_map.csv
full,fish,30,20,1,198.0,80.0,49,133,85,D:\full_files\30\20\vortex_tracks.csv,D:\full_files\30\20\pressure_map.csv
full,fish,31,2,0,146.0,80.0,145,321,177,D:\full_files\31\2\vortex_tracks.csv,D:\full_files\31\2\pressure_map.csv
full,fish,31,2,1,198.0,80.0,73,321,249,D:\full_files\31\2\vortex_tracks.csv,D:\full_files\31\2\pressure_map.csv
full,fish,31,13,0,146.0,80.0,110,242,133,D:\full_files\31\13\vortex_tracks.csv,D:\full_files\31\13\pressure_map.csv
full,fish,31,13,1,198.0,80.0,166,242,77,D:\full_files\31\13\vortex_tracks.csv,D:\full_files\31\13\pressure_map.csv
full,fish,32,20,0,146.0,80.0,71,242,172,D:\full_files\32\20\vortex_tracks.csv,D:\full_files\32\20\pressure_map.csv
full,fish,32,20,1,198.0,80.0,157,167,11,D:\full_files\32\20\vortex_tracks.csv,D:\full_files\32\20\pressure_map.csv
full,fish,32,20,1,198.0,80.0,219,242,24,D:\full_files\32\20\vortex_tracks.csv,D:\full_files\32\20\pressure_map.csv
full,fish,33,11,0,146.0,80.0,184,186,3,D:\full_files\33\11\vortex_tracks.csv,D:\full_files\33\11\pressure_map.csv
full,fish,33,11,0,146.0,80.0,188,190,3,D:\full_files\33\11\vortex_tracks.csv,D:\full_files\33\11\pressure_map.csv
full,fish,33,11,0,146.0,80.0,193,296,104,D:\full_files\33\11\vortex_tracks.csv,D:\full_files\33\11\pressure_map.csv
full,fish,33,11,1,198.0,80.0,47,47,1,D:\full_files\33\11\vortex_tracks.csv,D:\full_files\33\11\pressure_map.csv
full,fish,33,11,1,198.0,80.0,50,296,247,D:\full_files\33\11\vortex_tracks.csv,D:\full_files\33\11\pressure_map.csv
full,fish,35,11,0,146.0,80.0,146,291,146,D:\full_files\35\11\vortex_tracks.csv,D:\full_files\35\11\pressure_map.csv
full,fish,35,11,1,198.0,80.0,243,291,49,D:\full_files\35\11\vortex_tracks.csv,D:\full_files\35\11\pressure_map.csv
full,fish,35,12,0,146.0,80.0,181,323,143,D:\full_files\35\12\vortex_tracks.csv,D:\full_files\35\12\pressure_map.csv
full,fish,35,12,1,198.0,80.0,75,323,249,D:\full_files\35\12\vortex_tracks.csv,D:\full_files\35\12\pressure_map.csv
full,fish,40,1,0,146.0,80.0,142,142,1,D:\full_files\40\1\vortex_tracks.csv,D:\full_files\40\1\pressure_map.csv
full,fish,40,1,1,198.0,80.0,25,142,118,D:\full_files\40\1\vortex_tracks.csv,D:\full_files\40\1\pressure_map.csv
full,fish,40,1,2,200.0,39.0,136,138,3,D:\full_files\40\1\vortex_tracks.csv,D:\full_files\40\1\pressure_map.csv
full,fish,40,1,2,200.0,39.0,141,142,2,D:\full_files\40\1\vortex_tracks.csv,D:\full_files\40\1\pressure_map.csv
full,fish,40,3,0,146.0,80.0,180,235,56,D:\full_files\40\3\vortex_tracks.csv,D:\full_files\40\3\pressure_map.csv
full,fish,40,4,0,146.0,80.0,146,266,121,D:\full_files\40\4\vortex_tracks.csv,D:\full_files\40\4\pressure_map.csv
full,fish,40,4,1,198.0,80.0,60,266,207,D:\full_files\40\4\vortex_tracks.csv,D:\full_files\40\4\pressure_map.csv
full,fish,40,9,0,146.0,80.0,68,72,5,D:\full_files\40\9\vortex_tracks.csv,D:\full_files\40\9\pressure_map.csv
full,fish,40,9,0,146.0,80.0,74,203,130,D:\full_files\40\9\vortex_tracks.csv,D:\full_files\40\9\pressure_map.csv
full,fish,40,10,0,146.0,80.0,134,167,34,D:\full_files\40\10\vortex_tracks.csv,D:\full_files\40\10\pressure_map.csv
full,fish,40,10,1,198.0,80.0,50,50,1,D:\full_files\40\10\vortex_tracks.csv,D:\full_files\40\10\pressure_map.csv
full,fish,40,10,1,198.0,80.0,52,167,116,D:\full_files\40\10\vortex_tracks.csv,D:\full_files\40\10\pressure_map.csv
