-9.656404000000000376e-03,-1.331191800000000071e-02,6.754750000000000337e-04,3.282802999999999936e-03,-9.078912999999999220e-03,-2.324006899999999931e-01,-3.106738000000000000e-01,-1.096335999999999977e-01,-1.164270899999999935e-02,-2.914159000000000055e-01,-3.170300599999999885e-02,-5.133523000000000253e-02,-7.939190999999999956e-03,-3.116581000000000212e-03,9.283062000000000258e-02,-1.436657199999999933e-02,-1.263834199999999963e-01,-4.048651799999999912e-01,5.257139000000000256e-02,-2.257743499999999987e-02,-1.274182800000000018e-02,-1.259301600000000132e-01,2.478223900000000035e-01,-4.547916400000000248e-02,-9.209799999999999931e-02,-1.656094600000000000e-02,-1.020313200000000017e-02,4.467748500000000289e-02,4.395059500000000202e-02,6.343994999999999496e-02,7.607695500000000166e-02,2.343621499999999983e-02,1.219318999999999958e-03,7.301249499999999948e-01,-1.011139399999999994e-01,7.327563999999999952e-03,3.438465999999999745e-02,1.996583900000000052e-04,-1.468407300000000061e-02,-6.399807000000000412e-03,-2.218100299999999914e-01,-8.779852999999999963e-02,-2.901021200000000050e-02,-1.167826400000000070e-02,-5.342898000000000092e-02,4.935475499999999668e-03,2.100690499999999846e-03,-6.518596399999999624e-01,-7.262683500000000417e-03,-1.126911899999999932e-02,4.548699999999999966e-01,-3.458132999999999901e-01,7.804686999999999534e+04,7.810419500000000698e+04,-5.216130000000000246e-03,1.314016699999999982e-01,5.419874999999999554e-01,-1.800931199999999954e-01,-5.512479999999999603e-01,-2.663501799999999919e-01,-4.198208500000000232e-02,-1.636212500000000167e-02,9.715135700000000485e-01,9.373782000000000503e-01,-4.534533000000000313e-02,-4.113184300000000126e-02,-5.405376499999999668e-02,-1.907617899999999866e-01,-1.040561349999999941e-01,-2.149104699999999923e-02,2.518696700000000108e-02,-2.246077999999999963e-02,-4.910442999999999579e-03,-7.981094500000000813e-03,-4.045662000000000216e-03,-3.069832499999999940e-03,-2.256078499999999987e-02,-1.694201100000000031e-03,-1.353397400000000026e-03,-1.086663099999999899e-03,3.803229999999999805e-02,4.598949499999999829e-02,-1.463143799999999939e-01,-1.291320599999999930e-01,-1.550669500000000089e-01,-1.316473599999999911e-01,-1.897080799999999873e-02,-1.424366099999999948e-02,8.355568000000000717e-03,-7.148784000000000041e-03,-3.781775799999999993e-02,-1.143986500000000045e-01,-1.603524799999999847e-02,-6.436182999999999835e-03,-6.078731999999999885e-03,-7.577399999999999761e-03,3.959092499999999903e-02,-1.428082399999999925e-02,-1.981560900000000139e-02,-7.627585999999999785e-04,-8.556998500000000119e-02,-1.056970599999999955e-01,-1.203110200000000046e-01,-1.042490199999999978e-01,-1.009051049999999975e-04,9.695923699999999543e-04,-3.337075600000000142e-02,-7.272588000000000663e-02,-1.182981599999999994e-02,-3.509625800000000240e-01,-3.706262399999999957e-01,-1.116219900000000043e-01,-3.760090999999999850e-01,2.764026799999999909e-02,-1.032274739999999996e-01,-2.151329700000000067e-01,-1.366583399999999893e-01,-4.454658000000000229e-01,-2.501874599999999726e-01,1.072960599999999987e-01,4.642074700000000109e-01,1.383821699999999988e-01,-1.023770900000000039e-01,1.342193999999999887e-01,1.640416799999999953e-01,6.089822000000000290e-02,5.362182000000000059e-02,-4.429626199999999736e-01,-6.118577299999999886e-02,-9.227611999999999620e-03,-9.835784000000000193e-03,-7.195797000000000304e-03,-6.151331000000000333e-03,8.633219500000000046e-02,3.286633800000000050e-01,1.769569400000000070e-01,-2.397435499999999997e-01,-8.635866999999999849e-02,1.687991500000000089e-01,1.903486699999999976e-01,2.828645699999999819e-01,-2.816164500000000182e-01,1.068578359999999977e-01,-3.235023499999999802e-02,-5.824219000000000479e-01,-1.129792800000000014e-01,1.166999599999999932e-03,9.473265999999999631e-02,1.073831840000000065e-01,1.171092100000000052e-01,2.250304399999999982e-01,-4.944734599999999758e-01,-4.530509400000000131e-01,-4.885951999999999656e-02,9.718999000000000735e-03,1.405921099999999924e-01,2.168832300000000102e-01,1.885343200000000052e-01,8.055721999999999536e-03,2.217552600000000096e-02,-2.569883199999999923e-01,-4.694149599999999922e-02,-2.693975200000000084e-02,-6.312173299999999584e-03,9.073143499999999917e-02,9.675325999999999371e-02,1.127545600000000037e-01,1.165491399999999955e-01,1.381772800000000134e-01,-2.578493199999999999e-02,-1.742703300000000149e-02,-9.492812000000000472e-02,6.690525400000000254e-03,4.670581200000000210e-01,1.748277799999999882e-01,1.580396400000000090e-01,1.771521100000000015e-01,2.147312200000000004e-01,1.666151100000000107e-01,2.427835200000000027e-01,2.809839800000000221e-01,-1.548327800000000032e-01,9.238981999999999750e-02,2.517322300000000013e-01,4.187624200000000241e-01,-2.505095000000000043e-04,-4.735956300000000035e-02,-3.557104600000000200e-02,2.847629799999999989e-01,-1.838997599999999955e-01,-2.951074600000000089e-02,-1.217784100000000036e-01,-6.499583000000000443e-02,5.858590000000000325e-02,6.817344000000000181e-02,7.869792999999999927e-02,-1.714828899999999989e-01,1.101838900000000065e-01,8.110278999999999405e-02,5.052188999999999985e-02,-8.884092999999999851e-02,6.579793000000000447e-02,-1.015819500000000042e-01,-5.842498500000000393e-03,-3.196348599999999929e-02,-3.291633000000000059e-02,-7.279903000000000068e-02,-1.982761699999999877e-02,2.424371200000000059e-02,6.354046000000000693e-02,4.717657000000000100e-02,-3.473932999999999795e-03,-1.003440000000000061e-02,9.462402999999999439e-03,-5.671071300000000287e-02,-7.507723800000000274e-03,-3.291255199999999770e-02,-3.870915200000000223e-01,3.465458999999999901e-02,6.903946399999999484e-02,8.683999000000000579e-02,1.044613900000000012e-01,2.901562500000000044e-01,-2.591696399999999789e-01,-2.097687099999999971e-01,-1.946039200000000136e-01,7.639121999999999579e-02,1.021615939999999945e-01,9.926928999999999614e-02,-7.625542000000000431e-02,-3.312188999999999828e-01,-5.888675499999999896e-02,1.559513200000000044e-01,-2.234272800000000059e-01,-1.372429699999999919e-01,-2.704784599999999761e-01,-1.051443440000000007e-01,-1.967282399999999987e-01,-2.530434699999999926e-01,-2.553007500000000103e-04,4.143468600000000182e-03,1.003052900000000053e-01,2.085892300000000144e-02,1.857675000000000038e-03,-5.141078300000000156e-02,2.068334999999999965e-02,2.370214000000000001e-02,1.782194999999999960e-02,1.557749800000000039e-04,2.474431400000000163e-03,-1.113771399999999995e-01,-1.488781899999999936e-01,2.335707700000000039e-02,2.339989099999999905e-02,1.638336099999999906e-02,2.173194999999999988e-02,3.022419999999999968e-02,8.736018999999999382e-03,4.545512600000000021e-03,2.014796599999999979e-02,1.904888600000000098e-02,-5.973040699999999925e-02,-5.168169400000000024e-02,-3.949679000000000210e-03,-2.803019500000000080e-03,-4.655567000000000039e-02,-3.087596600000000122e-02,-1.142356699999999992e-03,-8.583372999999999697e-02,-2.711894199999999918e-03,-2.290730800000000209e-03,3.303705499999999833e-03,1.961219499999999893e-02,2.356111799999999895e-02,3.195072999999999663e-02,-1.822865899999999983e-01,-1.773560200000000031e-01,-3.404542399999999774e-02,-5.304264000000000201e-02,1.738822799999999863e-02,2.504105300000000062e-02,1.766723799999999830e-02,4.683002999999999819e-03,1.053062700000000074e-02,1.567975400000000130e-01,1.484385499999999955e-02,1.666765499999999997e-02,3.933488200000000157e-02,4.375248999999999805e-02,4.693715300000000229e-02,-1.455123299999999953e-01,-5.265167700000000089e-02,6.504244000000000692e-02,7.183066999999999924e-02,-7.774585500000000260e-02,-8.667310999999999765e-02,-1.975139099999999870e-01,-7.490065999999999391e-02,-8.355179000000000078e-02,-4.982568300000000255e-02,-4.558177299999999904e-02,5.883572299999999949e-02,7.350265999999999744e-02,1.440287100000000042e-01,1.585879299999999881e-01,1.725294900000000076e-01,1.861077499999999885e-01,2.092991899999999961e-01,3.454477000000000242e-01,4.041123400000000143e-01,-2.963790299999999878e-01,-2.625157200000000079e-01,-1.727434099999999861e-01,4.097616399999999826e-01,2.174313800000000074e-01,8.685692000000000412e-02,-1.601679500000000034e-01,-1.599322900000000047e-01,-7.538446999999999509e-02,-7.877936999999999787e-03,-1.367392400000000049e-02,-3.760077800000000137e-02,-7.415903300000000267e-03,4.745837299999999814e-02,3.085341499999999862e-03,5.003446699999999914e-02,-1.465229000000000115e-01,5.995940799999999876e-02,9.438169999999999893e-02,-1.654542699999999866e-01,1.525021200000000084e-02,5.264043399999999984e-02,3.028825300000000109e-02,-1.273022600000000004e-01,-2.450875299999999979e-01,-2.054038800000000109e-01,-7.596888999999999725e-02,-1.432505499999999973e-02,4.542977499999999863e-03,8.126553999999999375e-03,1.084058499999999980e-01,-4.042348600000000153e-02,1.089136200000000027e-01,1.155056899999999942e-01,4.894920400000000310e-02,-9.344371999999999401e-02,-1.490048999999999957e-01,-3.651485700000000056e-01,-6.913191999999999948e-02,-8.687606500000000231e-02,9.778930999999999388e-03,1.640683599999999964e-01,-4.621916999999999831e-01,-4.491835000000000133e-01,5.158418800000000304e-02,9.814051499999999761e-02,-2.964347999999999983e-01,-2.043097200000000002e-01,-9.939319000000000626e-02,-1.252948200000000012e-01,-2.454280399999999862e-01,-3.567560300000000018e-01,-6.685285000000000533e-02,1.232273400000000012e-02,5.962565999999999700e-02,6.264818999999999596e-03,2.372497700000000126e-03,-1.333089999999999969e-02,6.506539999999999546e-02,7.021943499999999672e-02,-2.437125899999999928e-02,6.200610499999999886e-02,-2.124108700000000016e-01,-5.493313999999999836e-02,-2.461026000000000047e-01,2.795713600000000049e-02,-9.864968999999999474e-03,-1.486067299999999959e-02,8.506602000000000607e-02,-4.791966600000000139e-03,4.462875000000000175e-02,3.852103300000000313e-02,1.957169900000000073e-01,-5.269291999999999865e-01,-2.048045500000000019e-01,-2.822644399999999984e-02,2.530890699999999854e-02,3.395360699999999676e-02,2.319607699999999897e-02,6.459297999999999429e-02,-2.559922600000000270e-01,5.160768000000000022e-01,-4.528462600000000005e-01,-2.870419000000000165e-01,-4.643081399999999803e-01,-1.406367599999999995e-01,-2.321543100000000026e-01,-7.139600000000000113e-02,-5.493707600000000135e-02,-6.603723399999999848e-03,1.394459800000000076e-02,1.964068900000000006e-01,3.271720999999999657e-02,-2.550637000000000043e-01,-2.807920800000000133e-02,9.809679999999999789e-02,1.256318800000000013e-01,1.270101399999999936e-01,2.456089399999999978e-01,3.996739999999999737e-01,-2.842102599999999923e-01,-3.834370400000000068e-01,-1.920684699999999911e-01,-3.079818999999999751e-01,-8.804865000000000261e-03,6.757085999999999648e-02,1.375731500000000052e-01,-5.640973999999999988e-03,-2.668822399999999928e-01,-2.432029699999999905e-01,-7.204859999999999997e-04,-3.251969400000000177e-02,-1.220731250000000002e-05,8.647965999999999986e-02,1.169465259999999951e-01,-2.663167699999999805e-01,-1.249125749999999979e-01,-2.689124600000000059e-02,6.763958999999999944e-02,1.004448760000000024e-01,3.316227800000000059e-01,4.379690399999999761e-02,1.997970700000000193e-03,1.124407000000000045e-01,-1.693015200000000109e-01,4.966127000000000041e-02,4.730763699999999961e-02,4.206257000000000051e-02,5.737327000000000399e-03,-1.822897200000000040e-03,-5.760776000000000091e-02,-2.289171099999999862e-02,8.232087999999999905e-02,1.546016199999999952e-02,3.603151000000000184e-03,8.050591999999999644e-04,4.897507699999999881e-02,5.270336600000000149e-02,4.695065999999999823e-02,2.949016200000000032e-02,2.817314099999999877e-02,7.981137600000000332e-04,2.166612000000000052e-03,1.168449500000000030e-01,-1.516363899999999959e-02,-7.980294500000000013e-02,5.522891999999999732e-03,-3.895180200000000204e-01,-3.365132200000000018e-01,-4.561947599999999770e-01,-3.500561999999999840e-01,-8.449776999999999982e-02,-8.737752599999999703e-02,-1.535644700000000085e-01,-1.543385399999999963e-01,-9.373707000000000220e-03,5.062801300000000122e-03,2.710081599999999806e-03,3.945633999999999947e-02,8.424710500000000268e-02,-2.950006000000000156e-02,-1.578900299999999937e-03,3.187378500000000170e-02,6.943646000000000540e-02,7.025246000000000268e-02,8.179087999999999636e-02,-1.810668900000000081e-01,-6.091693999999999928e-03,2.761687700000000148e-02,1.138824150000000007e-01,5.818302599999999880e-02,5.325413299999999864e-03,8.628908999999999885e-02,-3.510700500000000224e-01,-2.778868700000000080e-01,4.251878700000000233e-02,5.355236699999999656e-02,8.529003999999999752e-02,-9.391517000000000268e-03,1.059353300000000046e-02,-1.748699299999999929e-04,6.142138000000000111e-03,5.874049400000000247e-03,3.573716999999999866e-02,-3.027220700000000098e-01,4.977862499999999996e-02,-8.728401000000000215e-03,-4.549326999999999711e-03,-5.351166699999999887e-03,2.386778399999999953e-02,5.542930599999999763e-02,6.699449999999999850e-02,-3.171747600000000000e-01,-9.962755399999999317e-02,-1.022525360000000050e-01,-1.027806200000000031e-01,-9.612499999999999517e-03,8.537669999999999981e-02,-1.233873800000000048e-01,-1.078828049999999983e-01,-1.085465800000000036e-01,-1.129076700000000016e-01,-3.837215499999999807e-02,-1.494275899999999990e-02,8.879151000000000057e-03,2.609441399999999980e-02,2.011462899999999845e-02,4.684536499999999992e-02,8.338233000000000450e-02,-1.430158300000000104e-01,1.631489000000000134e-01,-2.714272699999999983e-01,-3.139899700000000071e-01,-6.620571000000000095e-02,2.589877199999999768e-01,-1.217968999999999996e-01,1.296252500000000078e-03,8.422662999999999678e-02,9.123652399999999940e-02,2.079493400000000103e-01,1.194789500000000004e-01,1.296085100000000101e-01,2.273467000000000127e-01,8.873696999999999835e-02,1.324301800000000084e-01,2.896584300000000223e-01,-2.638652300000000062e-01,-2.608505999999999880e-01,-2.381260500000000058e-01,-1.737711700000000026e-01,-1.564304400000000039e-01,1.049236000000000057e-01,-5.689399700000000171e-02,-1.410533800000000060e-01,1.548606899999999988e-02,1.381544900000000048e-02,6.609189000000000036e-02,8.780344599999999333e-02,9.527281999999999418e-02,3.482118599999999703e-02,9.557820000000000205e-02,-1.576187500000000019e-01,6.790817700000000012e-03,-1.239890599999999947e-02,-2.564118900000000100e-06,2.033483200000000060e-03,-1.965703699999999943e-01,-3.573958199999999891e-02,-1.991976000000000120e-04,-5.466359700000000300e-03,1.308190499999999923e-01,-1.801322099999999871e-01,1.199872939999999943e-01,-4.063102599999999787e-01,-6.384066300000000409e-03,4.750663799999999687e-02,5.586963000000000346e-02,1.392576500000000106e-01,-2.220030400000000126e-01,-3.154670400000000180e-02,1.499870000000000092e-01,-9.500261999999999596e-02,4.844331699999999963e-02,8.259837000000000429e-02,8.141088999999999964e-02,8.525723999999999803e-02,-1.834580700000000009e-01,9.064790999999999821e-02,2.169084500000000026e-01,2.710012500000000268e-01,-1.385367200000000021e-01,-1.480048399999999986e-01,-2.436383799999999877e-01,-6.435501999999999889e-02,1.092426600000000053e-01,4.123898000000000147e-02,7.309609600000000103e-03,-6.669686600000000395e-03,5.518713000000000091e-02,6.130700300000000000e+09,9.095438000000000134e-02,1.103903100000000054e-01,1.223316599999999976e+00,-1.190447200000000066e-01,-7.814901999999999960e-02,1.036592999999999933e-03,2.445019800000000076e-01,-4.120128499999999860e-01,-3.673455999999999944e-02,-3.049777999999999864e-02,-7.492648999999999837e-02,3.602910799999999719e-02,-3.080086699999999844e-01,-2.641537199999999808e-01,2.967363599999999768e-01,-1.660727399999999965e-01,-1.377691500000000069e-01,-1.324498199999999959e-01,3.352239700000000239e-02,1.656586100000000117e-01,-3.211684000000000205e-01,-1.198507800000000040e-01,-7.233427500000000343e-02,5.197003499999999776e-02,5.425523200000000046e-02,1.134752400000000050e-01,-1.618926699999999885e-01,-1.675660300000000047e-01,-7.030909500000000201e-02,-4.320083599999999940e-02,2.422460200000000133e-02,2.804190900000000028e-02,9.521680999999999895e-02,3.498380200000000273e-01,3.301639299999999944e-01,-4.744907999999999904e-01,1.353787300000000027e-01,1.596952100000000041e-01,1.864771500000000082e-01,2.592315000000000036e-01,-2.240974000000000022e-01,-5.350919800000000087e-02,-2.099667799999999918e-01,-3.127494200000000002e-01,-1.145222999999999935e-01,-1.813157599999999925e-01,-8.196541000000000243e-02,-7.051098999999999561e-02,2.771689999999999987e-01,6.650299599999999478e-02,9.914002600000000609e-02,1.510177299999999889e-01,1.642329700000000059e-01,-3.216979500000000103e-01,3.008062599999999920e-02,1.091081899999999938e-01,1.284888100000000088e-01,8.637006999999999879e-01,-9.814483999999999708e-02,1.787837999999999927e-01,-2.941590499999999775e-01,-4.675353699999999779e-02,-1.034741850000000032e-02,5.722066399999999747e-02,-1.599541899999999961e-01,3.401835599999999959e-02,8.727983999999999742e-02,4.901652799999999671e-02,-3.413273399999999791e-02,4.977245599999999964e-02,4.626494999999999913e-02,2.505247899999999903e-02,-3.432509299999999923e-03,-2.178974800000000114e-02,-4.163344199999999967e-02,-1.715280700000000047e-01,-1.198501899999999910e-03,2.140286799999999851e-02,1.114125599999999938e-01,1.670309299999999941e-01,2.185284999999999866e-01,1.983133099999999926e-01,2.273013700000000026e-01,1.239812700000000045e-01,-9.619482999999999506e-02,1.577452000000000021e-02,3.109098199999999965e-02,7.243287599999999327e-02,7.344040999999999764e-02,2.756609999999999963e-02,-5.356329700000000277e-02,-2.658923200000000084e-02,-1.805999000000000076e-01,-1.465284799999999887e-01,1.880321999999999896e-02,-9.289037399999999778e-02,1.180661799999999963e-02,3.750002499999999846e-03,4.850568720000000000e+11,-1.574226000000000000e+11,2.110375460000000000e+12,-2.134346199999999916e-01,-1.235026099999999988e-01,-5.026629760000000000e+08,-2.467491500000000004e-01,-8.432710000000000206e-02,-1.913304299999999888e-02,-2.594714199999999943e-02,3.052741800000000148e-03,-8.822605000000000031e-02,-1.309444600000000125e-01,8.513526999999999900e-02,-9.113345000000000473e-02,7.809111500000000261e-02,1.024579850000000014e-01,-4.923749000000000181e-02,-1.550286899999999968e-01,-2.340112000000000025e-01,3.414537000000000041e-03,4.815159399999999895e-02,-3.755696399999999911e-03,-6.468831599999999744e-03,-8.176869999999999972e-02,-2.485431399999999957e-01,3.791516000000000330e-02,-2.934178399999999853e-01,-1.867824600000000113e-01,8.577408999999999728e-02,-1.501880300000000001e-01,-3.080625000000000169e-01,-3.267456000000000249e-01,-2.320350399999999980e-01,-2.204997099999999877e-01,-1.747181600000000112e-01,-5.837987399999999827e-02,-5.128267400000000031e-02,6.740999999999999770e-02,5.157628300000000054e-02,-1.350165899999999919e-01,-5.146276600000000007e-02,-2.069130999999999887e-01,-2.304834900000000131e-01,2.035557699999999970e-02,2.167753299999999883e-02,8.087219999999999999e-04,6.339715000000000107e-03,5.816837400000000186e-02,9.206197400000000475e-02,1.138731240000000061e-01,1.661411900000000011e-02,9.953202999999999356e-02,9.045168000000000652e-02,1.313586700000000107e-01,1.960488999999999982e-01,-2.414693499999999993e-01,-2.485509499999999927e-01,1.026148200000000059e-02,-1.805284199999999950e-01,1.657153499999999835e-02,4.123713700000000149e-01,2.492397600000000046e-01,-1.770999600000000007e-01,-1.316981299999999966e-01,1.479359400000000019e-02,3.367716400000000249e-02,4.828150600000000181e-02,-5.720990499999999840e-02,1.993336699999999906e-01,-3.709209600000000218e-01,7.346219000000000233e+04,9.366633999999999651e+04,8.005168999999999480e-02,8.855427999999999911e-02,9.699444499999999858e-02,-9.730086500000000027e-02,-2.520112099999999994e-02,1.017964199999999986e-01,-5.902262999999999954e-02,-1.024475499999999983e-01,-1.082840560000000035e-01,-7.291229000000000460e-02,3.519240399999999658e-02,-1.236080600000000057e-01,-2.005881800000000048e-01,3.334571800000000336e-02,3.636907999999999808e-02,-7.971563600000000074e-04,1.359341000000000022e-03,-1.466370499999999997e-03,-2.792882999999999893e-01,-2.098993399999999898e-01,-2.198074499999999876e-01,-2.490504500000000065e-01,-2.853391800000000256e-01,-4.519772999999999933e-04,-1.456390300000000027e-01,1.047153399999999936e-02,-4.267939600000000278e-01,6.673165400000000136e-02,8.055128000000000288e-02,7.943458600000000451e-04,-3.048254300000000083e-01,-6.676109399999999860e-01,1.077886750000000005e-01,1.273472499999999952e-01,-1.948811300000000135e-01,-1.637725800000000009e-01,9.935829000000001056e-04
