dataset,model,experiment,snapshot,sensor_id,sensor_x,sensor_y,start_frame,end_frame,length,track_path,pressure_path
boai,fish,14,9,2,200.0,39.0,153,154,2,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,9,2,200.0,39.0,168,169,2,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,9,2,200.0,39.0,171,173,3,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,9,2,200.0,39.0,175,175,1,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,9,2,200.0,39.0,179,179,1,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,9,2,200.0,39.0,184,184,1,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,9,2,200.0,39.0,189,189,1,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,9,2,200.0,39.0,192,192,1,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,9,2,200.0,39.0,223,654,432,D:\boai_files\14\9\vortex_tracks.csv,D:\boai_files\14\9\pressure_map.csv
boai,fish,14,10,0,146.0,80.0,94,106,13,D:\boai_files\14\10\vortex_tracks.csv,D:\boai_files\14\10\pressure_map.csv
boai,fish,14,10,0,146.0,80.0,109,116,8,D:\boai_files\14\10\vortex_tracks.csv,D:\boai_files\14\10\pressure_map.csv
boai,fish,14,10,0,146.0,80.0,118,125,8,D:\boai_files\14\10\vortex_tracks.csv,D:\boai_files\14\10\pressure_map.csv
boai,fish,14,10,0,146.0,80.0,127,127,1,D:\boai_files\14\10\vortex_tracks.csv,D:\boai_files\14\10\pressure_map.csv
boai,fish,14,10,0,146.0,80.0,129,129,1,D:\boai_files\14\10\vortex_tracks.csv,D:\boai_files\14\10\pressure_map.csv
boai,fish,14,10,0,146.0,80.0,195,200,6,D:\boai_files\14\10\vortex_tracks.csv,D:\boai_files\14\10\pressure_map.csv
boai,fish,14,10,2,200.0,39.0,164,171,8,D:\boai_files\14\10\vortex_tracks.csv,D:\boai_files\14\10\pressure_map.csv
boai,fish,14,10,2,200.0,39.0,196,240,45,D:\boai_files\14\10\vortex_tracks.csv,D:\boai_files\14\10\pressure_map.csv
boai,fish,14,11,0,146.0,80.0,230,398,169,D:\boai_files\14\11\vortex_tracks.csv,D:\boai_files\14\11\pressure_map.csv
boai,fish,14,11,1,198.0,80.0,97,159,63,D:\boai_files\14\11\vortex_tracks.csv,D:\boai_files\14\11\pressure_map.csv
boai,fish,14,11,1,198.0,80.0,164,171,8,D:\boai_files\14\11\vortex_tracks.csv,D:\boai_files\14\11\pressure_map.csv
boai,fish,14,11,1,198.0,80.0,173,398,226,D:\boai_files\14\11\vortex_tracks.csv,D:\boai_files\14\11\pressure_map.csv
boai,fish,14,12,0,146.0,80.0,74,74,1,D:\boai_files\14\12\vortex_tracks.csv,D:\boai_files\14\12\pressure_map.csv
boai,fish,14,12,0,146.0,80.0,76,76,1,D:\boai_files\14\12\vortex_tracks.csv,D:\boai_files\14\12\pressure_map.csv
boai,fish,14,12,0,146.0,80.0,122,122,1,D:\boai_files\14\12\vortex_tracks.csv,D:\boai_files\14\12\pressure_map.csv
boai,fish,14,12,0,146.0,80.0,136,288,153,D:\boai_files\14\12\vortex_tracks.csv,D:\boai_files\14\12\pressure_map.csv
boai,fish,14,12,1,198.0,80.0,224,288,65,D:\boai_files\14\12\vortex_tracks.csv,D:\boai_files\14\12\pressure_map.csv
boai,fish,14,13,0,146.0,80.0,137,298,162,D:\boai_files\14\13\vortex_tracks.csv,D:\boai_files\14\13\pressure_map.csv
boai,fish,14,13,1,198.0,80.0,52,67,16,D:\boai_files\14\13\vortex_tracks.csv,D:\boai_files\14\13\pressure_map.csv
boai,fish,14,13,1,198.0,80.0,73,298,226,D:\boai_files\14\13\vortex_tracks.csv,D:\boai_files\14\13\pressure_map.csv
boai,fish,14,13,2,200.0,39.0,222,298,77,D:\boai_files\14\13\vortex_tracks.csv,D:\boai_files\14\13\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,158,158,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,162,163,2,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,165,165,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,170,178,9,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,180,180,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,182,182,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,194,201,8,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,204,204,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,206,206,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,210,210,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,237,237,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,239,245,7,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,247,248,2,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,250,250,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,252,260,9,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,0,146.0,80.0,262,428,167,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,269,270,2,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,277,277,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,279,280,2,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,282,284,3,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,286,289,4,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,291,291,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,293,294,2,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,296,296,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,298,298,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,300,300,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,308,308,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,314,314,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,316,316,1,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,318,319,2,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,321,325,5,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,327,328,2,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,330,335,6,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,2,1,198.0,80.0,376,428,53,D:\boai_files\15\2\vortex_tracks.csv,D:\boai_files\15\2\pressure_map.csv
boai,fish,15,3,2,200.0,39.0,59,59,1,D:\boai_files\15\3\vortex_tracks.csv,D:\boai_files\15\3\pressure_map.csv
boai,fish,15,3,2,200.0,39.0,63,342,280,D:\boai_files\15\3\vortex_tracks.csv,D:\boai_files\15\3\pressure_map.csv
boai,fish,15,4,0,146.0,80.0,84,84,1,D:\boai_files\15\4\vortex_tracks.csv,D:\boai_files\15\4\pressure_map.csv
boai,fish,15,4,0,146.0,80.0,87,88,2,D:\boai_files\15\4\vortex_tracks.csv,D:\boai_files\15\4\pressure_map.csv
boai,fish,15,4,0,146.0,80.0,91,209,119,D:\boai_files\15\4\vortex_tracks.csv,D:\boai_files\15\4\pressure_map.csv
boai,fish,15,4,0,146.0,80.0,221,303,83,D:\boai_files\15\4\vortex_tracks.csv,D:\boai_files\15\4\pressure_map.csv
boai,fish,15,4,1,198.0,80.0,190,246,57,D:\boai_files\15\4\vortex_tracks.csv,D:\boai_files\15\4\pressure_map.csv
boai,fish,15,4,1,198.0,80.0,251,252,2,D:\boai_files\15\4\vortex_tracks.csv,D:\boai_files\15\4\pressure_map.csv
boai,fish,15,4,1,198.0,80.0,254,255,2,D:\boai_files\15\4\vortex_tracks.csv,D:\boai_files\15\4\pressure_map.csv
boai,fish,15,4,1,198.0,80.0,263,303,41,D:\boai_files\15\4\vortex_tracks.csv,D:\boai_files\15\4\pressure_map.csv
boai,fish,15,5,0,146.0,80.0,174,373,200,D:\boai_files\15\5\vortex_tracks.csv,D:\boai_files\15\5\pressure_map.csv
boai,fish,15,5,1,198.0,80.0,96,373,278,D:\boai_files\15\5\vortex_tracks.csv,D:\boai_files\15\5\pressure_map.csv
boai,fish,15,6,0,146.0,80.0,84,84,1,D:\boai_files\15\6\vortex_tracks.csv,D:\boai_files\15\6\pressure_map.csv
boai,fish,15,6,0,146.0,80.0,87,298,212,D:\boai_files\15\6\vortex_tracks.csv,D:\boai_files\15\6\pressure_map.csv
boai,fish,15,6,1,198.0,80.0,186,186,1,D:\boai_files\15\6\vortex_tracks.csv,D:\boai_files\15\6\pressure_map.csv
boai,fish,15,6,1,198.0,80.0,190,253,64,D:\boai_files\15\6\vortex_tracks.csv,D:\boai_files\15\6\pressure_map.csv
boai,fish,15,6,1,198.0,80.0,265,286,22,D:\boai_files\15\6\vortex_tracks.csv,D:\boai_files\15\6\pressure_map.csv
boai,fish,15,6,1,198.0,80.0,290,293,4,D:\boai_files\15\6\vortex_tracks.csv,D:\boai_files\15\6\pressure_map.csv
boai,fish,15,6,1,198.0,80.0,298,298,1,D:\boai_files\15\6\vortex_tracks.csv,D:\boai_files\15\6\pressure_map.csv
boai,fish,15,7,0,146.0,80.0,118,119,2,D:\boai_files\15\7\vortex_tracks.csv,D:\boai_files\15\7\pressure_map.csv
boai,fish,15,7,0,146.0,80.0,121,121,1,D:\boai_files\15\7\vortex_tracks.csv,D:\boai_files\15\7\pressure_map.csv
boai,fish,15,7,0,146.0,80.0,123,298,176,D:\boai_files\15\7\vortex_tracks.csv,D:\boai_files\15\7\pressure_map.csv
boai,fish,15,7,1,198.0,80.0,31,298,268,D:\boai_files\15\7\vortex_tracks.csv,D:\boai_files\15\7\pressure_map.csv
boai,fish,15,8,0,146.0,80.0,82,82,1,D:\boai_files\15\8\vortex_tracks.csv,D:\boai_files\15\8\pressure_map.csv
boai,fish,15,8,0,146.0,80.0,84,84,1,D:\boai_files\15\8\vortex_tracks.csv,D:\boai_files\15\8\pressure_map.csv
boai,fish,15,8,0,146.0,80.0,92,203,112,D:\boai_files\15\8\vortex_tracks.csv,D:\boai_files\15\8\pressure_map.csv
boai,fish,15,8,0,146.0,80.0,207,207,1,D:\boai_files\15\8\vortex_tracks.csv,D:\boai_files\15\8\pressure_map.csv
boai,fish,15,8,0,146.0,80.0,209,348,140,D:\boai_files\15\8\vortex_tracks.csv,D:\boai_files\15\8\pressure_map.csv
boai,fish,15,8,1,198.0,80.0,197,197,1,D:\boai_files\15\8\vortex_tracks.csv,D:\boai_files\15\8\pressure_map.csv
boai,fish,15,8,1,198.0,80.0,199,293,95,D:\boai_files\15\8\vortex_tracks.csv,D:\boai_files\15\8\pressure_map.csv
boai,fish,15,8,1,198.0,80.0,335,348,14,D:\boai_files\15\8\vortex_tracks.csv,D:\boai_files\15\8\pressure_map.csv
boai,fish,15,9,0,146.0,80.0,178,179,2,D:\boai_files\15\9\vortex_tracks.csv,D:\boai_files\15\9\pressure_map.csv
boai,fish,15,9,0,146.0,80.0,182,348,167,D:\boai_files\15\9\vortex_tracks.csv,D:\boai_files\15\9\pressure_map.csv
boai,fish,15,9,1,198.0,80.0,68,83,16,D:\boai_files\15\9\vortex_tracks.csv,D:\boai_files\15\9\pressure_map.csv
boai,fish,15,9,1,198.0,80.0,85,86,2,D:\boai_files\15\9\vortex_tracks.csv,D:\boai_files\15\9\pressure_map.csv
boai,fish,15,9,1,198.0,80.0,91,92,2,D:\boai_files\15\9\vortex_tracks.csv,D:\boai_files\15\9\pressure_map.csv
boai,fish,15,9,1,198.0,80.0,94,338,245,D:\boai_files\15\9\vortex_tracks.csv,D:\boai_files\15\9\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,134,136,3,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,139,144,6,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,146,146,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,148,218,71,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,220,220,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,222,223,2,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,227,228,2,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,230,233,4,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,235,236,2,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,241,241,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,244,244,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,246,246,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,252,252,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,254,256,3,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,258,260,3,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,262,296,35,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,305,305,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,308,308,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,312,317,6,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,0,146.0,80.0,384,499,116,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,295,353,59,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,355,358,4,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,362,363,2,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,365,365,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,367,367,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,369,373,5,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,375,375,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,377,377,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,380,380,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,382,382,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,384,384,1,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,387,395,9,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,397,398,2,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,413,434,22,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,15,10,1,198.0,80.0,450,499,50,D:\boai_files\15\10\vortex_tracks.csv,D:\boai_files\15\10\pressure_map.csv
boai,fish,16,2,0,146.0,80.0,87,318,232,D:\boai_files\16\2\vortex_tracks.csv,D:\boai_files\16\2\pressure_map.csv
boai,fish,16,2,1,198.0,80.0,195,195,1,D:\boai_files\16\2\vortex_tracks.csv,D:\boai_files\16\2\pressure_map.csv
boai,fish,16,2,1,198.0,80.0,198,198,1,D:\boai_files\16\2\vortex_tracks.csv,D:\boai_files\16\2\pressure_map.csv
boai,fish,16,2,1,198.0,80.0,202,206,5,D:\boai_files\16\2\vortex_tracks.csv,D:\boai_files\16\2\pressure_map.csv
boai,fish,16,2,1,198.0,80.0,208,209,2,D:\boai_files\16\2\vortex_tracks.csv,D:\boai_files\16\2\pressure_map.csv
boai,fish,16,2,1,198.0,80.0,211,318,108,D:\boai_files\16\2\vortex_tracks.csv,D:\boai_files\16\2\pressure_map.csv
boai,fish,16,2,2,200.0,39.0,314,318,5,D:\boai_files\16\2\vortex_tracks.csv,D:\boai_files\16\2\pressure_map.csv
boai,fish,16,3,0,146.0,80.0,200,398,199,D:\boai_files\16\3\vortex_tracks.csv,D:\boai_files\16\3\pressure_map.csv
boai,fish,16,3,1,198.0,80.0,79,79,1,D:\boai_files\16\3\vortex_tracks.csv,D:\boai_files\16\3\pressure_map.csv
boai,fish,16,3,1,198.0,80.0,85,85,1,D:\boai_files\16\3\vortex_tracks.csv,D:\boai_files\16\3\pressure_map.csv
boai,fish,16,3,1,198.0,80.0,87,93,7,D:\boai_files\16\3\vortex_tracks.csv,D:\boai_files\16\3\pressure_map.csv
boai,fish,16,3,1,198.0,80.0,97,398,302,D:\boai_files\16\3\vortex_tracks.csv,D:\boai_files\16\3\pressure_map.csv
boai,fish,16,4,0,146.0,80.0,88,123,36,D:\boai_files\16\4\vortex_tracks.csv,D:\boai_files\16\4\pressure_map.csv
boai,fish,16,4,0,146.0,80.0,125,125,1,D:\boai_files\16\4\vortex_tracks.csv,D:\boai_files\16\4\pressure_map.csv
boai,fish,16,4,2,200.0,39.0,125,125,1,D:\boai_files\16\4\vortex_tracks.csv,D:\boai_files\16\4\pressure_map.csv
boai,fish,16,5,0,146.0,80.0,186,186,1,D:\boai_files\16\5\vortex_tracks.csv,D:\boai_files\16\5\pressure_map.csv
boai,fish,16,5,0,146.0,80.0,189,190,2,D:\boai_files\16\5\vortex_tracks.csv,D:\boai_files\16\5\pressure_map.csv
boai,fish,16,5,0,146.0,80.0,192,192,1,D:\boai_files\16\5\vortex_tracks.csv,D:\boai_files\16\5\pressure_map.csv
boai,fish,16,5,0,146.0,80.0,195,423,229,D:\boai_files\16\5\vortex_tracks.csv,D:\boai_files\16\5\pressure_map.csv
boai,fish,16,5,1,198.0,80.0,58,60,3,D:\boai_files\16\5\vortex_tracks.csv,D:\boai_files\16\5\pressure_map.csv
boai,fish,16,5,1,198.0,80.0,62,423,362,D:\boai_files\16\5\vortex_tracks.csv,D:\boai_files\16\5\pressure_map.csv
boai,fish,16,6,0,146.0,80.0,81,207,127,D:\boai_files\16\6\vortex_tracks.csv,D:\boai_files\16\6\pressure_map.csv
boai,fish,16,6,0,146.0,80.0,209,219,11,D:\boai_files\16\6\vortex_tracks.csv,D:\boai_files\16\6\pressure_map.csv
boai,fish,16,6,0,146.0,80.0,243,313,71,D:\boai_files\16\6\vortex_tracks.csv,D:\boai_files\16\6\pressure_map.csv
boai,fish,16,6,1,198.0,80.0,174,309,136,D:\boai_files\16\6\vortex_tracks.csv,D:\boai_files\16\6\pressure_map.csv
boai,fish,16,7,0,146.0,80.0,225,449,225,D:\boai_files\16\7\vortex_tracks.csv,D:\boai_files\16\7\pressure_map.csv
boai,fish,16,7,1,198.0,80.0,140,140,1,D:\boai_files\16\7\vortex_tracks.csv,D:\boai_files\16\7\pressure_map.csv
boai,fish,16,7,1,198.0,80.0,143,144,2,D:\boai_files\16\7\vortex_tracks.csv,D:\boai_files\16\7\pressure_map.csv
boai,fish,16,7,1,198.0,80.0,146,146,1,D:\boai_files\16\7\vortex_tracks.csv,D:\boai_files\16\7\pressure_map.csv
boai,fish,16,7,1,198.0,80.0,148,151,4,D:\boai_files\16\7\vortex_tracks.csv,D:\boai_files\16\7\pressure_map.csv
boai,fish,16,7,1,198.0,80.0,154,449,296,D:\boai_files\16\7\vortex_tracks.csv,D:\boai_files\16\7\pressure_map.csv
boai,fish,16,8,0,146.0,80.0,199,497,299,D:\boai_files\16\8\vortex_tracks.csv,D:\boai_files\16\8\pressure_map.csv
boai,fish,16,8,1,198.0,80.0,336,336,1,D:\boai_files\16\8\vortex_tracks.csv,D:\boai_files\16\8\pressure_map.csv
boai,fish,16,8,1,198.0,80.0,348,496,149,D:\boai_files\16\8\vortex_tracks.csv,D:\boai_files\16\8\pressure_map.csv
boai,fish,16,8,2,200.0,39.0,497,497,1,D:\boai_files\16\8\vortex_tracks.csv,D:\boai_files\16\8\pressure_map.csv
boai,fish,17,2,0,146.0,80.0,15,15,1,D:\boai_files\17\2\vortex_tracks.csv,D:\boai_files\17\2\pressure_map.csv
boai,fish,17,3,0,146.0,80.0,190,190,1,D:\boai_files\17\3\vortex_tracks.csv,D:\boai_files\17\3\pressure_map.csv
boai,fish,17,3,0,146.0,80.0,192,373,182,D:\boai_files\17\3\vortex_tracks.csv,D:\boai_files\17\3\pressure_map.csv
boai,fish,17,3,1,198.0,80.0,112,373,262,D:\boai_files\17\3\vortex_tracks.csv,D:\boai_files\17\3\pressure_map.csv
boai,fish,17,4,0,146.0,80.0,66,67,2,D:\boai_files\17\4\vortex_tracks.csv,D:\boai_files\17\4\pressure_map.csv
boai,fish,17,4,0,146.0,80.0,69,307,239,D:\boai_files\17\4\vortex_tracks.csv,D:\boai_files\17\4\pressure_map.csv
boai,fish,17,4,1,198.0,80.0,176,176,1,D:\boai_files\17\4\vortex_tracks.csv,D:\boai_files\17\4\pressure_map.csv
boai,fish,17,4,1,198.0,80.0,179,180,2,D:\boai_files\17\4\vortex_tracks.csv,D:\boai_files\17\4\pressure_map.csv
boai,fish,17,4,1,198.0,80.0,182,289,108,D:\boai_files\17\4\vortex_tracks.csv,D:\boai_files\17\4\pressure_map.csv
boai,fish,17,4,1,198.0,80.0,296,307,12,D:\boai_files\17\4\vortex_tracks.csv,D:\boai_files\17\4\pressure_map.csv
boai,fish,17,5,0,146.0,80.0,105,105,1,D:\boai_files\17\5\vortex_tracks.csv,D:\boai_files\17\5\pressure_map.csv
boai,fish,17,5,0,146.0,80.0,107,118,12,D:\boai_files\17\5\vortex_tracks.csv,D:\boai_files\17\5\pressure_map.csv
boai,fish,17,5,0,146.0,80.0,123,298,176,D:\boai_files\17\5\vortex_tracks.csv,D:\boai_files\17\5\pressure_map.csv
boai,fish,17,5,1,198.0,80.0,22,298,277,D:\boai_files\17\5\vortex_tracks.csv,D:\boai_files\17\5\pressure_map.csv
boai,fish,17,5,2,200.0,39.0,273,298,26,D:\boai_files\17\5\vortex_tracks.csv,D:\boai_files\17\5\pressure_map.csv
boai,fish,17,6,0,146.0,80.0,68,80,13,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,0,146.0,80.0,82,131,50,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,0,146.0,80.0,133,141,9,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,0,146.0,80.0,143,409,267,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,168,169,2,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,171,237,67,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,239,240,2,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,242,248,7,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,250,275,26,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,277,277,1,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,279,279,1,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,282,283,2,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
boai,fish,17,6,1,198.0,80.0,286,286,1,D:\boai_files\17\6\vortex_tracks.csv,D:\boai_files\17\6\pressure_map.csv
