conv_channels,kernel_size,lr,weight_decay,epochs,batch_size,train_acc,val_acc,test_acc,best_val_loss,best_epoch
2,1,0.000462258900102083,0.00021233911067827617,200,32,0.6861924686192469,0.7058823529411765,0.6231884057971014,0.18793459236621857,31
4,1,2.5081156860452307e-05,0.0005142344384136116,200,16,0.6694560669456067,0.5294117647058824,0.6086956521739131,0.2900327146053314,200
4,5,1.7541893487450798e-05,0.0004951769101112702,100,16,0.4393305439330544,0.4411764705882353,0.5652173913043478,0.4158066213130951,100
2,1,0.0001569639638866114,0.0009218742350231169,100,64,0.6778242677824268,0.7058823529411765,0.6811594202898551,0.19382107257843018,100
2,3,1.4096175149815848e-05,0.0009868869366005174,200,16,0.6527196652719666,0.5882352941176471,0.6086956521739131,0.24162253737449646,200
1,1,4.589824181495648e-05,6.355835028602363e-05,100,16,0.5146443514644351,0.7058823529411765,0.5217391304347826,0.25559112429618835,100
4,3,0.00011103647313054615,0.00042754101835854963,100,64,0.6861924686192469,0.6176470588235294,0.6231884057971014,0.20782694220542908,83
2,1,3.797544798678414e-05,0.00016122128725400443,50,16,0.606694560669456,0.6764705882352942,0.5942028985507246,0.2499256730079651,50
1,1,2.8567374298471872e-05,0.00042710778862625634,50,16,0.4769874476987448,0.5882352941176471,0.4782608695652174,0.30415186285972595,50
2,1,5.336533066379606e-05,0.0009717820827209606,200,64,0.6569037656903766,0.6764705882352942,0.6521739130434783,0.21116013824939728,200
2,5,0.0006527969516700404,0.00023247315077141087,200,32,0.6820083682008368,0.6470588235294118,0.6086956521739131,0.21307523548603058,33
2,1,0.00038142688016004953,0.0007473941873052084,100,32,0.6903765690376569,0.7058823529411765,0.6231884057971014,0.18799380958080292,43
2,1,0.0005373713206635392,0.0007331307142701132,200,32,0.6861924686192469,0.7352941176470589,0.6521739130434783,0.1875603199005127,23
2,1,0.000979531613706032,0.0006860103242855229,200,32,0.694560669456067,0.7058823529411765,0.6521739130434783,0.1875973343849182,11
2,5,0.0009589983362290037,0.0006925910086286634,200,32,0.7112970711297071,0.6470588235294118,0.6231884057971014,0.21338224411010742,33
1,3,0.0002379353796059849,0.0007332311652783378,200,32,0.6903765690376569,0.6176470588235294,0.6231884057971014,0.21104846894741058,189
2,1,0.0009975841391677146,0.0006255052968127717,200,32,0.6903765690376569,0.7058823529411765,0.6521739130434783,0.18740594387054443,11
2,1,0.00031041244277632947,0.000595926468430266,50,32,0.6903765690376569,0.7058823529411765,0.6231884057971014,0.18748846650123596,47
1,5,0.0002193260843592441,0.0005825108822440336,50,32,0.4602510460251046,0.47058823529411764,0.5217391304347826,0.4254833459854126,50
4,3,0.00027729368725238013,0.0008509516592831992,50,32,0.6820083682008368,0.6176470588235294,0.6231884057971014,0.2040439248085022,16
2,1,7.481534382760812e-05,0.0006079388115058412,50,32,0.6234309623430963,0.7058823529411765,0.6086956521739131,0.239433154463768,50
2,1,0.0005820017294806012,0.0008310914269518085,50,32,0.6861924686192469,0.7352941176470589,0.6521739130434783,0.18727876245975494,23
2,1,0.0006651747173202619,0.0008358930956658393,50,32,0.6861924686192469,0.7058823529411765,0.6376811594202898,0.18747293949127197,23
2,1,0.0007090946582191608,0.0008482357345297602,50,32,0.6903765690376569,0.7058823529411765,0.6376811594202898,0.18778543174266815,23
2,1,0.0007456619992883506,0.0008223479875756456,50,32,0.6861924686192469,0.7352941176470589,0.6521739130434783,0.18808582425117493,17
2,1,0.00041688233001121197,0.0008087899719364481,50,64,0.6903765690376569,0.7352941176470589,0.6521739130434783,0.18747055530548096,50
2,1,0.0001549551981304284,0.0003430411958963635,50,64,0.6317991631799164,0.7058823529411765,0.6521739130434783,0.23063404858112335,50
2,5,0.0003732507465407398,0.0008898332105457024,50,64,0.6736401673640168,0.6470588235294118,0.5362318840579711,0.2225746363401413,50
4,3,0.00047911947174506306,0.0007771578077736287,50,64,0.6736401673640168,0.6176470588235294,0.6086956521739131,0.20293299853801727,16
1,1,0.0004257942903581332,0.000668083876492843,50,64,0.5690376569037657,0.7647058823529411,0.6231884057971014,0.23353931307792664,50
