                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    124,                0.35749,                0.44081,                0.23447,                0.88507,                0.99996,                0.99963,                  0.995,                 0.9836,                0.99958,                0.99925,                  0.995,                0.94808,                0.23296,                0.26696,                  0.156,                0.75474,              0.0075844,              0.0075844,              0.0075844
                    125,                0.35439,                0.43092,                0.23155,                0.88101,                0.99995,                0.99963,                  0.995,                0.98317,                0.99995,                0.99963,                  0.995,                0.94812,                0.23288,                0.26693,                0.15585,                0.75464,              0.0075646,              0.0075646,              0.0075646
                    126,                0.35477,                0.43644,                0.23529,                0.88224,                0.99995,                0.99963,                  0.995,                0.98326,                0.99995,                0.99963,                  0.995,                0.94799,                0.23274,                 0.2668,                0.15601,                0.75455,              0.0075448,              0.0075448,              0.0075448
                    127,                0.35332,                0.43093,                0.23366,                0.88118,                0.99995,                0.99963,                  0.995,                0.98343,                0.99958,                0.99925,                  0.995,                0.94786,                0.23253,                0.26662,                0.15597,                0.75448,               0.007525,               0.007525,               0.007525
                    128,                0.35457,                0.43612,                0.23281,                0.88214,                0.99995,                0.99963,                  0.995,                0.98373,                0.99958,                0.99925,                  0.995,                0.94824,                0.23239,                0.26646,                0.15595,                0.75442,              0.0075052,              0.0075052,              0.0075052
                    129,                0.35708,                0.43351,                0.23361,                0.88271,                0.99995,                0.99963,                  0.995,                0.98355,                0.99958,                0.99925,                  0.995,                0.94839,                0.23251,                0.26634,                0.15574,                 0.7544,              0.0074854,              0.0074854,              0.0074854
                    130,                0.35464,                0.43396,                0.23492,                0.88224,                0.99994,                0.99963,                  0.995,                0.98375,                0.99957,                0.99925,                  0.995,                0.94832,                0.23238,                0.26621,                 0.1558,                0.75427,              0.0074656,              0.0074656,              0.0074656
                    131,                0.35523,                0.43272,                0.23572,                0.88132,                0.99994,                0.99963,                  0.995,                0.98365,                0.99957,                0.99925,                  0.995,                0.94821,                0.23234,                0.26603,                0.15573,                0.75427,              0.0074458,              0.0074458,              0.0074458
                    132,                0.35576,                0.43328,                0.23414,                0.88369,                0.99994,                0.99963,                  0.995,                0.98372,                0.99957,                0.99925,                  0.995,                 0.9484,                0.23214,                0.26589,                0.15585,                0.75415,               0.007426,               0.007426,               0.007426
                    133,                0.35417,                0.43343,                0.23302,                 0.8827,                0.99994,                0.99963,                  0.995,                0.98379,                0.99957,                0.99925,                  0.995,                0.94858,                0.23207,                0.26572,                 0.1558,                0.75411,              0.0074062,              0.0074062,              0.0074062
                    134,                0.35115,                0.43273,                0.23031,                0.87948,                0.99994,                0.99963,                  0.995,                0.98368,                0.99957,                0.99925,                  0.995,                 0.9489,                0.23206,                0.26554,                0.15583,                0.75407,              0.0073864,              0.0073864,              0.0073864
                    135,                0.35242,                0.42461,                0.23322,                0.87913,                0.99994,                0.99963,                  0.995,                0.98389,                0.99957,                0.99925,                  0.995,                0.94898,                0.23194,                0.26539,                0.15575,                0.75394,              0.0073666,              0.0073666,              0.0073666
                    136,                0.35345,                0.42791,                 0.2328,                0.88157,                0.99994,                0.99963,                  0.995,                0.98387,                0.99957,                0.99925,                  0.995,                0.94874,                0.23183,                0.26521,                0.15542,                0.75389,              0.0073468,              0.0073468,              0.0073468
                    137,                0.35381,                0.42724,                0.23499,                  0.882,                0.99994,                0.99963,                  0.995,                0.98413,                0.99957,                0.99925,                  0.995,                0.94906,                0.23172,                0.26495,                0.15542,                0.75373,               0.007327,               0.007327,               0.007327
                    138,                0.35281,                 0.4288,                0.23294,                0.87998,                0.99994,                0.99963,                  0.995,                0.98394,                0.99957,                0.99925,                  0.995,                0.94907,                0.23142,                0.26478,                0.15535,                0.75366,              0.0073072,              0.0073072,              0.0073072
                    139,                 0.3533,                0.42988,                0.23176,                0.88299,                0.99994,                0.99963,                  0.995,                0.98409,                0.99957,                0.99925,                  0.995,                0.94892,                0.23125,                0.26458,                0.15499,                0.75353,              0.0072874,              0.0072874,              0.0072874
                    140,                0.34903,                 0.4244,                0.22897,                0.88126,                0.99994,                0.99963,                  0.995,                0.98412,                0.99957,                0.99925,                  0.995,                0.94935,                0.23102,                0.26435,                0.15502,                 0.7534,              0.0072676,              0.0072676,              0.0072676
                    141,                0.35222,                0.43247,                0.23235,                0.88174,                0.99994,                0.99963,                  0.995,                0.98416,                0.99957,                0.99925,                  0.995,                0.94918,                0.23085,                0.26421,                0.15475,                0.75335,              0.0072478,              0.0072478,              0.0072478
                    142,                0.35111,                0.43171,                0.22921,                0.87871,                0.99995,                0.99963,                  0.995,                0.98427,                0.99957,                0.99925,                  0.995,                0.94946,                0.23067,                  0.264,                0.15467,                0.75328,               0.007228,               0.007228,               0.007228
                    143,                0.34992,                0.42344,                   0.23,                0.88267,                0.99994,                0.99963,                  0.995,                0.98434,                0.99957,                0.99925,                  0.995,                0.94959,                0.23042,                0.26382,                0.15462,                0.75314,              0.0072082,              0.0072082,              0.0072082
                    144,                0.34793,                 0.4288,                0.23088,                0.87903,                0.99994,                0.99963,                  0.995,                0.98405,                0.99959,                0.99925,                  0.995,                0.95007,                0.23035,                0.26366,                0.15431,                0.75302,              0.0071884,              0.0071884,              0.0071884
                    145,                0.34821,                0.42329,                0.22978,                0.88034,                0.99994,                0.99963,                  0.995,                 0.9841,                0.99958,                0.99925,                  0.995,                0.95014,                0.23024,                0.26345,                0.15412,                0.75293,              0.0071686,              0.0071686,              0.0071686
                    146,                0.35156,                0.43313,                0.23235,                0.87964,                0.99994,                0.99963,                  0.995,                 0.9842,                0.99958,                0.99925,                  0.995,                0.95015,                0.23024,                 0.2632,                0.15404,                 0.7529,              0.0071488,              0.0071488,              0.0071488
                    147,                0.35009,                0.42382,                0.23155,                0.87957,                0.99994,                0.99963,                  0.995,                 0.9842,                0.99958,                0.99925,                  0.995,                0.95018,                0.23021,                  0.263,                  0.154,                0.75281,               0.007129,               0.007129,               0.007129
                    148,                0.34705,                0.42044,                0.22905,                0.88047,                0.99994,                0.99963,                  0.995,                0.98436,                0.99958,                0.99925,                  0.995,                0.95009,                0.23009,                0.26277,                0.15405,                 0.7527,              0.0071092,              0.0071092,              0.0071092
                    149,                 0.3484,                0.42995,                0.22866,                0.87977,                0.99994,                0.99963,                  0.995,                0.98428,                0.99958,                0.99925,                  0.995,                0.95021,                 0.2298,                0.26254,                 0.1539,                 0.7526,              0.0070894,              0.0070894,              0.0070894
                    150,                0.34483,                0.41198,                 0.2278,                  0.879,                0.99994,                0.99963,                  0.995,                0.98428,                0.99957,                0.99925,                  0.995,                0.95016,                0.22965,                0.26226,                0.15387,                 0.7525,              0.0070696,              0.0070696,              0.0070696
                    151,                0.34366,                0.41737,                0.22623,                0.87937,                0.99994,                0.99963,                  0.995,                0.98421,                0.99957,                0.99925,                  0.995,                0.95015,                0.22936,                0.26209,                0.15391,                0.75244,              0.0070498,              0.0070498,              0.0070498
                    152,                0.34503,                0.41761,                0.22738,                0.87988,                0.99994,                0.99963,                  0.995,                0.98435,                0.99957,                0.99925,                  0.995,                0.95034,                 0.2293,                0.26187,                0.15384,                0.75237,                0.00703,                0.00703,                0.00703
                    153,                0.34369,                0.42547,                0.22741,                0.87896,                0.99994,                0.99963,                  0.995,                 0.9844,                0.99957,                0.99925,                  0.995,                0.95029,                0.22904,                0.26165,                 0.1536,                 0.7523,              0.0070102,              0.0070102,              0.0070102
                    154,                0.34353,                0.41866,                0.22645,                0.87786,                0.99994,                0.99963,                  0.995,                0.98429,                0.99957,                0.99925,                  0.995,                0.95061,                0.22879,                0.26144,                0.15352,                0.75219,              0.0069904,              0.0069904,              0.0069904
                    155,                0.34594,                0.42436,                0.22708,                0.87897,                0.99994,                0.99963,                  0.995,                0.98409,                0.99957,                0.99925,                  0.995,                0.95055,                 0.2285,                0.26124,                0.15348,                 0.7521,              0.0069706,              0.0069706,              0.0069706
                    156,                 0.3432,                0.41748,                0.22611,                0.87773,                0.99994,                0.99963,                  0.995,                0.98422,                0.99957,                0.99925,                  0.995,                0.95055,                0.22818,                  0.261,                0.15321,                0.75201,              0.0069508,              0.0069508,              0.0069508
                    157,                0.34098,                0.41474,                0.22594,                0.87879,                0.99994,                0.99963,                  0.995,                0.98421,                0.99957,                0.99925,                  0.995,                0.95063,                0.22811,                 0.2608,                0.15313,                0.75192,               0.006931,               0.006931,               0.006931
                    158,                   0.34,                0.41703,                0.22662,                0.87663,                0.99994,                0.99963,                  0.995,                0.98412,                0.99957,                0.99925,                  0.995,                0.95051,                0.22787,                0.26056,                0.15321,                 0.7518,              0.0069112,              0.0069112,              0.0069112
                    159,                0.34316,                0.41935,                0.22707,                 0.8792,                0.99994,                0.99963,                  0.995,                0.98445,                0.99957,                0.99925,                  0.995,                0.95077,                0.22764,                0.26044,                0.15318,                0.75175,              0.0068914,              0.0068914,              0.0068914
                    160,                0.34106,                0.41853,                0.22492,                0.87578,                0.99994,                0.99963,                  0.995,                 0.9846,                0.99957,                0.99925,                  0.995,                0.95099,                0.22752,                0.26022,                0.15334,                0.75167,              0.0068716,              0.0068716,              0.0068716
                    161,                0.33953,                0.40901,                0.22349,                0.87675,                0.99994,                0.99963,                  0.995,                0.98455,                0.99957,                0.99925,                  0.995,                0.95092,                0.22731,                   0.26,                0.15317,                0.75157,              0.0068518,              0.0068518,              0.0068518
                    162,                0.34118,                0.41928,                0.22579,                0.87803,                0.99994,                0.99963,                  0.995,                0.98481,                0.99957,                0.99925,                  0.995,                  0.951,                0.22719,                0.25975,                0.15319,                0.75153,               0.006832,               0.006832,               0.006832
                    163,                0.34436,                0.41959,                0.22469,                 0.8806,                0.99994,                0.99963,                  0.995,                0.98453,                0.99957,                0.99925,                  0.995,                0.95121,                0.22705,                0.25959,                0.15328,                 0.7515,              0.0068122,              0.0068122,              0.0068122
                    164,                0.34226,                0.41587,                0.22641,                0.87876,                0.99994,                0.99963,                  0.995,                0.98467,                0.99957,                0.99925,                  0.995,                0.95132,                0.22689,                0.25941,                0.15326,                0.75139,              0.0067924,              0.0067924,              0.0067924
                    165,                0.33833,                 0.4146,                0.22483,                 0.8766,                0.99994,                0.99963,                  0.995,                0.98457,                0.99957,                0.99925,                  0.995,                0.95117,                0.22676,                0.25926,                0.15314,                0.75127,              0.0067726,              0.0067726,              0.0067726
                    166,                0.34084,                0.41718,                0.22502,                0.87815,                0.99994,                0.99963,                  0.995,                0.98461,                0.99957,                0.99925,                  0.995,                0.95167,                0.22653,                 0.2591,                0.15318,                0.75115,              0.0067528,              0.0067528,              0.0067528
                    167,                0.33924,                0.41232,                0.22292,                0.87671,                0.99994,                0.99963,                  0.995,                0.98474,                0.99957,                0.99925,                  0.995,                0.95192,                 0.2264,                0.25892,                0.15302,                0.75107,               0.006733,               0.006733,               0.006733
                    168,                0.33695,                0.41255,                0.22336,                0.87396,                0.99994,                0.99963,                  0.995,                0.98496,                0.99956,                0.99925,                  0.995,                0.95201,                0.22631,                0.25875,                0.15267,                0.75103,              0.0067132,              0.0067132,              0.0067132
                    169,                0.34121,                0.41404,                0.22482,                0.87651,                0.99994,                0.99963,                  0.995,                0.98495,                0.99956,                0.99925,                  0.995,                0.95211,                0.22625,                0.25857,                0.15271,                0.75098,              0.0066934,              0.0066934,              0.0066934
                    170,                0.33989,                0.41271,                0.22368,                0.87464,                0.99994,                0.99963,                  0.995,                 0.9848,                0.99956,                0.99925,                  0.995,                0.95179,                0.22608,                0.25836,                0.15261,                0.75095,              0.0066736,              0.0066736,              0.0066736
                    171,                0.33758,                0.41184,                0.22274,                0.87817,                0.99993,                0.99963,                  0.995,                0.98481,                0.99956,                0.99925,                  0.995,                0.95168,                0.22603,                0.25815,                0.15283,                0.75092,              0.0066538,              0.0066538,              0.0066538
                    172,                0.33512,                0.41001,                0.22208,                0.87433,                0.99993,                0.99963,                  0.995,                0.98476,                0.99956,                0.99925,                  0.995,                 0.9514,                0.22588,                0.25796,                0.15304,                0.75077,               0.006634,               0.006634,               0.006634
                    173,                0.33885,                0.40845,                0.22261,                0.87525,                0.99993,                0.99963,                  0.995,                 0.9847,                0.99956,                0.99925,                  0.995,                0.95165,                0.22587,                0.25775,                0.15301,                0.75068,              0.0066142,              0.0066142,              0.0066142
                    174,                0.33521,                0.40634,                0.22254,                0.87565,                0.99993,                0.99963,                  0.995,                0.98474,                0.99956,                0.99925,                  0.995,                0.95159,                0.22572,                0.25756,                0.15289,                0.75067,              0.0065944,              0.0065944,              0.0065944
                    175,                0.33655,                0.41057,                 0.2213,                0.87429,                0.99993,                0.99963,                  0.995,                0.98466,                0.99956,                0.99925,                  0.995,                0.95185,                0.22553,                0.25735,                0.15307,                0.75052,              0.0065746,              0.0065746,              0.0065746
                    176,                0.33594,                0.40885,                 0.2221,                0.87446,                0.99993,                0.99963,                  0.995,                 0.9849,                0.99956,                0.99925,                  0.995,                0.95197,                0.22539,                0.25713,                0.15294,                0.75043,              0.0065548,              0.0065548,              0.0065548
                    177,                0.33538,                0.40659,                0.22111,                0.87525,                0.99993,                0.99963,                  0.995,                0.98484,                0.99956,                0.99925,                  0.995,                0.95204,                0.22527,                 0.2569,                0.15286,                0.75035,               0.006535,               0.006535,               0.006535
                    178,                 0.3364,                0.40442,                0.22152,                0.87539,                0.99993,                0.99963,                  0.995,                0.98452,                0.99956,                0.99925,                  0.995,                0.95219,                0.22523,                0.25675,                0.15257,                0.75028,              0.0065152,              0.0065152,              0.0065152
                    179,                0.33325,                0.40605,                0.22099,                0.87519,                0.99993,                0.99963,                  0.995,                0.98467,                0.99956,                0.99925,                  0.995,                0.95213,                0.22514,                0.25664,                0.15257,                0.75015,              0.0064954,              0.0064954,              0.0064954
                    180,                0.33568,                0.41119,                0.22249,                0.87682,                0.99993,                0.99963,                  0.995,                0.98465,                0.99956,                0.99925,                  0.995,                0.95207,                0.22497,                0.25645,                0.15238,                0.75009,              0.0064756,              0.0064756,              0.0064756
                    181,                0.33516,                0.40559,                0.22335,                0.87747,                0.99993,                0.99963,                  0.995,                0.98478,                0.99956,                0.99925,                  0.995,                0.95222,                0.22492,                0.25628,                0.15244,                0.75005,              0.0064558,              0.0064558,              0.0064558
                    182,                0.33451,                0.40385,                0.22383,                0.87243,                0.99993,                0.99963,                  0.995,                0.98472,                0.99956,                0.99925,                  0.995,                0.95229,                0.22476,                0.25614,                0.15219,                0.74994,               0.006436,               0.006436,               0.006436
                    183,                0.33162,                0.40927,                0.22169,                0.87317,                0.99993,                0.99963,                  0.995,                0.98491,                0.99956,                0.99925,                  0.995,                0.95265,                0.22457,                0.25597,                0.15201,                0.74984,              0.0064162,              0.0064162,              0.0064162
                    184,                0.33581,                0.41047,                0.22189,                0.87706,                0.99993,                0.99963,                  0.995,                0.98494,                0.99956,                0.99925,                  0.995,                0.95262,                0.22448,                0.25583,                0.15195,                0.74977,              0.0063964,              0.0063964,              0.0063964
                    185,                 0.3371,                0.41024,                0.22301,                0.87747,                0.99993,                0.99963,                  0.995,                  0.985,                0.99956,                0.99925,                  0.995,                 0.9522,                0.22433,                0.25566,                0.15191,                0.74966,              0.0063766,              0.0063766,              0.0063766
                    186,                0.33359,                0.40876,                0.22276,                0.87592,                0.99993,                0.99963,                  0.995,                0.98489,                0.99956,                0.99925,                  0.995,                0.95211,                0.22419,                0.25548,                 0.1519,                 0.7495,              0.0063568,              0.0063568,              0.0063568
                    187,                0.33315,                0.40553,                   0.22,                0.87374,                0.99994,                0.99963,                  0.995,                0.98504,                0.99956,                0.99925,                  0.995,                0.95227,                0.22399,                0.25532,                 0.1519,                0.74943,               0.006337,               0.006337,               0.006337
                    188,                0.33237,                0.40668,                0.22315,                 0.8762,                0.99994,                0.99963,                  0.995,                0.98504,                0.99957,                0.99925,                  0.995,                0.95242,                0.22396,                0.25514,                0.15155,                0.74941,              0.0063172,              0.0063172,              0.0063172
                    189,                0.33221,                 0.4006,                0.22068,                0.87318,                0.99994,                0.99963,                  0.995,                0.98517,                0.99957,                0.99925,                  0.995,                 0.9524,                0.22376,                0.25495,                0.15147,                 0.7493,              0.0062974,              0.0062974,              0.0062974
                    190,                0.33061,                0.40456,                0.22003,                0.87339,                0.99994,                0.99963,                  0.995,                0.98523,                0.99957,                0.99925,                  0.995,                0.95243,                0.22352,                0.25477,                 0.1513,                0.74926,              0.0062776,              0.0062776,              0.0062776
                    191,                 0.3297,                0.40246,                0.21984,                 0.8739,                0.99994,                0.99963,                  0.995,                0.98528,                0.99957,                0.99925,                  0.995,                0.95241,                0.22337,                0.25461,                0.15141,                0.74919,              0.0062578,              0.0062578,              0.0062578
                    192,                0.33275,                0.41009,                0.21979,                0.87616,                0.99994,                0.99963,                  0.995,                0.98521,                0.99957,                0.99925,                  0.995,                0.95267,                0.22323,                0.25443,                0.15121,                0.74916,               0.006238,               0.006238,               0.006238
                    193,                0.33279,                0.40762,                0.22033,                0.87488,                0.99994,                0.99963,                  0.995,                0.98523,                0.99957,                0.99925,                  0.995,                0.95283,                  0.223,                0.25426,                0.15105,                0.74903,              0.0062182,              0.0062182,              0.0062182
                    194,                0.33054,                0.40039,                0.21803,                0.87213,                0.99994,                0.99963,                  0.995,                0.98519,                0.99957,                0.99925,                  0.995,                0.95277,                0.22283,                0.25411,                0.15076,                  0.749,              0.0061984,              0.0061984,              0.0061984
                    195,                0.33053,                0.40293,                0.21897,                0.87444,                0.99994,                0.99963,                  0.995,                0.98508,                0.99957,                0.99925,                  0.995,                0.95279,                0.22269,                0.25398,                0.15058,                0.74895,              0.0061786,              0.0061786,              0.0061786
                    196,                0.32612,                0.39507,                0.21606,                0.87333,                0.99994,                0.99963,                  0.995,                0.98524,                0.99957,                0.99925,                  0.995,                0.95277,                0.22248,                0.25376,                0.15033,                0.74884,              0.0061588,              0.0061588,              0.0061588
                    197,                0.33006,                0.40114,                0.21625,                0.87475,                0.99994,                0.99963,                  0.995,                0.98517,                0.99957,                0.99925,                  0.995,                0.95312,                0.22225,                0.25368,                0.14995,                0.74875,               0.006139,               0.006139,               0.006139
                    198,                0.32712,                0.39881,                0.21745,                0.87464,                0.99994,                0.99963,                  0.995,                0.98517,                0.99957,                0.99925,                  0.995,                0.95304,                0.22196,                 0.2535,                   0.15,                0.74858,              0.0061192,              0.0061192,              0.0061192
                    199,                0.32636,                0.40249,                0.21508,                0.87138,                0.99994,                0.99963,                  0.995,                 0.9853,                0.99957,                0.99925,                  0.995,                 0.9531,                0.22173,                0.25333,                0.14982,                0.74841,              0.0060994,              0.0060994,              0.0060994
                    200,                0.32523,                0.39738,                 0.2146,                0.87287,                0.99994,                0.99963,                  0.995,                0.98531,                0.99957,                0.99925,                  0.995,                0.95294,                0.22164,                0.25315,                0.14962,                0.74835,              0.0060796,              0.0060796,              0.0060796
                    201,                0.32586,                0.39488,                0.21536,                0.87353,                0.99994,                0.99963,                  0.995,                0.98536,                0.99957,                0.99925,                  0.995,                0.95291,                 0.2214,                0.25301,                0.14953,                 0.7483,              0.0060598,              0.0060598,              0.0060598
                    202,                0.32738,                0.40272,                0.21652,                0.87252,                0.99994,                0.99963,                  0.995,                0.98521,                0.99956,                0.99925,                  0.995,                0.95288,                0.22121,                0.25291,                0.14947,                0.74821,                0.00604,                0.00604,                0.00604
                    203,                0.32918,                0.39303,                0.21869,                0.87201,                0.99994,                0.99963,                  0.995,                 0.9852,                0.99957,                0.99925,                  0.995,                0.95318,                0.22112,                0.25279,                0.14936,                0.74815,              0.0060202,              0.0060202,              0.0060202
                    204,                0.32878,                0.40247,                0.21733,                0.87366,                0.99994,                0.99963,                  0.995,                0.98523,                0.99957,                0.99925,                  0.995,                 0.9531,                0.22099,                0.25257,                0.14931,                0.74804,              0.0060004,              0.0060004,              0.0060004
                    205,                0.32839,                0.40197,                0.21836,                0.87206,                0.99994,                0.99963,                  0.995,                0.98538,                0.99957,                0.99925,                  0.995,                0.95331,                0.22095,                0.25235,                0.14917,                0.74799,              0.0059806,              0.0059806,              0.0059806
                    206,                0.32517,                0.39412,                0.21424,                0.87166,                0.99994,                0.99963,                  0.995,                0.98557,                0.99957,                0.99925,                  0.995,                0.95318,                0.22069,                0.25212,                0.14904,                0.74783,              0.0059608,              0.0059608,              0.0059608
                    207,                0.32468,                0.39317,                0.21334,                0.87053,                0.99994,                0.99963,                  0.995,                0.98531,                0.99994,                0.99963,                  0.995,                0.95333,                0.22055,                0.25189,                0.14887,                0.74774,               0.005941,               0.005941,               0.005941
                    208,                0.32504,                0.39758,                0.21446,                0.87128,                0.99994,                0.99963,                  0.995,                0.98534,                0.99994,                0.99963,                  0.995,                0.95324,                0.22034,                0.25167,                0.14881,                0.74769,              0.0059212,              0.0059212,              0.0059212
                    209,                 0.3257,                0.39489,                0.21532,                0.87216,                0.99994,                0.99963,                  0.995,                0.98545,                0.99994,                0.99963,                  0.995,                0.95325,                0.22007,                0.25152,                0.14866,                0.74763,              0.0059014,              0.0059014,              0.0059014
                    210,                0.32632,                0.39296,                0.21619,                0.87329,                0.99994,                0.99963,                  0.995,                0.98564,                0.99994,                0.99963,                  0.995,                0.95357,                0.21985,                0.25127,                0.14834,                0.74756,              0.0058816,              0.0058816,              0.0058816
                    211,                0.32348,                0.39327,                0.21507,                0.87018,                0.99994,                0.99963,                  0.995,                0.98566,                0.99994,                0.99963,                  0.995,                0.95359,                0.21969,                0.25114,                0.14841,                0.74755,              0.0058618,              0.0058618,              0.0058618
                    212,                0.32848,                0.39628,                0.21776,                 0.8717,                0.99994,                0.99963,                  0.995,                0.98546,                0.99994,                0.99963,                  0.995,                0.95358,                0.21956,                0.25094,                0.14785,                0.74747,               0.005842,               0.005842,               0.005842
                    213,                 0.3251,                0.39946,                0.21484,                  0.871,                0.99995,                0.99963,                  0.995,                0.98535,                0.99995,                0.99963,                  0.995,                 0.9535,                0.21947,                0.25074,                0.14786,                0.74743,              0.0058222,              0.0058222,              0.0058222
                    214,                0.32167,                0.38707,                0.21412,                0.87085,                0.99995,                0.99963,                  0.995,                0.98534,                0.99995,                0.99963,                  0.995,                0.95353,                0.21941,                 0.2506,                0.14776,                0.74736,              0.0058024,              0.0058024,              0.0058024
                    215,                0.32494,                0.39351,                0.21442,                0.87102,                0.99995,                0.99963,                  0.995,                0.98538,                0.99995,                0.99963,                  0.995,                0.95409,                0.21933,                0.25045,                0.14793,                0.74732,              0.0057826,              0.0057826,              0.0057826
                    216,                0.32047,                0.39099,                0.21252,                0.87072,                0.99995,                0.99963,                  0.995,                0.98556,                0.99957,                0.99925,                  0.995,                0.95418,                0.21917,                0.25032,                0.14792,                 0.7472,              0.0057628,              0.0057628,              0.0057628
                    217,                0.32356,                0.39133,                0.21427,                0.87186,                0.99995,                0.99963,                  0.995,                0.98556,                0.99958,                0.99925,                  0.995,                0.95401,                0.21903,                 0.2502,                0.14771,                0.74714,               0.005743,               0.005743,               0.005743
