track_id,frame,time,core_x,core_y,core_q,radius,area,body_distance,visible,sensor_id,sensor_x,sensor_y,sensor_distance,edge_x,edge_y,wall_top_x1,wall_top_y1,wall_top_x2,wall_top_y2,wall_bottom_x1,wall_bottom_y1,wall_bottom_x2,wall_bottom_y2
0,71,71,223.0,56.0,0.03825571868543814,3.6125759969217834,41,27.018512172212592,1,2,200.0,39.0,28.600699292150182,220.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan
0,72,72,223.0,56.0,0.03940060769784126,3.656366395715726,42,28.0178514522438,1,2,200.0,39.0,28.600699292150182,220.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan
0,73,73,223.0,56.0,0.04002466092349061,3.6996385101659595,43,30.0,1,2,200.0,39.0,28.600699292150182,220.0,54.0,nan,nan,nan,nan,nan,nan,nan,nan
0,74,74,223.0,56.0,0.04005119021143126,3.742410318509555,44,30.0,1,2,200.0,39.0,28.600699292150182,219.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan
0,75,75,223.0,57.0,0.03971905321539419,3.742410318509555,44,31.016124838541646,1,2,200.0,39.0,29.206163733020468,220.0,55.0,nan,nan,nan,nan,nan,nan,nan,nan
0,76,76,223.0,57.0,0.04120364288543962,3.742410318509555,44,32.0624390837628,1,2,200.0,39.0,29.206163733020468,220.0,55.0,nan,nan,nan,nan,nan,nan,nan,nan
0,77,77,223.0,57.0,0.042013971099076536,3.742410318509555,44,32.0624390837628,1,2,200.0,39.0,29.206163733020468,219.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan
0,78,78,223.0,57.0,0.042131209618715894,3.7846987830302403,45,33.06055050963308,1,2,200.0,39.0,29.206163733020468,220.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan
0,79,79,223.0,57.0,0.041567915780561335,3.7846987830302403,45,35.05709628591621,1,2,200.0,39.0,29.206163733020468,220.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan
0,80,80,223.0,58.0,0.0415979909924339,3.742410318509555,44,35.12833614050059,1,2,200.0,39.0,29.832867780352597,219.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan
0,81,81,223.0,58.0,0.04253385867528234,3.742410318509555,44,36.124783736376884,1,2,200.0,39.0,29.832867780352597,220.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan
0,82,82,223.0,58.0,0.04269682714338627,3.8678889139475245,47,37.05401462729781,1,2,200.0,39.0,29.832867780352597,220.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan
0,83,83,223.0,58.0,0.04214671670040061,3.8678889139475245,47,37.05401462729781,1,2,200.0,39.0,29.832867780352597,220.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan
0,84,84,223.0,59.0,0.04105455583512112,3.826519928662906,46,38.118237105091836,1,2,200.0,39.0,30.479501308256342,220.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan
0,85,85,223.0,59.0,0.041937406583034825,3.8678889139475245,47,39.11521443121589,1,2,200.0,39.0,30.479501308256342,220.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan
0,86,86,223.0,59.0,0.04208205621427692,3.9088200952233594,48,40.049968789001575,1,2,200.0,39.0,30.479501308256342,220.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan
0,87,87,223.0,59.0,0.04151739230790359,3.989422804014327,50,41.048751503547585,1,2,200.0,39.0,30.479501308256342,221.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan
0,88,88,223.0,59.0,0.04033260740004891,3.8678889139475245,47,41.048751503547585,1,2,200.0,39.0,30.479501308256342,220.0,59.0,nan,nan,nan,nan,nan,nan,nan,nan
0,89,89,223.0,60.0,0.040298624621702535,4.029119531035698,51,42.04759208325728,1,2,200.0,39.0,31.144823004794873,220.0,59.0,nan,nan,nan,nan,nan,nan,nan,nan
0,90,90,224.0,60.0,0.040750252731631464,4.029119531035698,51,44.04543109109048,1,2,200.0,39.0,31.89043743820395,221.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan
0,91,91,224.0,60.0,0.04078316624117788,5.725898905580716,103,44.04543109109048,1,2,200.0,39.0,31.89043743820395,212.0,61.0,nan,nan,nan,nan,nan,nan,nan,nan
0,92,92,224.0,60.0,0.040245610572745255,5.585191925620057,98,45.0111097397076,1,2,200.0,39.0,31.89043743820395,212.0,61.0,nan,nan,nan,nan,nan,nan,nan,nan
0,98,98,224.0,62.0,0.03985922083979786,5.753627391751592,104,49.040799340956916,1,1,198.0,80.0,31.622776601683793,212.0,66.0,nan,nan,nan,nan,nan,nan,nan,nan
0,99,99,224.0,62.0,0.039944882940678605,5.753627391751592,104,50.039984012787215,1,1,198.0,80.0,31.622776601683793,212.0,66.0,nan,nan,nan,nan,nan,nan,nan,nan
0,100,100,224.0,62.0,0.03951471359683288,5.670035141386943,101,50.039984012787215,1,1,198.0,80.0,31.622776601683793,212.0,66.0,nan,nan,nan,nan,nan,nan,nan,nan
0,101,101,224.0,62.0,0.03861467634011516,4.145929793656026,54,51.03920062069938,1,1,198.0,80.0,31.622776601683793,221.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
0,102,102,224.0,63.0,0.03789601639628214,4.1841419359420025,55,52.08646657242167,1,1,198.0,80.0,31.064449134018133,221.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
0,103,103,224.0,63.0,0.038001602267208945,4.145929793656026,54,53.08483775994799,1,1,198.0,80.0,31.064449134018133,221.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
0,104,104,224.0,63.0,0.037674026259145385,4.1073621666150775,53,54.08326913195984,1,1,198.0,80.0,31.064449134018133,221.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
0,105,105,225.0,63.0,0.0376084235507957,4.068428945128219,52,55.08175741568164,1,1,198.0,80.0,31.906112267087632,221.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
0,106,106,225.0,63.0,0.0371689743233031,4.1841419359420025,55,56.08029957123981,1,1,198.0,80.0,31.906112267087632,221.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
0,107,107,225.0,64.0,0.03744160229262708,4.145929793656026,54,56.142675390472796,1,1,198.0,80.0,31.38470965295043,221.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
0,108,108,225.0,64.0,0.03792620660410415,4.1073621666150775,53,57.21887800367987,1,1,198.0,80.0,31.38470965295043,221.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
0,109,109,225.0,64.0,0.038017719521931996,4.029119531035698,51,58.309518948453004,1,1,198.0,80.0,31.38470965295043,221.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
0,110,110,225.0,64.0,0.03772267862989545,4.068428945128219,52,58.309518948453004,1,1,198.0,80.0,31.38470965295043,221.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
0,111,111,225.0,64.0,0.037046220170639924,4.029119531035698,51,58.42088667591412,1,1,198.0,80.0,31.38470965295043,221.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
0,112,112,225.0,65.0,0.036881510434545475,3.989422804014327,50,59.43904440685432,1,1,198.0,80.0,30.886890422961002,221.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
0,113,113,225.0,65.0,0.03701670263092685,4.068428945128219,52,59.033888572581766,1,1,198.0,80.0,30.886890422961002,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,114,114,225.0,65.0,0.03680097143237229,3.989422804014327,50,59.033888572581766,1,1,198.0,80.0,30.886890422961002,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,115,115,225.0,65.0,0.0362549981375384,4.145929793656026,54,59.033888572581766,1,1,198.0,80.0,30.886890422961002,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,116,116,225.0,65.0,0.035392182568576,4.068428945128219,52,59.033888572581766,1,1,198.0,80.0,30.886890422961002,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,117,117,226.0,66.0,0.034724195912693344,3.989422804014327,50,59.43904440685432,1,1,198.0,80.0,31.304951684997057,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,118,118,226.0,66.0,0.03535038299305708,4.068428945128219,52,59.43904440685432,1,1,198.0,80.0,31.304951684997057,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,119,119,226.0,66.0,0.03568364169568526,3.989422804014327,50,59.665735560705194,1,1,198.0,80.0,31.304951684997057,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,120,120,226.0,66.0,0.03573566239100107,4.029119531035698,51,58.9406481131655,1,1,198.0,80.0,31.304951684997057,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
0,121,121,226.0,66.0,0.035514193364881125,4.029119531035698,51,58.9406481131655,1,1,198.0,80.0,31.304951684997057,222.0,67.0,nan,nan,nan,nan,nan,nan,nan,nan
